mint,event_key,event_type,observed_at_us,quote_mint,quote_amount_raw,sol_amount_lamports,virtual_quote_reserve_raw,virtual_sol_reserve_lamports,virtual_token_reserve_raw,price_proxy_raw_ratio
9R4FztKGrvaiQMAJiRrC9ZNT49KBMRSwnf69U39Kpump,5BGMpbaFbZFNvvwmjVeWGybUBnVXVxEXLksdk41haCRa5Vk2fuXonuBVViDRZJdHuGJSmhgcxQsvTLujhGpbkpim:0:bddb7fd34ee661ee,BUY,1787069840093488,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2729766,0,2334325485,0,1039986269903800,0.00000224457336846949715792571533333075042910558635671214910127199
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,2m3GKk8uPp3hhDCEUoNCYHJf7JwhTa3g9aGHQWApFdrcGu3SKjvc5LfxPhpu2Nzpd72cwdWVbEcVxEneb7yKsJhX:0:bddb7fd34ee661ee,BUY,1787064236131110,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,15183901,0,1679126222,0,1062542671318653,0.00000158029062486134794629443817684517104126141557301177426634669
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,5AgjdDMEfKstSE2Nm9SBTQ9w2gp7EBx8bQM1uEqreP14ghGQtJXhfbUpxwf1cfS8NiR9vhvxNUZzcNfuBimCpk6D:0:bddb7fd34ee661ee,SELL,1787064248810992,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10001448,0,920197805,0,1068909460973579,8.60875348752054115825042755229400532582540207744838451597189E-7
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,2G1yp7AbBVffbGGdmtC9AzC7tumGPnn6N1quct7PzgoYZQZN2bin3ax8SYc2dnPdhRTbbUCWVDzyza8AS3V4yZ5j:0:bddb7fd34ee661ee,BUY,1787064254406039,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1769180,0,1054202566,0,1066858310258931,9.88137371066773245992065559898041636391284406874581440194769E-7
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,55HKWELkz1cpRJoQbYfjXo99yzxmUL4TVxkAigUgnXrTMbyGhenuLVCZpRHFSLq9PW3GvZAQ1EgQU1pPpcNY3TbC:0:bddb7fd34ee661ee,BUY,1787064259826218,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6148328,0,1517225411,0,1060672249721694,0.00000143043754694072495244302412796658748539699148036624424833855
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,5caVdne1JJM222ier2dwHHwAxSyiuVdqnJCipcdZYCX3H3j4qpkxxaiAHCULyXfQY6Pd8vWw6Znxcm7GCErf6RAW:0:bddb7fd34ee661ee,SELL,1787064269469878,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3265544,0,1270796482,0,1062960073223164,0.00000119552607290942114197853030766801272169662727207185878133671
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,3tNxoi2ZMrcQsF4u2QtVLcwGrRvmYsHxwWLUB92ocXCL1kxbQJvVLgoYRr1dPCJdzgwKcMsoA8ThWy6Fg8syXgXA:0:bddb7fd34ee661ee,SELL,1787064284444180,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1386431,0,652355190,0,1072804104238839,6.08084166925190832095991261097026473708239369343424712761339E-7
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,63qaHZkiv7bqt5bkP2njwgaNJAvGSdmQwSkEFbdLbYWDBfzpUE2opbEdaKYhQHQ16z8YuNdaX5FpzHAnEP2ZeALL:0:bddb7fd34ee661ee,SELL,1787064290142385,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,208770,0,623393201,0,1073147539975233,5.80901672676235358771984252166021583549821915968589407000639E-7
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,34bAxedy1kd3UoYsWi468AN51DeGRksqUuSBT6HUYWMgUUcrQMf6unLcd2TaxTXNvZFcD7dxLw1dcbFtLUqGMvdQ:0:bddb7fd34ee661ee,SELL,1787064295754327,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,287334,0,583513942,0,1073642404275545,5.43490029525924015026402838760781499268783036799637412723728E-7
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,5UnWXtz5HAnumXfhWrivDanxJ94ybHaXFGdCTC61Ya4E9QACyFHDy1wEzcsqc5gEmd17HbN329yCGekaUmAMKrku:0:bddb7fd34ee661ee,SELL,1787066453471685,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1983579,0,7059046723,0,1070587336622292,0.00000659362060574275525150722439428245424083101893292410808621109
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,4LMXkaZCueWCE6v9cpAyfLQoeUSWX3irD6Vz89pLG2etnrVeSPgraJknTMUf4RLvBriSPP1fF2xT1LUDzvceogQv:0:bddb7fd34ee661ee,SELL,1787066458480851,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1301836,0,6203221634,0,1070784811910653,0.00000579315429673614100248415177385701610842310193155716789180499
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,2M4LNUQNfJQCcWmiSXNFpnpaXU3wbj5y4Qn8pAkgtYLP6UQWivHEJfLNmVx8nyTrd4eUgBAzHgSsxEBoGc5xbdx4:0:bddb7fd34ee661ee,BUY,1787066458492851,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9821859,0,6213043493,0,1069092067222050,0.00000581151397853329438377235847741385195414629727449078030638808
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,3xuygnqsRChoa5g6bQsU6RS9z1mzGGRr4JQYtjyV2tEwBXyE8WZEgHfMFo5JYdbrfJH3AsEQvJLSvyMn4cUgrn39:0:bddb7fd34ee661ee,BUY,1787066468182801,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,8428679,0,8922290385,0,1067643690759544,0.00000835699256430063895169074196287059691848449489187409781988819
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,43BXDHiTn7vJG8xWbPPWjsn7qrkjmkc3svrErNobirUa7UkCK4xjEyhKQ6g1GJ1Ceod3LPh7bsZbeQfyZGTs2cJ1:0:bddb7fd34ee661ee,BUY,1787066477566974,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4637867,0,10412270597,0,1067089010661155,0.00000975764017150611213998715667410611925347386786878208490706448
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,2CnxRFfAwTbktXdzkUC7MroH5ienGhkMe5nBiiJfA5WbibxezuEHufiSHjYsachXRAY3AHCE5tEhwqSibZ6shKqZ:0:bddb7fd34ee661ee,BUY,1787066490822396,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1636850,0,6247849524,0,1066607420201823,0.00000585768428539319985648429881105155762094467848936217052872317
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,kHNmiQALwAxWnSMrzjNKQkJ8gmRPdNYMuRgA3fs94QPEd6yLFuUHttjKenaR3BMvv9BstUQxE8uzYF3qqQjMQ3q:0:bddb7fd34ee661ee,BUY,1787066497831759,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1142631,0,7293031785,0,1066412390559775,0.00000683884756925206401805020838542202665241950633248163109089073
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,5rpiQ3jQuzJR2ckEduxTAEmpxYG1qN9RqXzSVnYs9r6eucic5yUgJY5gZepZKq1wBqLmwguutF4CV7fBoUryuepp:0:bddb7fd34ee661ee,BUY,1787066505023822,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,938992,0,8151831679,0,1066275105570015,0.00000764514864542593873546127059930377333468538557188701310178373
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,aq1aH5ZuTnMFWSfguFV5eKeMXKmRMHFeNnkBrEtdtJ2LUeTxX9ZTLiKw181W3RDW43ADp5k7fXrvTdGrc7hLWGR:0:bddb7fd34ee661ee,BUY,1787066507570064,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,441603,0,8555698841,0,1066217346185712,0.00000802434782327184378507057166840256413753525916552669923440892
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,2VhTXjGBFNzpSCXXEPc1HJxsrmPygr31MFcyqksxNrMMkpLcUGEwUNKq5brCQM9B3h8Eko5bakHQdgy6hbHBUALX:0:bddb7fd34ee661ee,SELL,1787066519109298,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2114751,0,6621179911,0,1066480953258702,0.00000620843709469780367163058822536873151725257152250681146668772
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,KU41Gp98dPMoLrE9s9GmVkTf4sQ3r2GSm5Y4ruWaPe7NZzxCZutguddZMPKkZZWhq4n35WdT92Q1LSt5GbiUvpj:0:bddb7fd34ee661ee,SELL,1787066523831872,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,105873,0,6621074038,0,1066498006676416,0.00000620823854948740346103368945305035658446931029757556528029282
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,3T1J1RwmY8rPVXfXhKaAbY6wZQVCHTsvXVAGabAoiPagPwVmMiWpPTin9sUTcnZG2dNovmiv7J7X3rijLb2SDaiA:0:bddb7fd34ee661ee,BUY,1787066526183685,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3586363,0,9948740165,0,1065920641383829,0.00000933347172270167426295963722624118450023435881138879858860285
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,3SMFX1niSn5LDQtZN9WczTP3kiJg4ptaCw5yHWQYwpxkihBBaUsG9z3czi17ZMx8WZyL59EHk8PsAMLWo8JeeF7x:0:bddb7fd34ee661ee,BUY,1787066540344610,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,815690,0,1366461984,0,1055664984098423,0.00000129440874196183474850378322157933026978424205918060984374686
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,3Y7WT3qXVUXFaUTo5d6E6x82VctocTvtBzJF1chp39RQ1qzWTKnQ4E8qRCfXH35hiFLU5eaifnVy3sVTaU74Qcdd:0:bddb7fd34ee661ee,SELL,1787066554564691,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6144098,0,1360317886,0,1060433067793109,0.00000128279466881487203096704797342174501320737599586764982621332
9RmTCsQzTTiCz6udn2dfhXGRytYZToZun5pRKYXUpump,5DuPbtQVUrh69kiZbnA36fEGDGzg7Yzpqsudfsu73aACLtK3JZVeeumbUp71tVgEQEFAsY3DiN1WEvpU9MQ5kyg2:0:bddb7fd34ee661ee,BUY,1787066563684898,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,242840,0,1441680204,0,1060243796148513,0.00000135976292361918006349225052313399756791201315286610098742648
9cwikQxaYdjaAcGuCgsjnCzKaSwvzPRVLJvyhvwPpump,5zw1SGTYHjn8t3hjFGK9xTi5LeYsYqPFk8ZPjvRbcmBzcJbQPxsgykKkahXSxJEMhHNJD98EHd2YYjXacYjpVRkS:0:bddb7fd34ee661ee,SELL,1787069072193670,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,264152493,0,4888959591,0,941982834249350,0.00000519007291135610579454928264661894716869709488090881642482817
9cwikQxaYdjaAcGuCgsjnCzKaSwvzPRVLJvyhvwPpump,2wxjFyLuh2PeaaXjgF5m2DFDx6hxinCp3ZMybmNKJwEkKuZo8w33TGo9yMKmvfsUWPhMihCuvN3vwP359gsEZ9Tq:0:bddb7fd34ee661ee,SELL,1787069072194674,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,333673683,0,4555285908,0,1010982868242200,0.00000450579930787580409090817575474685475303258232741438360387749
9cwikQxaYdjaAcGuCgsjnCzKaSwvzPRVLJvyhvwPpump,5HSgVKTzgUbVXafZ7biY81kUhrWJnKP3i5SSFUyrP63tean7qLNzTeypa38bpoCYd9HL5va1SQSEHvWH1SySMxiR:0:bddb7fd34ee661ee,SELL,1787069072195672,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,263285895,0,4292000013,0,1073000000000000,0.00000400000001211556383970177073625349487418452935694315004659832
9fsqYWLdNaGWyTpy8tir1bQEKAbEbppTpNDvdELepump,2X6G2KZD8jemEFKyTx61br98Bv1CRKhbTP6bz6sWCfLtdJvcs7EuHUbbbx4vf9vhAajUUT7rm1HcZHHy2Soh71Ej:0:bddb7fd34ee661ee,BUY,1787070128644000,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2728316,0,8579920127,0,991373078724055,0.00000865458252915519080381214298271048955462310474959999659233068
9isGuumtaqvJeJeyLF44fvfskk2cv5mYsopexMBfpump,5EaF9DoNTewEjvT2xwXcKURjdJyvqHGwAUoRDr28QoF3Moyf3jcVMYTqXSg8PzhfivapmW6de5iqu3Lj4KLynf6j:0:bddb7fd34ee661ee,SELL,1787064210233955,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,191648851,0,6270067265,0,734492623829400,0.00000853659664042636238489542329680789172150410366502005891518990
AVVHLJ2gAQx4eaD7eXQsYXAuf5Wd3cFNpFvzMfykpump,2BNLL4BwRf1Qg4Fh5YExjfGx8nHzRjADU5T6UrhdPdLPpXRwEPVxwVedfgwR1nDjoBxePzSjxYEzTbSJDkUSBcBR:1:bddb7fd34ee661ee,BUY,1787068185355286,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9876542,0,4301876542,0,1070536533309933,0.00000401843039274826486756090184248036961598444730873009103769031
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,42um8CBGWe17ophXV1k8QBhWRczjbgvqQ9WiazzGLtfUzGHPNv343d1hSVUcNck9qp4bPfmT4fSXTuZoJuS652XD:0:bddb7fd34ee661ee,BUY,1787068002130865,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,42982002,0,1147112015,0,901266563361629,0.00000127277773483728660255259784136195297331375457697249581207864
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,26ujKGSiZDWcyj6gDQJBL3uVojTwXvCEScxTC3SeXZAE3FdJNGPkMiMAe2DnpaLjNK3er985zBqJGhgakcvdDaT4:0:bddb7fd34ee661ee,SELL,1787068009397687,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12718954,0,1097387208,0,911371675307924,0.00000120410501854715549094598062048170398034236886236019614108218
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,Jc1EAG8jM4MpM2BYwWSLzb8P4HppjEpXYVG3j7g6XKqe212brKJzJMeKgj2e6KzRr84j5JUGW8oEBmrBo6gGVxw:0:bddb7fd34ee661ee,BUY,1787068016940179,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,62126632,0,1330994344,0,862540474908386,0.00000154310943395597803996669602334140770551364528781438007230655
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,4Ns3YQLr7JK5yz1knXrXTKjMbpuMcCtyAq2dT4VjBP2aKgwxM1CMzwf39FKaTQLBY37tzh4aRoyhXCmWc21SKtDA:0:bddb7fd34ee661ee,BUY,1787068026725435,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,60118434,0,1547991021,0,825264861145669,0.00000187575055461710890954738028311027610993800593836436301746816
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,4YALFHCusnSnngWGGwjvXk7FG1uQWf2GdGxVCxGhR9EtPuCTtbKDK2GZzY8YetoPvUpkStBxySavqxWHJuLjYQkv:0:bddb7fd34ee661ee,SELL,1787068034221374,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18132575,0,1482456141,0,835046274493917,0.00000177529819158638631696502465860183685544755397096462044128954
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,5SAcXLmXzihKXwKspD7q11bvcVumd8xxyHGqjKLJSChgsfzQMXNMMQqrxvqAFdAzYBhN68mvHYdS48fJ817UrJYB:0:bddb7fd34ee661ee,SELL,1787068041071932,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,82462549,0,1171105853,0,884232246205103,0.00000132443241922705783964281342881012737609521248423317920238607
B7PKCAUcUEfMBXfAe1LdkT3c9rMDKqRvZDoZKM2Tpump,3NChW8i5V985jPamoMuBGa5nB2FaJwohZvP1WSFhnjas1n2eSnhouhi6zKsvDrVsXvRVUSqZgmZNBed9ZTxcdzBJ:0:bddb7fd34ee661ee,BUY,1787071594631992,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2728204,0,4695406619,0,1062959244500565,0.00000441729694086827637278092219823521068117301378431648537886333
BThniFe6cxjbUJB2A8fU2V2oG3wrkDUYFYhb2Zeppump,WhAQ6k11ELY2WtqYFtCNbDKAPYfquqxuhhDBguXUnPXqjWgqVP8BrETm3SUo46VtYxj7X1kjo3DWLJbyDVq9tmd:0:bddb7fd34ee661ee,BUY,1787066834817942,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3752394,0,4434333625,0,1038558754891228,0.00000426969933488685840990701904290663485412054562705255899455179
BULTap9HQpqx56h8Mof4yCPLtx2GykC9XfZbSF47pump,3Ndw23rhztAuGha3BygXp3vwhS1iuHLj7vNcgnkpdebePa5cLER1uCSwjFskDLz1vXPj81kDe3zGayCa22CQTDYz:0:bddb7fd34ee661ee,BUY,1787069051404311,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,760906,0,4301851429,0,1070542792728698,0.00000401838343896094536013282226457878264939639165862521466693797
BbZSWiCj7Qz4v73yJLoSxzc2EUsL5m1gfS6exCFGpump,uYM2YgeQrDuDMRQVD87UV2vg3LqwN6YzJRKDgzHN2PPE8dHuf6nLfy9p4H5cgz5k4ASqBmoaC1q2fZxjjjeEFqM:0:bddb7fd34ee661ee,BUY,1787069423164092,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3654038,0,19245059275,0,1060942718028366,0.0000181395837380972085315591322837033635718309066983213362331551
BbZSWiCj7Qz4v73yJLoSxzc2EUsL5m1gfS6exCFGpump,4545heWSs29XVYSCitoTuazj229Um4yucyrMuaURccd15oQuwPGVwGredghPUWhT1wZoWMxuic2bXQsKim8tubEd:0:bddb7fd34ee661ee,SELL,1787069428482488,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2219087,0,17029991309,0,1061065066144932,0.0000160499029252498785679913097802278258126462724853496877223110
BbZSWiCj7Qz4v73yJLoSxzc2EUsL5m1gfS6exCFGpump,2AKur6j7bmyaxBdQXjqDbiES6Lsp125XokhN2NnD3AvT9icH8DTuxmowZEQWUw58rX9CJWDt9UkS4poRAZmBimNH:0:bddb7fd34ee661ee,SELL,1787069439276827,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4763749,0,12273540308,0,1061361957842345,0.0000115639534819497601460074089407101192301709138959289847001118
BbZSWiCj7Qz4v73yJLoSxzc2EUsL5m1gfS6exCFGpump,4AWtHdjR3YBxygnmedSmyLj6WkaaHLtPx66RsfPNVvvZvZ2ivfkktiptHeGn7PLgUCKiPPupp4GpRcW6Q1MheFpV:0:bddb7fd34ee661ee,BUY,1787069444310829,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1318880,0,13590258821,0,1061247919136278,0.0000128059227028315468158798080649292010687349845693831073348410
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,2WceXUQMu4YfxtY73Axna4q55tny78SBpYUmFUv5cu2JLD6bC2HGrrAFHuS1T8jeCd7b9XAzJbvPRsJmXkZVCWyH:0:bddb7fd34ee661ee,SELL,1787071128815143,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,44819487,0,10391516492,0,1020872153264509,0.0000101790576408322773032688405232556698625456247706346431584408
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,5hp6XWQ9unPjyEuNC9jsVTm8d6gXiyQUc8B2MRrfxdsje1t2D9q7DwoiMTfiFR4UBtj2ZDj7q4CZLzHxE1rdtgn7:0:bddb7fd34ee661ee,SELL,1787071134483661,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75200282,0,7832070572,0,1028313750950835,0.00000761642112123662668440344405249395067832839384552780864584137
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,4JGDTJsxGFuGGxWC7VGMiJs3GJiRdXXP44LndWhjV1RyGddHsHo9fwmFMF2GV26f7dDLSDeZFrF4tkSznPaAv7Wg:0:bddb7fd34ee661ee,BUY,1787071137307092,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,128490675,0,7960561247,0,1011715834833015,0.00000786837664581369419230371117469149349679384927444782053954278
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,4dpTVwz3yGM19Pkht4qigDwYXNLytesVNzR9sVPtPZGmsKLso7Pvq74VsrTxFLpUApEp9ZrhFWFiq6EHJZKro9gP:0:bddb7fd34ee661ee,BUY,1787071140055959,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,191620399,0,12015758593,0,987935035978951,0.0000121624987022486855453354248507932917946280305813398902634997
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,xg4kbbJfvZjp6ivimuek1dGZzSpd2i9asTUBy3aTvBMJsvrNsgzUA5kwsKDAcWKrxoMVU53hiqr6XWXm6wLdqij:0:bddb7fd34ee661ee,BUY,1787071146020733,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,96198050,0,14034113114,0,980088457033114,0.0000143192310992862075727703795642552717576891643067436728449772
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,2RyqNygyfHBuum83HQcxtRzFPyRd2nJFsSNMFxmNnJyY8LkALdLSSxYPhbUPNyrHXnLUeWHF45GoLXMv5yF1LWKe:0:bddb7fd34ee661ee,BUY,1787071154381727,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,37821257,0,14071934371,0,977454265069064,0.0000143965143678673488950376715742430345325635047109268423015624
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,22apk785DNfrb7xifxPSa7MkG5oP1wzi7BumNWfZbqkfVHhdBCbAneo9iqhHrhdCN2RQqz36hrEv53Vm8ojqZsSG:0:bddb7fd34ee661ee,BUY,1787071157063686,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75237836,0,15554779327,0,972255943975865,0.0000159986466767089544659470558259046572538703953686727596825296
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,3NHUw2wiwYKJrA8XcjtaxTbBJ4rnMo5FJw9fZHtjgXRMMrMWfePqPk27UQ22QJJoDDQyz3dPi4dHK9NAnUitdM3E:1:bddb7fd34ee661ee,BUY,1787076903523423,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,86913579,0,4378913579,0,1051702874906178,0.00000416364135107136714715191570478504875747757449510068230466645
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,4hauPYACviHfjwyiFuXq4p8H15oUngJU14mFaHSQtGRrdqBk4az2G9L6wvgEcjMyNvM2m6Sb5Mh44Dv8DPXJWrUj:0:bddb7fd34ee661ee,SELL,1787076911208046,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,22162961,0,3278556711,0,1057052928857139,0.00000310160127416202245784426627358608806627769358107184960336599
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,61TJB2WaqBxWKTSTLxdCFAjxPcnLTBmLtK2nCTtUfW1mLZkJqMvaz4NtYjW6Rpb4DjPaadS4VufBbySkA3ASSccT:0:bddb7fd34ee661ee,BUY,1787076920564553,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,20273418,0,4279137898,0,1050556663503415,0.00000407320999110115109738713257802530985730694341251712672445131
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,2CQkBxbTU8bzscqxR9eBoHvskmp7D7DEPGx55P4iyf4NnRxHDzx7oKW4BtigvVUMHR966nr9hwX9AoF99mnsoYnE:0:bddb7fd34ee661ee,BUY,1787076940877046,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12107422,0,4874968652,0,1047592597850803,0.00000465349665700319098735642754679010906938313810310518827813347
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,2vV8MeMcAjPVoHB2Y76d8qM9EPAtj5NHonigAPsnjay4So4M1HDLdnQ5FXhohy28thX2JiRRixsBMW2YtFukUEDP:0:bddb7fd34ee661ee,SELL,1787076963558562,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,16230665,0,4073654903,0,1051092092083416,0.00000387564033035909244211378382708699573041760756026264999028566
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,49VXoRgBqP49Y1nLcgTh55QrMf4zb7bo3x4PwDvmVvdCVo4MsooDYg66YCFsCnv8oLWjVe6792phBb38kuH7ipmi:0:bddb7fd34ee661ee,SELL,1787076969654911,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12151298,0,3471943374,0,1054236773347483,0.00000329332410116529473531728141443586800615954351424968112076847
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,2fZvHHCQy8WDkwJeFEAZhgN38UWjnKJ22xGW4c8dkngsCyvEkomDxq4ap6VQFRBvaGY4WpH9N2M6a8nN3wAFr3Tv:0:bddb7fd34ee661ee,BUY,1787076974574908,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18937304,0,3490880678,0,1048517757701328,0.00000332934817017603918987018050763133241332786784766449415327656
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,2SeYacYznLeBo8PtNrhPVj1F5wCBhMFzbJ44YBHP3toERXReagPrvtrKxTJEuwR7zybdzaxnwDtBv4qkzGPscbtR:0:bddb7fd34ee661ee,BUY,1787076974669193,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,15342820,0,3506223498,0,1043929568104042,0.00000335867821463081348529576365382042532387512115036996887252954
