mint,token_class,trade_events_5m,priceable_events_5m,sol_priceable_events_5m,quote_priceable_events_5m,unavailable_events_5m,quote_mints,old_sol_unpriceable,quote_rescued,path_conflict_seen,quote_flow_mint_conflict,price_identity,first_price_proxy,current_price_proxy,return_from_t0_bps,drawdown_from_high_bps,strategy_v01_flow_compatible,sol_buy_volume_lamports,sol_sell_volume_lamports,quote_buy_volume_raw,quote_sell_volume_raw,quote_flow_mint
B4H3RAN8xYwnA8Qf9FAku7dqsTGQckDq285qEdU7pump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000610383997095675166885661379743381449715655266602871647719992,0.0000637804059315000882752600376642128438608243643064416678167997,449,0,True,2219259257,0,2219259257,0,11111111111111111111111111111111
B4UrMjg6xT27DH65f2p9YZzGMaaJaqvr1uLeLa4apump,SOL_ONLY,21,21,21,0,0,,False,False,False,False,SOL_NATIVE,0.000155671083016827625785679914250001418908117820992729044338714,0.0000320537817459732368124384882941512198055992629575866279068390,-7941,-8225,True,6127993085,6585331296,6127993085,6585331296,11111111111111111111111111111111
B4jSGfWcA31GD6fMaGJ9XKU7UhhMwR3RbcXGh1Jppump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000338303821062441562924237989315062670509978015808385548940532,0.0000425287356321838102787686616464131522559502381306844690799123,2571,0,True,7000000000,0,7000000000,0,11111111111111111111111111111111
B5CrrbdHp2rTxycmbwAy4tdLwxk2FeUFzsSoPer5pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280031151655665387511893602019429218807226815322929287303275,0.0000280031151655665387511893602019429218807226815322929287303275,0,0,True,0,103296321,0,103296321,11111111111111111111111111111111
B5HEUj7Qjo6QKsh262tzKVPYiBZnvwuVbvPfLYKypump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000563309917491349845574303241745415826412427317701248611996686,0.0000563309917491349845574303241745415826412427317701248611996686,0,0,True,9777777,0,9777777,0,11111111111111111111111111111111
B5La77wcHinBjMo3cFJkvEgEWkM3SjxwFzvFZ2bapump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000589293002197893014328987544447153038732094301727235070283329,0.0000589293002197893014328987544447153038732094301727235070283329,0,0,True,0,395061726,0,395061726,11111111111111111111111111111111
B5Nj2fpMz6ondbu2TD172tQLyLmzrtgQ4jJqPw3tpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279611354759254991034605332972213567546715908689512711064702,0.0000279611354759254991034605332972213567546715908689512711064702,0,0,True,0,2796,0,2796,11111111111111111111111111111111
B5a8vA7ShmdmcugMNMpa4Axc5Jo3HvNZUEAqydkQpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000431829591058008563865511256523016544324405471211409751416001,0.0000427699725017831355126985112105186535269098006960138321264572,-96,-96,True,0,353814833,0,353814833,11111111111111111111111111111111
B5b9RdYxMK4sX7m58CVvYQt5VQsvevU36fE7CCz3pump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000283330226778502464535429152840966427195307337082058281884227,0.0000281415416944291425929680374084003569548513146083951084212938,-68,-68,True,297777777,199999999,297777777,199999999,11111111111111111111111111111111
B5dgnGxYVgYRqopqrVAfBKDJZ1pGesuk924Ri97Lpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934790307548928238583410997204100652376514445479962721,0.0000279589934790307548928238583410997204100652376514445479962721,0,0,True,0,99,0,99,11111111111111111111111111111111
B5dxWPLe3iVgWBWhwoWvvN9NhCyWao7G4ZPeWoAWpump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000741097093469760328169589957387776260490870675491254461010033,0.0000537448232884618115844708784054813246922671898960304984155993,-2748,-2748,True,0,8693497317,0,8693497317,11111111111111111111111111111111
B5kt2TpevFWePavTni5xWeCJ38sB8QgVVBZs6Rtkpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,3600000000,0,3600000000,11111111111111111111111111111111
B5qtdQTve5BzzGTAAfNcrJeobvur6u1SPjq2CXyApump,QUOTE_ONLY,6,6,0,6,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000127277773483728660255259784136195297331375457697249581207864,0.00000132443241922705783964281342881012737609521248423317920238607,406,-2939,False,0,0,165227068,113314078,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
B66jaibTCKg17XZ4y4AHZFYgTRSG99GdjA9Fjh4Vpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.000204391857735430781960280395645896161429920184471390257314932,0.000204391857735430781960280395645896161429920184471390257314932,0,0,True,0,13478842,0,13478842,11111111111111111111111111111111
B6FgnQMU4VZKrC3fxVJfQ9MbaUBBn6XCsXg4mRUFpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000295990767263619185533476182042821759519821764599358316882590,0.0000295990767263619185533476182042821759519821764599358316882590,0,0,True,0,483680495,0,483680495,11111111111111111111111111111111
B6HQV3wsCqA37k3Vp94WrKMvzdnVGkjGTu3tXmUtpump,SOL_ONLY,58,58,58,0,0,,False,False,False,False,SOL_NATIVE,0.0000964110812171054658552665390157717632520217509528664398530024,0.0000309241248847566192806443695599172157495441635145769921931668,-6792,-6792,True,7322455290,32196508892,7322455290,32196508892,11111111111111111111111111111111
B6KnRgsr2MdtF7DdQtb6QxL1Zo3wdPfNVoscn6aipump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,99,0,99,11111111111111111111111111111111
B6dF5TSofX9AT2xFy8D6CuMWtiT3iTPPJWBaNa2Ypump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000409574760233024370558697180229729137190421962467548720001217,0.0000505066972106919417450612080173133599632234793721076223414177,2331,0,True,592098763,0,592098763,0,11111111111111111111111111111111
B6zNpCq82H1PqrMWFf9kLkyGzDhu2NMkqiz5SVXVzV2r,SOL_ONLY,48,48,48,0,0,,False,False,False,False,SOL_NATIVE,0.0000598334713721400757619662184595704470547484833645976463312338,0.0000337620960085753647137436068994688844153852438666332230915167,-4357,-7040,True,19674114246,6261174587,19674114246,6261174587,11111111111111111111111111111111
B74C6sghBbSJgcpZxfaoryU5NzcvZXqp4UjJZ9Dppump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
B7LsPdY86bbxGvtV44Dz1BUTeaAcVxshPNvqgVdZpump,SOL_ONLY,21,21,21,0,0,,False,False,False,False,SOL_NATIVE,0.000100574964504579382138086345392480080969576847095643484996320,0.00000646357317231330823644300773551708303154218278304180671452059,-9357,-9357,True,412794491,1336653281,412794491,1336653281,11111111111111111111111111111111
B7PKCAUcUEfMBXfAe1LdkT3c9rMDKqRvZDoZKM2Tpump,QUOTE_ONLY,1,1,0,1,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000441729694086827637278092219823521068117301378431648537886333,0.00000441729694086827637278092219823521068117301378431648537886333,0,0,False,0,0,2728204,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
B7WueYMFiBHyxe7h74tABqYYVdouZpdH5UU2pRV2pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000392580633625580944616367762610278397931236830536223478532302,0.0000392580633625580944616367762610278397931236830536223478532302,0,0,True,77175439,0,77175439,0,11111111111111111111111111111111
B8FpNxdyjeGEDvMqsTYfwa6qfDZYSi3UMg5Q8UQ8pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934780987884436160298229263746505125815470643056849953,0.0000279589934780987884436160298229263746505125815470643056849953,0,0,True,0,9999,0,9999,11111111111111111111111111111111
B8esAhxfboHgazcUUhaXTerfXKPdsTrGFQN82D2ipump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
B8qUT5opU1cbDd545qejxGqrTj5Mr7aCiwhTBnkeFzgp,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,49999999,0,49999999,11111111111111111111111111111111
B91Z5VjtSSWdUUQFk4B77xgL6mbdsP5LsvDYyQnypump,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000328129853991922779053356792213462769998637349002843275049593,0.0000379867658903579770049071463285988298573210377691418393249646,1577,0,True,4968471429,0,4968471429,0,11111111111111111111111111111111
B98mcHr8GJ8ySR5JyQo3VkzJVLj7e6TUzFHNztcKpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000281515351739700307800116598784817261977355547803080002569277,0.0000281385539809532062152013923664328344301795422353805881742085,-5,-5,True,0,249353796,0,249353796,11111111111111111111111111111111
B9D5uDCxJmr9reRMoUdzvrS8sefwCDyQXGoTNNg3fgYw,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000283246839445496229827223537742664461731784289534774934965951,0.0000279589935051258154706430568499534016775396085740913327120224,-129,-129,True,195555555,195555554,195555555,195555554,11111111111111111111111111111111
B9X7e2TqUA2f4dWgtwj3fHiaqNEe3FaBig3PvUULpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000325244034247590372945232715222527973470820628583305451757326,0.0000325244034247590372945232715222527973470820628583305451757326,0,0,True,0,1276251222,0,1276251222,11111111111111111111111111111111
B9cvX9jEHSSafCj4v2keapUAE1MPXJSj5VCbsi68pump,SOL_ONLY,21,21,21,0,0,,False,False,False,False,SOL_NATIVE,0.0000937656964407480984117037192689823345007239885894143755484160,0.0000575956960501199295474262332277458914254402627912958094966216,-3857,-5378,True,8012996250,4599797797,8012996250,4599797797,11111111111111111111111111111111
B9p4TwbVq4EQ7pjiGpYg58kLG8yRetyzBAsfxkUapump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000486214745694898675712516731565496071674740824552353996145565,0.0000486214745694898675712516731565496071674740824552353996145565,0,0,True,0,281995792,0,281995792,11111111111111111111111111111111
BB16FxLnHbcUJvVCft2wvQSZua5krZsqraRKYecppump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,99,0,99,11111111111111111111111111111111
BBDBeTacV7yVotQbxBhD8XqRUDo5Wj6LiH4Uvquhpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000321093678148390138509537237392896586255191033280590495068290,0.0000321093678148390138509537237392896586255191033280590495068290,0,0,True,0,109172,0,109172,11111111111111111111111111111111
BBLv9kgY4uAeQfwfXJxiiiaPVEuvAFtUiKuUtZCoPDmd,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000302185606150812797060343440754696879341654243654877184078314,0.0000341469157075195590890997265959682382656585247309080688978408,1300,-635,True,5002760402,1848737839,5002760402,1848737839,11111111111111111111111111111111
BBoXjPBQqYZ8VPM7MWVszN6oPVYbhNPdPfzxz4nbpump,SOL_ONLY,124,124,124,0,0,,False,False,False,False,SOL_NATIVE,0.000142165323837970730460501925824062136683556720769288581140155,0.0000480636137566451955941833592208679659831324109418155772199332,-6619,-6993,True,28755814594,19013192387,28755814594,19013192387,11111111111111111111111111111111
BCJ9GtvjZMRBctQ33jMkYRD6PHoM4LUrknAa7tuBDgMS,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.000138850918254905091918888406247462051915841486310212945483417,0.000136737040956507396594833990799192991220203414147717018359145,-152,-152,True,0,2603672082,0,2603672082,11111111111111111111111111111111
BCY6bxkvQWygjJ5Y6u6ccWkkvwMRk9LMNhaKXc82pump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000281433886446213199730989629391077835715413926579618188584763,0.0000625586217563514358124681309581636324002663230723222515602287,12229,0,True,420268455,16730863,420268455,16730863,11111111111111111111111111111111
BCatLoG4P9xr6F7CA7dDY9heA5RABbXQzEfb48Ecpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000279618734322911323338491297926486849829854564739214871028360,0.0000279589934771668219944082013047530288909599254426840633737185,-1,-1,True,1545057,1545056,1545057,1545056,11111111111111111111111111111111
BCbHgZPkfU1GrjJKQni3z3Wn1dvyhg52uRxMqf71pump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000283397366514905618328600603626315742997972376121286880124633,0.0000282249480670317690888873146812722723685851512449632374420275,-41,-41,True,0,78820617,0,78820617,11111111111111111111111111111111
BCmiskQhRUzMJYCbpp8pCG53HekhxfiUz14MVQm4pump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000799788157643768114245718921754404604606015845699324959867919,0.0000790428339775984076976065464310507483940197949219004575350208,-117,-117,True,0,394199391,0,394199391,11111111111111111111111111111111
BDTYTE5w7YUtu7W7accm5skhXXnipE1ses8fTzZopump,SOL_ONLY,16,16,16,0,0,,False,False,False,False,SOL_NATIVE,0.0000332712408997191014848774775968911216829930200428973245714787,0.00000274976715734217145210031441709166212467722181254832276487922,-9174,-9174,True,280173210,227929199,280173210,227929199,11111111111111111111111111111111
BDavrN9S8cZC9Dh1S1vmFyt6EiWWXg36dnJGEBeZpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934790307548928238583410997204100652376514445479962721,0.0000279589934790307548928238583410997204100652376514445479962721,0,0,True,0,9999,0,9999,11111111111111111111111111111111
BEEg3A5f1imRXFw4LFQ3Q1pwwiTRU1CcTtJPhuGTpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000284069566951115020999197196626342485021254778668717812775818,0.0000284069566951115020999197196626342485021254778668717812775818,0,0,True,69135801,0,69135801,0,11111111111111111111111111111111
BEgW652buwqSwbDMff3GeubGUMawSzqd8zzXMgWBpump,SOL_ONLY,22,22,22,0,0,,False,False,False,False,SOL_NATIVE,0.0000299634735222726352610500588057498635434221890436584916707429,0.0000295707978593842451735207948757652218737365414737529472816081,-131,-3802,True,9190589444,9118788932,9190589444,9118788932,11111111111111111111111111111111
BEoDpK5fs8BQMJTRxuUQcK7teQxrbabnmUWPT5t6pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,99,0,99,11111111111111111111111111111111
BEzxsHEdfs5joU9SWpNo8qL7p4UHb8ZtJBbs57Jppump,SOL_ONLY,29,29,29,0,0,,False,False,False,False,SOL_NATIVE,0.0000606551516365731870218561914312777079913735056851378474206114,0.000127405215877604682761951306480253256753415352618007193233862,11005,-1140,True,15498735967,2879251375,15498735967,2879251375,11111111111111111111111111111111
BFynFytWZwSsCjiX5ek9Qmo3FpBUM2d7jCQWqRXHpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000417499107506282314638736873491812010596832036478397454716504,0.0000417724096200935294293220366179267975325225533719159896747188,5,0,True,108641973,0,108641973,0,11111111111111111111111111111111
BG35wpr7E5h3wgoVfHYpCbRmzUR2gLFmdZvx31FTTqer,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000294757355047609136889487474318492432933762406562065829871646,0.0000279817575123872351364369189909084528648804885204024152344884,-507,-507,True,12862203,790775245,12862203,790775245,11111111111111111111111111111111
BG8jQaEW16LGtsuoN4QfSYSrCEm5Ckej7VsN8xMUpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.00000341804229688554872116083381157554846802843585855939982234619,0.00000338839271307551897731638023819755250543384332373148172408053,-87,-87,True,2411034,14752575,2411034,14752575,11111111111111111111111111111111
BGBJha3DrwEGNmw4kyZCwCGGKhQ9xNS4MLFokBfKpump,SOL_ONLY,25,25,25,0,0,,False,False,False,False,SOL_NATIVE,0.0000547444658059962876585187927866409953214407327277138922917699,0.0000279589935004659832246039142590866728797763280521901211556384,-4893,-4893,True,0,12954724932,0,12954724932,11111111111111111111111111111111
BGTphq6bojTHwhfLcJBqxoYgVpgCY8YWwndDp9QCpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279653626247560988236565723438642570361304967569748011782966,0.0000279653626247560988236565723438642570361304967569748011782966,0,0,True,0,2796,0,2796,11111111111111111111111111111111
BGTxUQBNkQ8BnS4werjjoeRJFcSaG5RHZ3CAXc3ppump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000292104893429520577745828257173490278114958756409025313895976,0.0000292104893429520577745828257173490278114958756409025313895976,0,0,True,0,7737421,0,7737421,11111111111111111111111111111111
BGu3PGvJWiJzAJm1gydRDXxWy6ZRjksDh6r1ANeibAef,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000281359654796831443885132707949004351480180904134194609435074,0.0000319506552655751191056261772227321930932665037563358679746845,1356,0,True,1975308641,568454968,1975308641,568454968,11111111111111111111111111111111
BGzgre2yekLUJpgHu9g1T5Paf7si9NMxFpbvcgDDpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934892824118909538576723316784285719220239314338974110,0.0000279589934892824118909538576723316784285719220239314338974110,0,0,True,0,12904302,0,12904302,11111111111111111111111111111111
BHD7zgQKsFYfPBQGoB88cPokdxfzAuZNekM3nooDpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000341142755439031203853722917845292457910912010773846260782697,0.0000341142755439031203853722917845292457910912010773846260782697,0,0,True,0,1800098302,0,1800098302,11111111111111111111111111111111
BHehuqfeeWh9ztVBy1FQrn9kGK9WHTuoymhpTSjipump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934790307548928238583410997204100652376514445479962721,0.0000279589934790307548928238583410997204100652376514445479962721,0,0,True,0,938124999,0,938124999,11111111111111111111111111111111
BHoACkdfozrkeVPkCqdS9SRdgdS1SfdCQdTajdt7GJ7b,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000380552966759863193366583796252502837345822847933259600552082,0.0000380552966759863193366583796252502837345822847933259600552082,0,0,True,5000000000,0,5000000000,0,11111111111111111111111111111111
BJKBP1xUPCjHqc6vdJCK5mBoefTNoDvvZPRoe2CNpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999999,0,9999999,11111111111111111111111111111111
BJVqCGNJh7yVnfhPK3tgXMkmxPMY8ZYhgm5T7yDwpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589935023299161230195712954333643988816402609506057781920,0.0000279589935023299161230195712954333643988816402609506057781920,0,0,True,0,9999,0,9999,11111111111111111111111111111111
BJaSJWVPouJorp6ugDZmCTd3xDVzvXxdTJtzRG8QjCnk,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000299077705586082400756664210818716636315837372648596396254867,0.0000299077705586082400756664210818716636315837372648596396254867,0,0,True,0,2105644228,0,2105644228,11111111111111111111111111111111
BJjpbtgjCxGRD6UWqUA58PXorqajuVZhLoHuEAhjpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000376346919591556737968970741621950585539498315517082857224720,0.0000376346919591556737968970741621950585539498315517082857224720,0,0,True,1840403932,0,1840403932,0,11111111111111111111111111111111
BJs65ZhFSrs3VGXBEgvCxF9eBuMfVkrPQAFcgDw9HxEd,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589935359986763444574282604147044511068397382774636719478,0.0000279589935359986763444574282604147044511068397382774636719478,0,0,True,0,47677728,0,47677728,11111111111111111111111111111111
BJucG57AySFHa3X12cRJ6Spxny7wbhCwqaKR9aAovLit,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000315422806368922098286180510994583676817433543175212973598343,0.0000315422806368922098286180510994583676817433543175212973598343,0,0,True,488888888,0,488888888,0,11111111111111111111111111111111
BJvvPVDFjfN9ruPNka5Erj9QnKTxA3dpXBwcPYpN6VbM,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934780987884436160298229263746505125815470643056849953,0.0000279589934780987884436160298229263746505125815470643056849953,0,0,True,0,1942415742,0,1942415742,11111111111111111111111111111111
BKadJDktcyAnQLHS1pikKuj9qLB2NMidzqrd43Vftj9Q,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000536641527777151959090915011685098689777074537717992550034954,0.0000536641527777151959090915011685098689777074537717992550034954,0,0,True,0,7244874428,0,7244874428,11111111111111111111111111111111
BLAFFE52H1BgW6ubEpArZUSR5hFp2c55SxGaRjkd9VNV,SOL_ONLY,12,12,12,0,0,,False,False,False,False,SOL_NATIVE,0.0000379211811941576061307034765629758094304851431047849893051149,0.0000309567319507668330799641847147230712868058838682096249110953,-1837,-4260,True,5062035338,5178633843,5062035338,5178633843,11111111111111111111111111111111
BLBi8kMRuiBb9nzhGZrb7uMoNQHXVn5GoXZdAhi7wmg5,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000418850453740333170741430663001159735790547321204903834089408,0.0000279589934864864864864864864864864864864864864864864864864865,-3325,-3325,True,449380499,740624999,449380499,740624999,11111111111111111111111111111111
BLbLqcnkX1gP1JcN2uXFK3zJWVxSocfb7oP5C7rFpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
BM5uygAgnTfJ9pWsdcNiu2RnpZubasnAVF5mhfpWpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000365173856053589050013541359814856957869915963162097275322596,0.0000365173856053589050013541359814856957869915963162097275322596,0,0,True,97777777,0,97777777,0,11111111111111111111111111111111
BMn2fVVscG7DdFoL1tgamkNtvJF3FSBrZEZvPyEUpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000287677085158764280625822282058923554292255818506857476724211,0.0000287677085158764280625822282058923554292255818506857476724211,0,0,True,49382715,0,49382715,0,11111111111111111111111111111111
BN6hn1Z3agNHvjiR88HrG4TBux7qC5TsDFuWrzy8pump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000297639066499677540801937868258182490482835634772939312963849,0.0000134895953522281770801287585194679035621892943012482257056362,-5468,-5468,True,22244745,38178463,22244745,38178463,11111111111111111111111111111111
BNMsy2QFbnXxaMP3omLdUdNxCr5Fr2TstoKUHigFFqRx,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000298167991920852078184572942367368301323931409175546800351156,0.0000298167991920852078184572942367368301323931409175546800351156,0,0,True,980683506,0,980683506,0,11111111111111111111111111111111
BNbQiNnK9Tq6Ffuvo58U2F3cFjeCBfkR4Mw2VJZipump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000460938598828604205393874059487818264890173035078598323897006,0.0000316985189773102510816317694764636976046357964211343587319495,-3123,-3123,True,1975308641,13648821539,1975308641,13648821539,11111111111111111111111111111111
BNd4QiknanD9AMMHaGesm2ucpy77USPYcVbwd8Q2pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280010624956824737355564051618847132839484723109534829786589,0.0000280010624956824737355564051618847132839484723109534829786589,0,0,True,0,1978069654,0,1978069654,11111111111111111111111111111111
BNgDzPDGWXfeXEWjrkioqTT77bnCgNZWSxvgRH85pump,SOL_ONLY,48,48,48,0,0,,False,False,False,False,SOL_NATIVE,0.000172494636765649312016631352592098585403547867826945525713096,0.000194615338320112990505619903745125756637368427048852617131744,1282,-996,True,25871650629,18833352232,25871650629,18833352232,11111111111111111111111111111111
BNgxZCbGVJUm4bWKGxMyWpTLW8zAzsDaEV5inkd7pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279617106154462090398521213544703356884783163705687450713237,0.0000279617106154462090398521213544703356884783163705687450713237,0,0,True,0,297912,0,297912,11111111111111111111111111111111
BP7jFaZj2aGvfvqsBRyBEfdHkSgMh6kP7cwt3THnpump,SOL_ONLY,47,47,47,0,0,,False,False,False,False,SOL_NATIVE,0.00000536901502610203057403454098880708633722007652561121946074838,6.24757710691380157370945812286556713060148376888635832845216E-8,-9884,-9928,True,156549051,155925915,156549051,155925915,11111111111111111111111111111111
BPE6SHTWbNmNs3vA6HbZLo76C9rpf1geBdFpZDdwe79f,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934836905871388630009319664492078285181733457595526561,0.0000279589934836905871388630009319664492078285181733457595526561,0,0,True,0,39381858,0,39381858,11111111111111111111111111111111
BPHfvn95qLq3ZnfmXSShtm9EMjuRxB8wu9hyqPTLpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,999999,0,999999,11111111111111111111111111111111
BPyXzP6WE796xCT3rvVtFNTL1AjLwFss5XQBQdRyxKP4,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280455931422810860025463973203983325236422501679886961826082,0.0000280455931422810860025463973203983325236422501679886961826082,0,0,True,0,72968880,0,72968880,11111111111111111111111111111111
BQB66kEaGXwsNCsUc8oAMsXtsTz4y3DA1sCu2o2Cpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280915090867053176605193460329591288063360947795267189974315,0.0000280915090867053176605193460329591288063360947795267189974315,0,0,True,0,4417813,0,4417813,11111111111111111111111111111111
BQGD8AJppfbeUwEvN8GftCbMdPkC1NFgWamyjCphpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000317622280076302070651283425255636639951426156743155211386778,0.0000317622280076302070651283425255636639951426156743155211386778,0,0,True,987654320,0,987654320,0,11111111111111111111111111111111
