mint,parameter_set_id,time_segment,first_tradable_observed_at_us,first_tradable_event_at_us,gap_event_count,market_events_available,market_events_processed,transition_count,response_failed_new_low_count,furthest_setup_stage,final_classification,last_reason,clock_expired,impulse_age_ms,impulse_return_bps,impulse_trade_count,impulse_unique_buyers,impulse_3s_buys,impulse_3s_net_flow_lamports,impulse_peak_age_ms,impulse_peak_return_bps,pullback_active_age_ms,impulse_to_pullback_ms,pullback_depth_at_activation_bps,deepest_pullback_depth_bps,pullback_low_age_ms,pullback_low_depth_at_response_bps,response_age_ms,pullback_to_response_ms,response_rebound_bps,response_window_buys,response_window_sells,response_window_net_flow_lamports,response_window_price_change_bps,response_10s_buys,response_10s_sells,response_10s_net_flow_lamports,candidate_age_ms,response_to_candidate_ms,candidate_return_from_t0_bps,candidate_drawdown_from_high_bps,reclaim_extension_bps,runaway_reject_age_ms
DmKFzHmTFqnKqkWJBzEhUfNqPyENwBjwFVCFiz55pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075523475976,1787075401000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H79oBnLgHACfSgZMCqahBgFtpAFkZdmUwsz8nKgWpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075521054497,1787075401000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7daz5rMaLiUZvAvNeGBacEDWztKHKoeSLuVjrZwZpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075515945853,1787075399000000,0,11,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7GZFGoStSuxHuHzMhL7MTSyXTRAmiEHsRSM4DrPAXL3f,FP1-RESEARCH-PROBE-MID-0001,4,1787075515940837,1787075399000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2uQWiRQykbRHgXwehnpm7kQBBobg7ZhmwkcHFN9pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075511496263,1787075397000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5icdwMwcvc1j2GNXHSpRsrCmnyXfMc5d36ai9EzBpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075511478759,1787075397000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBci5T2yKXKYnAZdePM679aN3XfPhcjzYqZwodHpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075509120503,1787075396000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4RD3cSR94crK7ZYSJERK6JVFCpQYFgsPutP8Vtpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075509113444,1787075396000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV54inHuFLtovYbW2LAWZvgKwRtZRkcw2L9faw8pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075503893784,1787075395000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dDtBGsnUsBVPajTVaYUx7Ctpx9J1Q4Tpj1nqijsSaoZ,FP1-RESEARCH-PROBE-MID-0001,4,1787075503888782,1787075395000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9iHUhaCZ4KywLo4Nm7rz8SnPtavK2Qngdubctafwpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075503855397,1787075395000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFBiadz9qtmtiFHmpS4RY6uKxRMaLJcXCho9t6kApump,FP1-RESEARCH-PROBE-MID-0001,4,1787075503840892,1787075395000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9S177eG4Vj4S4DkkdG3fJzMSbiMusCAPEsifoeN7pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075498668472,1787075393000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91LmKTWhPDRJfDQrySSJJRccVC2tqRbJmjnthr7Fpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075490773356,1787075390000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3tZFsKeSrdpUi8RUMzx9wEsvbut3vUbhte28qCNpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075485611055,1787075389000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Pbp8NC4ChScpweytXuf68NjARHgBRt4XiUeUVjEpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075485551654,1787075389000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476h4NMJaVAEE8P1c396dBKguBcaiGUfAjv4ovZkRJN,FP1-RESEARCH-PROBE-MID-0001,4,1787075482941893,1787075388000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7y5FrogGb7BKdM4pD7UToWkRoJiY8ZVDmLjxxnvgpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075480060358,1787075387000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoEUPw4XAY7xnWALHdmdvSo9ZZ5gog78bHZzkHwkpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075480044754,1787075387000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43MA7FqaVT6hYKSZyK5LvWP2zwJgNPayjhN9KFZDpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075474982679,1787075386000000,0,36,18,6,0,WAITING_FOR_RESPONSE,INVALIDATED,PULLBACK_TOO_DEEP,False,15821,4463,11,3,1,-18167530,15821,4463,15835,14,61,3129,18636,,,,,,,,,,,,,,,,,
HhDU3cBbsjU2CdEbvJA2pGJuuMP8324SFA3EobhZpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075474956129,1787075385000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24qSzoohRodnTfjYgCWNeE1TSDvXcPeKZd48FGrLpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075474949623,1787075385000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXLwHWF3p7arQh5bYVedTb87yCFD15H9fZ1nc3Ffh1m4,FP1-RESEARCH-PROBE-MID-0001,4,1787075472181426,1787075385000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5orYcs6TNvs3FymKCdrb7ueZ6fYZvYFbpeaZ6Hnwpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075472159401,1787075385000000,0,34,29,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EnJjePVFYburXMekR8te4DzautjCmTUSYiURZfmpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075472152887,1787075384000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6U2Sebj6bVmVJemAZQmmUEGPtsa4wD877AzhbUuupump,FP1-RESEARCH-PROBE-MID-0001,4,1787075456783555,1787075382000000,0,4,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8zhxps4AVopErrn33FHSsjX3JdnoZWkGDV64abi5pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075456725049,1787075382000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EswuGgXhNaC9JtsJZfTRiLCbSZAPecYGdeZmdeP2FU1x,FP1-RESEARCH-PROBE-MID-0001,4,1787075451720975,1787075381000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTugdzVxqKC9JKxcbJkNgU5XjWy9reFDsBprsauupump,FP1-RESEARCH-PROBE-MID-0001,4,1787075451694394,1787075381000000,0,6,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8pRz9Ex4njrgAGQ95utMBv9jR4maCwuJLfHGgftpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075427125831,1787075379000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6Cyr8XEU9cr3nqrr5TS55R2eoKuMBFnDa9ZfvCzppump,FP1-RESEARCH-PROBE-MID-0001,4,1787075424857788,1787075379000000,0,7,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLmNBcj8p4XT5P8bqQ7ukAuYAngw8ognkCXf7xkWpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075420137715,1787075378000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMDY4WjX38ijbnHc6r2yJq9yjALjv5A3TQyxpAnmCHei,FP1-RESEARCH-PROBE-MID-0001,4,1787075410662548,1787075374000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68VpXuLLiTD2R2mKoM3v1ivuFSqF8aYEaqDA7B7Ppump,FP1-RESEARCH-PROBE-MID-0001,4,1787075410629984,1787075374000000,0,5,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GyLS9mXH36mMeKs8yF4uRjiTPyVyrLP1muZbARqoJ2Eg,FP1-RESEARCH-PROBE-MID-0001,4,1787075410625462,1787075374000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83hRny8zHusrVZ2oocL5G8jbuKnLzKYTLKEjK2Acpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075407732864,1787075373000000,0,7,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DVqPwXwS6DghFa9UYvHMaJN8Gq9ysPNQdhPDNmGpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075407704314,1787075373000000,0,386,18,6,0,WAITING_FOR_RESPONSE,INVALIDATED,PULLBACK_TOO_DEEP,False,17115,2958,8,3,2,129520659,17116,3876,17130,15,3630,6874,49100,,,,,,,,,,,,,,,,,
4uwANpFmRdLoNJHRsW4Ev3tBHzxU6n2SzzaVrVWjuSsr,FP1-RESEARCH-PROBE-MID-0001,4,1787075404807488,1787075373000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Et87r59AhUKag6i4g7uGEAPFScHfDJH5Tq29taLpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075402273781,1787075371000000,0,10,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMuedahN6RHrMuoxgkhqmjC9Qaz63QbZp94DYhMipump,FP1-RESEARCH-PROBE-MID-0001,4,1787075402264421,1787075371000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39UJDWZdyhECADHvttJnowdxttVMWzxNma1rfP1epump,FP1-RESEARCH-PROBE-MID-0001,4,1787075402237330,1787075371000000,0,86,17,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWqthmYvrf5MUG1WQ4RJQ8nSMCgk8tdyA658W4Kdpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075397329524,1787075370000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9pi8H2kDjfi7iMMdW2G8d7VfBcm6sqrcPjt5PGuopump,FP1-RESEARCH-PROBE-MID-0001,4,1787075393066817,1787075369000000,0,6,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeQKPF7U1m2wjGGpoQgNpf6BmbKEZ3kRdRRaxW4mpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075390524857,1787075367000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8Hc2yEPn1oATBdoU9jiwoCQZcfLcwhPTVD5ATFkpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075390494593,1787075367000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9Juo3NXCWzGXzYdUvUAoUFBWCKPXRxYvu3pLRyhTpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075390474942,1787075367000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C7CQXPwJA83NQ2KUpsbwKoSvHwJkZ8nGMnUx9AUpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075387708997,1787075367000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cd1CBv62g5gYiEaByFoZYL2oBqx83ZKoUDhtTvtMpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075385376167,1787075366000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FSCq37JCWAj2oJx7BGEw3MCSC6HPWWmL3YYoidKoeCg,FP1-RESEARCH-PROBE-MID-0001,4,1787075385302588,1787075365000000,0,7,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3P7pLLBjTdFX6MKMZCteuyeDbxcmEJDrpLeEhtWpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075385276541,1787075365000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ApRd598H8bd6sKCqQ1VD2iv9o5GNXsd6mJqFfUzopump,FP1-RESEARCH-PROBE-MID-0001,4,1787075382502648,1787075365000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEEg3A5f1imRXFw4LFQ3Q1pwwiTRU1CcTtJPhuGTpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075382479330,1787075365000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77rLUvQFF2CmANCjBfDAjakHS6XUoCneP3xJdWj1pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075382441265,1787075364000000,0,126,22,7,0,WAITING_FOR_RECLAIM,REJECT,PRICE_RAN_AWAY,False,2905,2854,5,3,5,342069032,5252,12678,17404,14499,2624,2624,17404,2624,22285,4881,9288,2,0,503451079,3157,5,1,499896926,,,,,,25271
DHGo6daR8JE258JCbfgfLXKDtJYnh4cYA3Kw3tV6pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075379906503,1787075364000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVCRjVvcV912JZVubefJy5yqsTHKZtCEU8RduxHxpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075379871185,1787075364000000,0,31,19,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D1ZUqaqrFbtLnLimrHK2MvNGVCakZz2p3SkKzYPpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075374492449,1787075363000000,0,8,5,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,18511,1650,5,4,1,918230414,18511,1650,,,,,,,,,,,,,,,,,,,,,,
94jr24VopQWta3JAx2ZNc8CFF6GWiCiPatjaGct5RAFp,FP1-RESEARCH-PROBE-MID-0001,4,1787075371816870,1787075362000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4nzZoxSEFFuVqAVEUHPZvfjnj5Gb9Jy8Dd2ZhVJCpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371798354,1787075362000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6YaQdjat66iLNmy1EC6iLASVYV8spofzCa9NCejBpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371790850,1787075362000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69XQTv8FcLHXzyYDpJn4N8zT9mDjTxLD7bruNivtpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371766810,1787075362000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vg5ecSWQHSwfD7ztZVLbjZejvFgQmRX38oKWqR2pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371751300,1787075362000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2NEKYBCdnDkCmA2GvRUx7UMKzSXQR76qvFiJkQmjpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371745784,1787075362000000,0,23,19,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,149253,1721,7,4,3,2171654319,149267,1986,,,,,,,,,,,,,,,,,,,,,,
47ipuCdyRkugRjHNY6pAZJryfrcRJwcPdFwhDdt2pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371737264,1787075361000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36r6vzALPGWBPDRPhJqnBPSDaUnj4QpVhxT5FhWLpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371718740,1787075361000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FoPbZP2gZgKPgB7jaykv6Dzq5au23iGQQPLka42Jpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075371690313,1787075361000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D98Po9gT13M71hesLDEcPaW3PBbZME7LzhxCSgMqpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075369072822,1787075361000000,0,16,16,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQB66kEaGXwsNCsUc8oAMsXtsTz4y3DA1sCu2o2Cpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075369020353,1787075361000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GkPnQThFemCoF5ni61H7Ztb7Cw4r1SW5jdkWS5SWpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075367224377,1787075360000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1Gkjicmwgn86tFtwtoWaS1gRJ46JnR6hzuEoVzrpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075367205355,1787075360000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2nQjwJJXJ7JoX6dXwTx87ZkvmWWqFfwneqNb3SGbpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075364748788,1787075360000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FvF2P6HN8avEcxpUg3MnyK2tNzTsHuMrtKzYvPGXpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075364743280,1787075360000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8YVvvg2R7XNybapng2zt9bVjgGT81SyUJXqLquvLpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075364723254,1787075360000000,0,75,65,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ks76wr4BMLCJePgkGvQ8vZiVm8ah9pyPh6p3ixCpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075362018837,1787075359000000,0,31,21,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C61JhU11MUzhSnCFUDDT8utCByFtohmaUn9fRySpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075362014331,1787075359000000,0,153,90,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5HAk96NLjJ3d4nepp68ALDy9hg1E27C6FwvB6jjPpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359438837,1787075359000000,0,225,135,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,168820,1502,102,42,1,26172046,178364,2959,,,,,,,,,,,,,,,,,,,,,,
45WbgEWZwAFJvSfKfQwM3PEChK9CyTqKfqF1NJt4pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359390200,1787075358000000,0,23,23,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UmH46uvnH6m7CFRRtaY5797kMG4KZPsYH1xBPgdpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359365150,1787075358000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71TPZoZJXA4ns3twKQbN8GEzxxSbyGfMybyBGS9opump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359347133,1787075358000000,0,84,83,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24qTV2t2o6PAPRdf5Pys354wJNYfTsW4XYdkPT21pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359347133,1787075358000000,0,82,72,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FwWinWxnmg9sdiqKZ5kS8EY369K1EgPyPELKqzV8pump,FP1-RESEARCH-PROBE-MID-0001,4,1787075359346134,1787075358000000,0,79,71,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATKYLArzqRhf5kwEBemv5e53oTG7Pq6dKA7dNecXpump,FP1-RESEARCH-PROBE-MID-0001,4,1787075358007065,1787075358000000,0,339,46,8,1,WAITING_FOR_RECLAIM,INVALIDATED,PULLBACK_TOO_DEEP,False,21862,23766,23,3,3,409647448,21862,23766,21891,29,4231,7153,37341,5618,32434,10543,5258,3,2,102354616,1958,7,4,-412812339,,,,,,
F2YW3WFPeFrrqUjuexHCGbVJjpyWYu1kHv3RoQerfomo,FP1-RESEARCH-PROBE-MID-0001,4,1787075357997034,1787075358000000,0,37,23,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
