mint,events_available,states_in_entry_window,has_observation_after_entry_window,gap_event_count,first_trade_pump_timestamp_delta_ms,max_return_from_t0_bps,max_drawdown_depth_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_total_volume_since_t0_lamports,max_3s_buys,max_3s_sells,max_3s_net_flow_lamports,max_3s_price_change_bps,max_10s_trades,max_10s_volume_lamports,time_segment,first_tradable_observed_at_us
Gf7xhK5AKgAoFrx3QKrf3ujaawxNrPGoPCQZGLhUpump,187,22,True,0,13808,5734,1684,22,17,14699779518,3,2,4008888888,1081,4,5069523407,3,1787074901808869
CLrxx8QYRwokap6Seg2MN9Ju4aFYn3WTrqJB49XZpump,1,1,False,0,13792,0,0,1,0,69244884,0,1,-69244884,0,1,69244884,3,1787074901792845
Ciqjvap1Rn5zoP1tcsDufWyZH3xsGtkqxTsjXipvpump,3,2,True,0,9624,1,0,2,1,3911110,1,0,1955555,0,1,1955555,3,1787074896624491
7m9efqvT8uAgWXG6PA7YL6iHBguiBS8GXvodSsdApump,8,8,False,0,9563,48,1682,8,1,3609027418,1,3,108533333,0,3,2564630106,3,1787074896563579
89gHGNANPENbuS93MhXCj9czPyuQTMduEdG3u4RQnfGr,2,2,False,0,9534,0,27,2,0,1019048087,0,1,-41270311,0,1,977777776,3,1787074896534037
562R3gCfPZunx86X2nSo1n2VPFRiX16bxRsq2tccoWG7,15,14,True,0,6888,0,2730,14,4,9726681027,2,4,1037037035,651,4,6665615904,3,1787074893888329
24qQuaGtRT856q9AFZJHyCxi15Sx25jE9hBNFh7Ypump,7,7,False,0,6773,1,3,7,1,270832955,1,1,36350697,0,2,199403021,3,1787074893773618
2t55kaY1c9x1jtafy1vA5UNYH9oaSjqmRhCphKAFpump,9,7,True,0,6762,4850,2169,7,1,73045463,1,1,12033490,0,1,19357036,3,1787074893762096
7hza9NUTV61zgUHedmVdJtYoUCqyH2arnqZBrodkpump,4,1,True,0,4435,,0,1,1,0,1,0,0,,1,0,3,1787074891435949
7HXh5o355GnCzHayKuYNMY91UiPzE9YLA1BTQgE5pump,83,58,True,0,2665,11682,8617,58,5,11346053488,3,2,720955559,3558,6,2687519568,3,1787074889665675
7EiTAzsbxdpZUH6kGJHfL9x1PHLjV8Uw4oAX41tnGhj8,29,13,True,0,232,2324,3551,13,3,2642069826,1,1,98765431,0,3,1936447515,3,1787074887232694
GKYyXsxGHLrDhboVACVZBoNp9jL8uFTpjfiwyBkC7PkJ,1,1,False,0,148,0,0,1,0,79012343,0,1,-79012343,0,1,79012343,3,1787074887148527
F7r6embpY1e92qa9tGnmn8zCrGQGMd7tuGJhtcPupump,1,1,False,0,82,0,0,1,1,296296296,1,0,296296296,0,1,296296296,3,1787074887082587
j7SR8yMUfPx8WVDcxFovmzWUiaPA3owpGj1ciXfpump,296,175,True,0,75,176,3184,175,81,65271169673,9,12,3220172189,903,30,12762901842,3,1787074887075071
Epph9prVPCXQbxriAUTQWqchv5RTj8mWt1cSgWABpump,5,4,True,0,14,3514,1708,4,1,910919483,1,1,238003510,0,1,316475429,3,1787074887014989
F2VnGF7woKHK9Tkcedy494aburdMbCTwtXzFEY21pump,214,109,True,0,0,7835,2782,109,48,74266936179,8,4,10518642245,4433,17,17444653416,3,1787074886999779
M1S6GxVAij2gaGyr5tR19uZCpyWkHstv1kBjNEipump,7,6,True,0,0,0,3201,6,1,6596160385,1,1,197530863,0,2,5024530454,3,1787074886982246
9yTDqz417id8jruXYgVdRLsgodY9FT7n4sMJnfywpump,3,3,False,0,443913,561,0,3,3,1834680473,1,0,977777777,0,2,977777777,3,1787074843913077
G5fnJx3Xom6ycmo1EP1szbgbyBSQ8YRwvLXeTq7hpump,3,1,True,0,434107,0,0,1,0,68284245,0,1,-68284245,0,1,68284245,3,1787074833107752
62T7rgWptCEh8XyyR5BH5eU5hMYjqXw9Ra16Tp5mpump,3,2,False,0,425979,0,615,2,1,1935802467,1,1,967901234,0,1,967901234,3,1787074824979628
BXZKmkQj677uZjG9Ak7ASqNX14Fc2RzWzWgX1pQod1cW,2,2,False,0,408931,941,0,2,2,2942050520,2,0,2942050520,941,2,2942050520,3,1787074805931828
ECbmqN5UYEQWTwdATCEAABmQhVnWBpEVJa4Kwdmdpump,1,1,False,0,406125,0,0,1,0,148491362,0,1,-148491362,0,1,148491362,3,1787074803125411
6GnPvo8mLMxpsD6YzpvcwW5JFW9KLZeqBnqUnTMLpump,3,3,False,0,373186,0,499,3,0,1323922734,0,3,-469646512,0,3,1323922734,3,1787074768186762
E3CYcoAh3XRApBahsDq7rdBX5CvmSCN9ruq1r8iApump,38,3,True,0,367874,32031,0,3,3,1285185183,1,0,1086419752,0,1,1086419752,3,1787074762874584
Bw22pQm9guDJbvkA5hpr91kaqSgAbamsC2LjbWtBpump,5,3,True,0,363049,0,0,3,2,10281534,2,1,10271534,0,2,10271534,3,1787074758049584
BtVxNTNeU3CWd4ep1ja29dd5xGnXZFeuZiyuQJqopump,1,1,False,0,358290,0,0,1,0,750097953,0,1,-750097953,0,1,750097953,3,1787074752290098
2PfDWTwoxAGePS3aY7Y3vV2FhaJoCQVuQrBtVgSvpump,1,1,False,0,332799,0,0,1,0,618363207,0,1,-618363207,0,1,618363207,3,1787074725799485
C7vFafRvgAUwXa5NHTg27mjbnVnEC1uTKXAfc3RJ5iV2,5,5,False,0,325243,2498,0,5,5,5103999998,2,0,2170666667,572,2,2170666667,3,1787074718243861
sP8rznqCEHuxNwvmJPJDbyw6JXEqaKQfTiGySkcpump,1,1,False,0,315837,,0,1,0,0,0,1,0,,1,0,3,1787074707837968
AMikPZMtMgiuJM7FY3vyTRqoUjZv38pwcTuwC9mhpump,1,1,False,0,312561,0,0,1,0,4097697,0,1,-4097697,0,1,4097697,3,1787074704561610
Cr6eCtFxVCMjFmSs9xtvs37EVj1NZm8Zsk1Wj6E7pump,3,3,False,0,310124,2019,0,3,3,3432392273,2,0,2942050520,862,2,2942050520,3,1787074702124655
7fT6V7rn2sN5RHn3q5R76WbgsUYxsdRMoDk9Tmexpump,80,79,False,0,295917,41615,7451,79,31,103843003871,12,15,12098765429,4844,24,47790375442,3,1787074686917556
5v1AcSWe341Lx4gCDTKccACatWG9QBL8NjeZja76pump,34,33,False,0,289314,4391,4855,33,13,34539846889,6,5,11565766802,4154,6,11565766802,3,1787074679314430
GNN2FfVP6zK4QpyokUmTMCJtUcNumrtxjYGiE3R8pump,1,1,False,0,286491,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074676491566
6X4XETRPAQ8nzCu8Sd7n3qsZW7PE1B4dTKt7TSw6pump,12,11,False,0,269085,3236,3306,11,7,18080473543,4,2,8800000000,2289,4,8800000000,3,1787074658085730
CTNhdQ668UNQm1PcSf92ZZjS7GWqCTHvoyYw6fPZ2uhA,3,3,False,0,258048,1293,0,3,3,3049759257,3,0,3049759257,1293,3,3049759257,3,1787074645048519
DfQWQdpmED1C7Yd1NYEoQRQftm8zPBX68WRz6Taw3bmr,1,1,False,0,245173,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074631173861
8pEEoFsNfkriDVCBqjWprkverjy8wce2VphhWyWSWevc,6,6,False,0,227707,0,2158,6,0,5065014296,0,3,-377608987,0,4,3559226888,3,1787074612707967
F14LrtK9fkKc3AsFSctpDqtYbJM5dWWPrPyik6uvpump,1,1,False,0,198726,0,0,1,1,1622632,1,0,1622632,0,1,1622632,3,1787074581726115
2PPbVpUibgpk3Z77vctnGFy7XmjekEKZDJK2kfSSpump,2,2,False,0,190725,0,19,2,0,326684460,0,2,-298079815,0,2,326684460,3,1787074573725467
7VbX73kLJSyaAgcY9R5DJLxsVZd1eX3hPDMEmHMHaZtj,234,222,True,0,188272,37981,3713,222,104,139852052274,14,7,22499895610,14273,22,31271325610,3,1787074571272462
GzCApBeSvLABtnjsZjhs7nmWPSicdjPYXR5PZwdypump,7,7,False,0,177048,1196,49,7,6,2758353547,4,1,2540760579,1128,5,2560316134,3,1787074559048228
CSuYWqiUgPoZyd3XbRcYpcHLsj9Y1W68vZGQT3unpump,2,2,False,0,173736,65,0,2,1,197530862,1,0,98765431,0,1,98765431,3,1787074555736262
2DzaY8JsyKVs8ziDPFLxRkGgoFTqxmNuwKRtYXcwpump,1,1,False,0,163410,0,0,1,0,2227206,0,1,-2227206,0,1,2227206,3,1787074544410553
8EYfSF93MiiH9gQmvdJdiKU6k5o23nxmb7tLDREXpump,18,6,True,0,160523,1,480,6,2,2542044640,1,1,488888888,0,2,1279994367,3,1787074541523385
DKAUEeRzjuSvBdy1DaiSksqFoPoaCqdxeajpUPbNpump,3,3,False,0,148327,0,94,3,0,242311739,0,3,-81150750,0,3,242311739,3,1787074528327190
DbwdNnEzi9hD2P7RJQK82ivDDeinWDEoH87a2554pump,18,17,False,0,139791,8910,5746,17,9,34888179667,6,4,16754370955,8910,11,33951662307,3,1787074519791969
DCvevheRctueH3dHDQSid9KzJgAJEh8acUJgTEVqpump,5,2,True,0,137603,0,321,2,0,2799351620,0,1,-610619523,0,1,2188732097,3,1787074516603314
HMkBNZWxBNHAEcpVweWTKbCqyBMJfp4hb7BJ8Hztpump,7,7,False,0,132130,0,1147,7,0,2913334751,0,3,-133893314,0,3,2050179050,3,1787074511130907
DvRoafGRApkKJW44JtMtb1tUb5iUrZ9yFBy6USBSpump,45,45,False,0,129558,7998,4735,45,25,25468234731,15,13,10102108991,6425,17,11978652199,3,1787074508558301
4DvRmjC7quoLecw7DGZvZZ64V8bj6bBD31xfHzgfpump,2,2,False,0,119384,0,0,2,0,36341311,0,1,-348623,0,1,35992688,3,1787074497384630
J9Kz7bkXMmJZQuLnn4CdUXpDMi9HpcB4B4HdEeQipump,15,14,True,0,104784,1,2,14,2,176460964,1,1,37312979,0,2,37978089,3,1787074481784339
5fmWt6XZQMF4tCoP9RurvxGU8quiUJ7Q7Qp9Dyfapump,1,1,False,0,102814,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074478814895
5uVuCHVRNEm8R9AQXrBeJVVpz33jmeHSCrcfRHk9pump,51,48,True,0,92157,4468,4067,48,22,30931146909,6,5,7058440814,3027,11,12306387251,3,1787074467157821
5wS4D62gwXBzgFmxZTyvhLEQAu6mAZuoGqppg5Yepump,1,1,False,0,89330,0,0,1,0,514021872,0,1,-514021872,0,1,514021872,3,1787074464330440
CW9La7oZyyDot6yKuh4Dg4DhFb5MabKni4n5NDP6pump,3,2,True,0,86221,32,0,2,1,97777776,1,0,48888888,0,1,48888888,3,1787074461221399
E9bPPpWwXwH47tWAjBhhxKUwUBcPH2yyyCLMnjrapump,2,1,True,0,83655,0,0,1,0,14768175,0,1,-14768175,0,1,14768175,3,1787074458655842
77KC7TMEmAtjoMPnep2RHQdLXvjMHA1NdGkh1JwWpump,1,1,False,0,79588,0,0,1,0,9849547,0,1,-9849547,0,1,9849547,3,1787074453588921
EDHCpWLRMMF5o2YTC8uohMAFPUGQFN5eojFMeWympump,1,1,False,0,79564,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074453564917
Hnq2hZg727KG6zUEeetZAYFA8FwCbzBoByHYX5Lypump,1,1,False,0,76274,0,0,1,0,3052359,0,1,-3052359,0,1,3052359,3,1787074450274572
2Zdt9AyfpuuPPcA6hDPLGCGo3vY5ECcjHNQn1zczpump,11,5,True,0,71999,1357,0,5,4,3430459587,4,1,3430458840,940,4,3430458840,3,1787074444999643
HM1YhBWxLGgupWe6yBzrbEpbomgGjAQcJxAFFDZGpump,1,1,False,0,65756,0,0,1,0,572558017,0,1,-572558017,0,1,572558017,3,1787074438756423
DwyH7U88sUricdcEYQvisraCWh7k5SPL4DuDBFTepump,1,1,False,0,58336,0,0,1,1,638431650,1,0,638431650,0,1,638431650,3,1787074430336500
2m65x9kayW8sP4kJGPeaBqrARab7xXwTCGy9Fvjypump,2,2,False,0,58315,45,0,2,2,1076543208,2,0,1076543208,45,2,1076543208,3,1787074430315496
6CFK5Vgx2sifabWAtVXLvbEo4GYfNJdzDCXW8U4epump,2,1,False,0,58278,0,0,1,1,987653,1,0,987653,0,1,987653,3,1787074430278500
2A7A7BbiqcW8NGWrcoMJdQc8biJz9a34tK4SsSVy6PAt,3,2,False,0,56241,0,2978,2,1,11603354709,1,1,5801677355,0,1,5801677355,3,1787074428241568
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,43,32,True,0,54684,,0,32,5,0,2,2,0,,4,0,3,1787074425684396
2FfEbufT5Her6bRG13ihhH1Zhy2GM3K43GsBBxPKpump,1,1,False,0,54612,0,0,1,0,54869220,0,1,-54869220,0,1,54869220,3,1787074425612397
7BTSYg2r12vNFQW3Vb6Sd43LLHBKrTxNZm6NkqUBpump,7,7,False,0,52029,0,1766,7,0,4085646240,0,3,-302401445,0,3,1928762054,3,1787074423029392
W7xyzgfzd7rwzSiAYwwRHvkDkKqrjDcX1cpKHqcpump,3,2,False,0,49732,0,2,2,1,5227649,1,1,2613825,0,2,5227649,3,1787074420732125
HmSbqs5RvzjQ4mB2NVVyAitvwT4GQDb4Tan5cYPkpump,2,2,False,0,49702,0,17,2,0,701647682,0,1,-25776115,0,1,675871567,3,1787074420702121
AE1SturFmdGi1HqYGTmqK8dK3YCLUMsVtXsV7UdYpump,3,2,False,0,43632,0,2,2,1,5012309,1,1,2506155,0,2,5012309,3,1787074413632749
3urpXYCnV8716FyeDSRazJ7JvZa164xNqM7JirxPpump,3,2,False,0,43622,0,2,2,1,5037535,1,1,2518768,0,2,5037535,3,1787074413622752
Bg7xxgR5o8oKq9Fbx1a4SQ1YvuVyUmZK5etFxKRfpump,20,19,False,0,43508,3607,3926,19,10,17924032394,7,5,8493827159,3607,8,8493925923,3,1787074413508750
H24paPKpU8KkRFJ73dUErzaD4gNTbcDJPM9VLZhJpump,2,1,True,0,42249,0,0,1,0,90000000,0,1,-90000000,0,1,90000000,3,1787074411249303
BWcKXzsCjCNHcYs8z6jDNTwyvHUkVC9K8k6eMjjrnSGh,1,1,False,0,35684,0,0,1,0,260716897,0,1,-260716897,0,1,260716897,3,1787074403684742
DtCP4gY5Uons82CVku1a94KKcDmqm2jD1318M66Bpump,19,13,True,0,31586,6711,7013,13,1,665533909,1,1,94325686,0,1,137228134,3,1787074399586738
7jFRCtCpE9KQS8hYQDehAYP2ue5PAtJ9acucPjTMpump,34,33,False,0,31583,6597,5385,33,16,37136392356,9,8,9881919060,5796,10,12147657884,3,1787074399583741
BPE6SHTWbNmNs3vA6HbZLo76C9rpf1geBdFpZDdwe79f,1,1,False,0,29117,0,0,1,0,39381858,0,1,-39381858,0,1,39381858,3,1787074397117744
n4BVytvjRkSU3hafk2zxNWQBR1wteczSdyYfPXLpump,3,2,False,0,30086,0,1,2,1,4390805,1,1,2195403,0,2,4390805,3,1787074397086741
8z32U1bfHnDLbvo64jTBrAeyy3xnrPEYZSBNAZu6pump,1,1,False,0,27627,0,0,1,0,82611594,0,1,-82611594,0,1,82611594,3,1787074394627739
HX8dshvtcPc2c9nd9GUGTnijhARLAzvkRBpyEPpBpump,6,4,True,0,27588,0,1630,4,0,5190706150,0,3,-1491253609,0,3,3699452541,3,1787074394588741
6YhBkxJx6DGBas5TUUxdt1vWz3Ab7MuBkEcaDtGEpump,3,2,False,0,26301,0,2,2,1,5232305,1,1,2616153,0,2,5232305,3,1787074392301677
FDYN6nd3q6hrpCM8CToejR1i373Tr9F4jKsJXMHqpump,3,2,False,0,20932,0,1,2,1,4180635,1,1,2090318,0,2,4180635,3,1787074386932860
Y3yF9gVu6wEfa7A2wvE5xyAGuuhPeHNVLbPnkcGpump,62,42,True,0,16924,2366,1650,42,25,12194601278,5,7,1068339511,425,8,3060116544,3,1787074381924828
CjdyjBZaqePt8EKGSSCEAGxjrAUavaR5UUikcJvDpump,21,18,True,0,16884,0,3301,18,2,10271968088,2,4,-15087855,427,4,3646833794,3,1787074381884826
BcNwfyLe29Bk1ZdRgSv4NjXLrAbVWkd3gCdy6139vLgp,11,7,True,0,16822,1145,57,7,3,3562080362,3,1,2444444444,702,3,2444444444,3,1787074381822826
Ff1WtZ5mcqjoDaYqEysuGU3Y4TAntBQc4k5BYx3Wpump,3,2,False,0,14071,0,1,2,1,2229223,1,1,1114612,0,2,2229223,3,1787074379071328
3bqT5qATzGz6bUt5VkoPZWL4W4vjuY5eVbsfUjXGpump,1,1,False,0,14983,0,0,1,0,6701617,0,1,-6701617,0,1,6701617,3,1787074378983333
9a7vJiGcQC4J7sM6gZPgxZx4ezqsgbcYdVV6tpBQpump,1,1,False,0,10005,0,0,1,0,860407,0,1,-860407,0,1,860407,3,1787074374005560
MPCGUZ9fXaeCuLRjmDadPqtAjNJTkd3oZJqsTdKpump,3,2,False,0,7610,0,1,2,1,2515377,1,1,1257689,0,2,2515377,3,1787074371610493
FcPgK56ngstaXxisMByDXmFW2r8Mrg5oMc8tqSQspump,4,4,False,0,7597,1,70,4,1,108001203,1,1,977777,0,1,104103596,3,1787074371597494
Z2xDpLQTh7igJEaAy25ph2VA5gVEpFRrEJ4TUU1pump,114,80,True,0,8566,3546,7376,80,11,2117467269,5,4,171452487,1070,8,336984850,3,1787074371566001
F6RGSDn9WQ22UZ2Fntwskw6e6Gp4h1oAdtvY4PW6pump,61,22,True,0,6244,7130,4381,22,2,767067547,2,1,79282530,1622,4,140620394,3,1787074369244607
DaBj1QqbYwoeRfT2JVMeBouGoB5i9RBmXxNBVbCHpump,20,5,True,0,6167,4444,2086,5,2,110319080,1,1,59259258,0,1,59259258,3,1787074369167607
Frc2DmXyxLvTVx4DJCcgH15xLtY9P3YEWPraEdp2pump,61,41,True,0,3441,4199,9119,41,6,7073742455,3,3,576156276,3958,7,1491052100,3,1787074366441324
BmzJ5BzNEbHXvy84BYcb8w8b3RU6BgkH6S34UXnvpump,50,38,True,0,3382,10180,3503,38,3,7269655923,2,2,664514886,6370,4,1329383280,3,1787074366382324
EfcAjjbHAh2cgHbEaAYqF8qgz8xsG6UxRvmL9sihxYvJ,36,32,True,0,3366,2658,2404,32,9,9609442096,4,5,3401445937,1407,7,4212661643,3,1787074366366324
AETBZopyr2hVaoqPG4d9Zdoy13JuutUyW36Zx5LTpump,2,2,False,0,1046,0,47,2,0,129819964,0,1,-977502,0,1,128842462,3,1787074364046665
qdERCB3H4HuusXJaaZH6WanasYxZ83RQyNsjSAkpump,3,2,True,0,1042,1644,0,2,1,381197241,1,0,197613557,0,1,197613557,3,1787074364042665
2C6NBJszGUgiDDSwAzzvWT8kPDBv3aaC2Vh2GZqApump,2,1,True,0,2011,0,0,1,1,62944553,1,0,62944553,0,1,62944553,3,1787074364011666
BeKQ9B9W9fmaXiEFiE5574Kjyw9tT5psUjFiBJvZpump,5,4,True,0,1993,0,352,4,2,557405935,1,1,12832571,0,1,343161296,3,1787074363993670
24qPHs5KK7wqr9nqTStFUqsmwsFxUiCor8jQu9Qipump,23,22,True,0,1990,6150,7952,22,3,591119852,2,1,63210911,3749,3,122854540,3,1787074363990667
4V52oK8McmdFgCbawStfiAydbw3rnppfiTMxAPWVpump,8,8,False,0,1952,0,5028,8,1,38885516,1,1,2025638,0,1,11286449,3,1787074363952666
24qPCKdD7pyyneLVu8MnAEvGjBZuc2sDHiR1wsdppump,17,14,True,0,1896,28063,2590,14,1,463523509,1,1,85096179,0,2,85096179,3,1787074363896667
YEcyStyHF112GtRXHJFagkqSAuGenSnVqCX3e7fpump,3,2,False,0,1881,0,2,2,1,4821777,1,1,2410889,0,2,4821777,3,1787074363881667
YKWaWhTTfvaPWjo4Qm5rotj5ECu9sCsVy237PEipump,149,116,True,0,1861,2117,3266,116,71,24543960055,3,32,461651183,162,34,13994026410,3,1787074363861666
BhP2FJ1JD7oRHKk8axeup9WG6X7c3NPuDEkb1X8ypump,2,2,False,0,604,0,51,2,0,189439402,0,1,-81961335,0,1,107478067,3,1787074362604196
AHbVsNsNSMXkFFyJCb79CicBCUGu7RkDfWDdjy7ipump,19,16,True,0,576,1328,5239,16,1,102161258,1,1,10877620,1240,3,30361026,3,1787074362576195
EqQxpgUiaL7WRGwoeBzAwmHtZRJqE6nsuxsZooZRpump,189,141,True,0,564,100162,8857,141,8,69768641212,7,2,5216058823,5391,14,13686162619,3,1787074362564194
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,40,40,False,0,549,,0,40,5,0,2,2,0,,4,0,3,1787074362549194
4ZX6tYHowWFoGnHh44HtR54x8ictQWKBHbYPbuKApump,207,140,True,0,542,398,2804,140,75,90429855653,5,6,4928331260,733,13,9592110544,3,1787074362542194
J8gmXhSmPEjZu6A5UZDL49r4cJGLRkwDVG6CoPkfpump,2,1,False,0,254193,0,0,1,1,1000156273,1,0,1000156273,0,1,1000156273,3,1787074356193455
33WbdhuLAtmNHY9Y7ALCC6HwswHerN5kYzC2AviGpump,1,1,False,0,247603,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074348603752
7Uwg48zdxx17cBQ1TH568eM5yrqnFvXC1sK6qrU7pump,5,4,True,0,244810,0,655,4,0,1377069513,0,4,-317481565,0,4,1377069513,3,1787074345810100
4FnqCuT1AxJzsBEzrFxYJpzKYFv2JqGLsrktpaHApump,3,1,True,0,244782,0,0,1,0,45601997,0,1,-45601997,0,1,45601997,3,1787074345782098
2diUc6WN1DPsVZHLovYdApc3Ark3VRiVhinyGj4Lpump,13,1,True,0,244719,0,0,1,0,2629430674,0,1,-2629430674,0,1,2629430674,3,1787074345719098
D5nGbpuyLAYxG9XJjZ3WPmkMWoBJ42cKsr8tDwvkpump,2,2,False,0,238092,596,0,2,2,1760000000,2,0,1760000000,596,2,1760000000,3,1787074338092616
34EgELnsALPfAZjeajmjfdbF5rxYkhEqC7kX1wNuNexi,1,1,False,0,238044,0,0,1,0,205429800,0,1,-205429800,0,1,205429800,3,1787074338044616
5bym3pheUDteKVKK9PBbzzUw1TuJ9P9ismTPiLVVpump,2,1,False,0,221268,0,0,1,1,5728395059,1,0,5728395059,0,1,5728395059,3,1787074320268542
hESwD9ZDMipam1WPSnPea2TnRspx5ZqRgcLm5n7pump,1,1,False,0,216681,0,0,1,0,79012343,0,1,-79012343,0,1,79012343,3,1787074315681503
2QhCAuKx8Ni13CFYKbUNNh8JQRtS3Gd1h4x7n6Fppump,1,1,False,0,213446,0,0,1,1,24415835,1,0,24415835,0,1,24415835,3,1787074311446238
AD7oDS8r34jmEd7VFAAtomdwHoSWKe2u62dyRokq36k5,1,1,False,0,207273,0,0,1,0,1047903318,0,1,-1047903318,0,1,1047903318,3,1787074305273331
FjjZgHNigpF69N6A3Sy8purs6RfiZDq86aoJw62Ppump,1,1,False,0,202684,0,0,1,0,353212266,0,1,-353212266,0,1,353212266,3,1787074300684433
HuzjVH4nkHV8YkrS898HunEvwam9Q2MQYiQqaTLfwSRg,7,5,True,0,198714,1042,0,5,5,1783216199,3,0,986574226,512,4,1184105089,3,1787074295714885
GRmCFi2ebbyrq6UoXbonNmHovQehVcuX1vTfiqgypump,2,2,False,0,198594,423,0,2,2,1698765430,2,0,1698765430,423,2,1698765430,3,1787074295594888
7pPAU3GB6Ytf6HqQBZVA2wn96KdjaZJgkmGK8hijpump,7,6,False,0,196240,2759,2752,6,2,502500718,1,1,246913579,0,2,246913579,3,1787074293240434
7VNRBcFqKhBoyQGHahrzczBxzBEkBFsdzDTYAsD2pump,3,3,False,0,196199,0,1149,3,0,2920771536,0,3,-1032848117,0,3,2920771536,3,1787074293199434
FeAcCRqXAV3Y1FyrZBdDfLoGcUMj9rAUfrd5PpFnpump,16,15,False,0,196130,6350,1514,15,8,18379028568,3,3,13123000000,5180,5,13320530863,3,1787074293130918
Bydzbc3QtT7TnXgUsaKqdYMmFBeFAe643gXRgtcYpump,1,1,False,0,193492,0,0,1,0,9359264,0,1,-9359264,0,1,9359264,3,1787074290492485
2yJiDwF96ubSNj3iess9z8sVenQQia2Ka7fSuoFUpump,1,1,False,0,188390,,0,1,1,0,1,0,0,,1,0,3,1787074285390661
QX2FVJn6jnb1gKRvKREsLtEMrEWZZzzyRhMy138pump,5,3,True,0,169329,0,832,3,0,380387276,0,1,-76855452,0,1,183592995,3,1787074265329937
2vyJN75DNMWhqoaY5f51L9Ls32X9aLcBS3qTDfjwpump,5,2,True,0,153122,0,332,2,0,1126519589,0,1,-543703955,0,1,582815634,3,1787074248122855
8owFxWD9o3psSC4vbTr4Hx61DwnYEZF67VaPsjdhpump,1,1,False,0,148563,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,3,1787074243563277
AqifVBD2QWjdK57CP7WaTKoVGAV7SxuBHCidi4ZCpump,1,1,False,0,146604,0,0,1,0,99999999,0,1,-99999999,0,1,99999999,3,1787074241604872
55Av5fdwkJ5GzUA2YDhCJdgdVHe8do4wZ3Z7hYLpump,4,3,False,0,128902,631,593,3,2,3437037033,1,1,1481481480,0,1,1481481480,3,1787074222902171
7q4VDEHX1GjWQSx94hqSmPwxUq65LNfxoYHCF8mYpump,1,1,False,0,123668,0,0,1,0,15113477,0,1,-15113477,0,1,15113477,3,1787074216668604
6juVPMLPFzX4nx2eWmMjQw1MZvG1rdgW35da3R7hpump,2,2,False,0,114184,0,37,2,0,87823794,0,1,-32277430,0,1,55546364,3,1787074206184681
E6qq6xnfHqWKEP9nmD3aZuzEaPE5Rd9h2MVCCahUpump,1,1,False,0,112083,0,0,1,0,10439602,0,1,-10439602,0,1,10439602,3,1787074204083523
E389bNEBPBuNkovrFf6LuvY4LTuEjD8d9qwY8TaCpump,1,1,False,0,109943,,0,1,1,0,1,0,0,,1,0,3,1787074201943234
AYWNRcfuhd27vBqn8cv32WsoLB2PBA5ioVHxv5dypump,1,1,False,0,106186,0,0,1,0,100729150,0,1,-100729150,0,1,100729150,3,1787074198186756
4tF99sxoYQrFRjezqwSyyENU4jXuQzXf8gfvbsYTpump,1,1,False,0,100499,0,0,1,1,12729929,1,0,12729929,0,1,12729929,3,1787074191499042
DRGR73fa8r7V9FRDra2yVntgzYzGJ7bz9MZZYJotpump,150,97,True,0,100348,15586,2760,97,62,67584873199,11,6,11822716048,5131,22,13109816058,3,1787074191348042
DBHwozihHGPzAVmcDpywrrVBKaBedeUCyAHSoSzCiwcD,2,1,False,0,92960,0,0,1,1,4596774193,1,0,4596774193,0,1,4596774193,3,1787074183960775
BxmxMxrVG3JkxVjpisa4hYshFfcjQNQErZkLKeHypump,1,1,False,0,89136,0,0,1,0,1178790275,0,1,-1178790275,0,1,1178790275,3,1787074179136241
9zukSeYGv8FaoEqrp7oU7Zc4TLepW25cRaNKrA9Apump,2,2,False,0,87004,0,781,2,0,3007169864,0,2,-1762117527,0,2,3007169864,3,1787074177004463
3mkfMXLDDoEv3Bzn8PEkkmt9if76xc3vZfQWuDv6pump,18,17,False,0,86949,1647,5036,17,3,315409157,2,1,64269717,1453,2,79413779,3,1787074176949463
sHhR1nBVjY9ku3py7H4c1NGfG7oq6DME2r4PWGFpump,4,2,True,0,76320,,0,2,2,0,1,0,0,,1,0,3,1787074165320247
5GB8uyhAfGuMx47gidCvKCad5gwP9sz1AtMYEtnLpump,1,1,False,0,72888,0,0,1,1,8965800,1,0,8965800,0,1,8965800,3,1787074161888464
4rCRgEBfdn6ZFnSB53Mp7mKAf6pWX3nnSeGoqLaqpump,1,1,False,0,68506,0,0,1,0,34909404,0,1,-34909404,0,1,34909404,3,1787074157506105
659umAgn8SwXRqch9SJzuAbS7J8i6awyPQhvJFdwpump,311,3,True,0,66028,144,135,3,1,815087544,1,1,380044734,0,2,741979675,3,1787074155028647
Cdgf9NRzCM7suQCHYf71mDLxrw4HzSNQHZnP3yexpump,3,2,False,0,64472,0,1,2,1,2504157,1,1,1252079,0,2,2504157,3,1787074152472096
