mint,event_key,signature,event_type,observed_at_utc,observed_at_us,source_decoded_file,diagnosis,sol_amount_lamports,quote_amount_raw,virtual_sol_reserves,virtual_token_reserves,virtual_quote_reserves,real_sol_reserves,real_token_reserves,real_quote_reserves,quote_mint,ix_name,full_current_tail_decoded
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,2TtyXCrtwgUtpruzq8tm9VGA4gSd8Qozqv62FuLEBZW6kDkovD1epADbhkogP9oUHkRN9qLM6EE5hNXDYvyDNY9U:0:bddb7fd34ee661ee,2TtyXCrtwgUtpruzq8tm9VGA4gSd8Qozqv62FuLEBZW6kDkovD1epADbhkogP9oUHkRN9qLM6EE5hNXDYvyDNY9U,SELL,2026-08-18T16:09:46.525426+00:00,1787069386525426,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,4522319,0,864076727351816,5329753586,0,584176727351816,1037753586,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,2XaESde3dcQEoJQNV3F2rgJrKJrqNSjLWZTZM7ebJgJt9U7ZMF1zfwRTJ9aScE6wzGcMhfAwHZ1RmVUhTTV1HRrC:0:bddb7fd34ee661ee,2XaESde3dcQEoJQNV3F2rgJrKJrqNSjLWZTZM7ebJgJt9U7ZMF1zfwRTJ9aScE6wzGcMhfAwHZ1RmVUhTTV1HRrC,SELL,2026-08-18T16:09:46.526429+00:00,1787069386526429,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,4845259,0,864862971115940,5324908327,0,584962971115940,1032908327,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,3EhFv1SyrkRhiY4VYqovzUSUkTFj1K36WDumArLfVp9DGbdUJs2166YjkuUUSUzwzHTXLg47bkQiqd3cBKpzBSaF:0:bddb7fd34ee661ee,3EhFv1SyrkRhiY4VYqovzUSUkTFj1K36WDumArLfVp9DGbdUJs2166YjkuUUSUzwzHTXLg47bkQiqd3cBKpzBSaF,SELL,2026-08-18T16:09:46.582427+00:00,1787069386582427,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,12568089,0,866909089088628,5312340238,0,587009089088628,1020340238,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,3yU33dYdnd2uqE2Z8q7mtbYgLakAAqoSvN7n6Sake5E8NRN2dZ6yyM8fbKTGrMjSXodzPYmcUusXMxs3JDBHriuE:0:bddb7fd34ee661ee,3yU33dYdnd2uqE2Z8q7mtbYgLakAAqoSvN7n6Sake5E8NRN2dZ6yyM8fbKTGrMjSXodzPYmcUusXMxs3JDBHriuE,SELL,2026-08-18T16:09:46.584425+00:00,1787069386584425,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2976984,0,867395169012097,5309363254,0,587495169012097,1017363254,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,4qoTffR9TbwgbYS1EM9JfwG37PN7gpk77oWXz7w2jE5ReMfsKD8qtMWTcCYVdYUa7CMtPjvFfb7DFp22S7XyEXGX:0:bddb7fd34ee661ee,4qoTffR9TbwgbYS1EM9JfwG37PN7gpk77oWXz7w2jE5ReMfsKD8qtMWTcCYVdYUa7CMtPjvFfb7DFp22S7XyEXGX,SELL,2026-08-18T16:09:46.594426+00:00,1787069386594426,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2797097,0,867852374123260,5306566157,0,587952374123260,1014566157,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,3PpbywT7oCLpsUHeijn3SbTHK5WM6D1a5Fnun9H7LKSHVkDTfDV3NwooDqDBXmzdFfoj7Ec6BPzKd1yGYyvLFKLy:0:bddb7fd34ee661ee,3PpbywT7oCLpsUHeijn3SbTHK5WM6D1a5Fnun9H7LKSHVkDTfDV3NwooDqDBXmzdFfoj7Ec6BPzKd1yGYyvLFKLy,SELL,2026-08-18T16:09:48.915388+00:00,1787069388915388,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,59740292,0,877733730185692,5246825865,0,597833730185692,954825865,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,38hkzYc5Xb6aHCPnsxXDEdqq1iXR5UPDX4XDi3Z1mz4XQnmEQ9NTH92YerrbuB4PSivnLxgtCcM5pXkvWd6LQ36x:0:bddb7fd34ee661ee,38hkzYc5Xb6aHCPnsxXDEdqq1iXR5UPDX4XDi3Z1mz4XQnmEQ9NTH92YerrbuB4PSivnLxgtCcM5pXkvWd6LQ36x,SELL,2026-08-18T16:09:48.917387+00:00,1787069388917387,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,4250693,0,878445399041829,5242575172,0,598545399041829,950575172,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,5iAtygo3qpDyaUViPySCaRxTxDymMRZdZCcXwfmqbVym5MFB3Kz557KutyDzh81pggZBeJvndwXjHJ9Zch13Y745:0:bddb7fd34ee661ee,5iAtygo3qpDyaUViPySCaRxTxDymMRZdZCcXwfmqbVym5MFB3Kz557KutyDzh81pggZBeJvndwXjHJ9Zch13Y745,SELL,2026-08-18T16:09:51.741811+00:00,1787069391741811,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,92092141,0,894152259422431,5150483031,0,614252259422431,858483031,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,4uVXef9wvDKbUwmJS5u1TnirszamSpEHZfWwBZsRr8tGf66KfEJYU8L8oWRZscAPeCZQNxiW44ZiMxtfE7Ht1QWJ:0:bddb7fd34ee661ee,4uVXef9wvDKbUwmJS5u1TnirszamSpEHZfWwBZsRr8tGf66KfEJYU8L8oWRZscAPeCZQNxiW44ZiMxtfE7Ht1QWJ,SELL,2026-08-18T16:09:54.462175+00:00,1787069394462175,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,10267280,0,895938276250575,5140215751,0,616038276250575,848215751,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,2cK7Ld21PiChWWCFigyc3cKuzAx1ewgmoWgzh6NHv2YuCT5rq3deNiuPyHy4Hm8yeKUdeWXX3m2TmxsegHAL5d1B:0:bddb7fd34ee661ee,2cK7Ld21PiChWWCFigyc3cKuzAx1ewgmoWgzh6NHv2YuCT5rq3deNiuPyHy4Hm8yeKUdeWXX3m2TmxsegHAL5d1B,SELL,2026-08-18T16:09:57.583992+00:00,1787069397583992,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,9797021,0,897649155494652,5130418730,0,617749155494652,838418730,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,4gs8TCmdChReKGSakxJAkG8iD6CLFYHnm9YRGSpRUn8nx8rRvfCotcuwmbAMG4TdokJXUC58AGtD7zue83tzW2ud:0:bddb7fd34ee661ee,4gs8TCmdChReKGSakxJAkG8iD6CLFYHnm9YRGSpRUn8nx8rRvfCotcuwmbAMG4TdokJXUC58AGtD7zue83tzW2ud,SELL,2026-08-18T16:10:00.169461+00:00,1787069400169461,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,7877668,0,899029599739031,5122541062,0,619129599739031,830541062,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,EyYBGafu5SLTTh2eBom7crTnRB94YtmLVrTZusXD4YMBPDqhhD4gLmZ4kf1MKWZiH3zV3dMChokxLnmoDyAxTYj:0:bddb7fd34ee661ee,EyYBGafu5SLTTh2eBom7crTnRB94YtmLVrTZusXD4YMBPDqhhD4gLmZ4kf1MKWZiH3zV3dMChokxLnmoDyAxTYj,SELL,2026-08-18T16:10:00.196462+00:00,1787069400196462,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,120413820,0,920671510048099,5002127242,0,640771510048099,710127242,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,5Wnwk2A4okDxQtay3RSHWywZhtfG3MiJmXtaVbhCbYskmZbyQzFMQkwcRSBZm7yP2ytjgHpV2GbBjicgnm6WdCiX:0:bddb7fd34ee661ee,5Wnwk2A4okDxQtay3RSHWywZhtfG3MiJmXtaVbhCbYskmZbyQzFMQkwcRSBZm7yP2ytjgHpV2GbBjicgnm6WdCiX,SELL,2026-08-18T16:10:04.990979+00:00,1787069404990979,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,3114600,0,921245128107062,4999012642,0,641345128107062,707012642,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
5gx8ApnXvs5tYSbARtoezSckxeYMXbndnMLRoLqBpump,2ePsoa7BKqXZwEAabGWLmqFar9JEBeNAJYrtETf2SYuwCp9L2XSLXJFQjszQ1SYXSZUt1H37PRYHRWeh1Uytgdq9:0:bddb7fd34ee661ee,2ePsoa7BKqXZwEAabGWLmqFar9JEBeNAJYrtETf2SYuwCp9L2XSLXJFQjszQ1SYXSZUt1H37PRYHRWeh1Uytgdq9,SELL,2026-08-18T16:10:07.667217+00:00,1787069407667217,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,89783148,0,938093451946529,4909229494,0,658193451946529,617229494,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
78YMH3aNCa2V3RufwYN1Gr9debv9XiwDQhCszJhwpump,2GwG79JcjCkJ3UUyuiCZP4RR1tjvytTWLFZhLeiyyzMdKkzDMzFDMGep17GLnSLyKjGggha6YCQ1R4fw6TfEXALs:0:bddb7fd34ee661ee,2GwG79JcjCkJ3UUyuiCZP4RR1tjvytTWLFZhLeiyyzMdKkzDMzFDMGep17GLnSLyKjGggha6YCQ1R4fw6TfEXALs,BUY,2026-08-18T16:09:09.938201+00:00,1787069349938201,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,380505,0,1072868076366663,3154149892,0,792968076366663,380506,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy_exact_quote_in,True
78YMH3aNCa2V3RufwYN1Gr9debv9XiwDQhCszJhwpump,2uVNVR3mBigzwnjVrjM93AHQ2y411CmFfgwTfNnmisWN8jtiD5mZsMNWQxeQ4Aq6z8XVs8ZMZxuvGQ1VqwqKoR99:0:bddb7fd34ee661ee,2uVNVR3mBigzwnjVrjM93AHQ2y411CmFfgwTfNnmisWN8jtiD5mZsMNWQxeQ4Aq6z8XVs8ZMZxuvGQ1VqwqKoR99,BUY,2026-08-18T16:13:34.184043+00:00,1787069614184043,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,8555874,0,1055928290285311,7263068687,0,776028290285311,54187204,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
78YMH3aNCa2V3RufwYN1Gr9debv9XiwDQhCszJhwpump,3pzqQzt6K9RiFLVjiHyF1NGx84XHMtbYSiWcBLGB4QM2DCqZQhDP1ngCXwajRVmVmq1GWKnVSebcE1krcxzvdCCi:0:bddb7fd34ee661ee,3pzqQzt6K9RiFLVjiHyF1NGx84XHMtbYSiWcBLGB4QM2DCqZQhDP1ngCXwajRVmVmq1GWKnVSebcE1krcxzvdCCi,SELL,2026-08-18T16:13:44.692639+00:00,1787069624692639,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,19919215,0,1058832173986581,4605702113,0,778932173986581,34267989,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
78YMH3aNCa2V3RufwYN1Gr9debv9XiwDQhCszJhwpump,uxCBAUU5F7cx24TAWQRSvk6B2gswU9H1w72xxpEDYpqJrohFgE4M2oBtm6Mf32jJndL3oFnusQArzgAakuaqLgw:0:bddb7fd34ee661ee,uxCBAUU5F7cx24TAWQRSvk6B2gswU9H1w72xxpEDYpqJrohFgE4M2oBtm6Mf32jJndL3oFnusQArzgAakuaqLgw,SELL,2026-08-18T16:14:00.710700+00:00,1787069640710700,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2875083,0,1059493556963376,4221899778,0,779593556963376,31392906,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
FakbhwDTDumLa9wJDqdqhGfNL7Qkay6TX8ih2w4gpump,3qiBrtZPyrvL7RiAi7oG8VXhcMaTXbhxzfEmagcCkGaCTdWvN6dMK3pHMw4Db4TPMzxeztHvCznQ2ffwghdxG5ao:0:bddb7fd34ee661ee,3qiBrtZPyrvL7RiAi7oG8VXhcMaTXbhxzfEmagcCkGaCTdWvN6dMK3pHMw4Db4TPMzxeztHvCznQ2ffwghdxG5ao,SELL,2026-08-18T16:08:59.270166+00:00,1787069339270166,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2572682,0,856353228811252,3998265304,0,576453228811252,27385368,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
FakbhwDTDumLa9wJDqdqhGfNL7Qkay6TX8ih2w4gpump,3aVtnBiXRrZKaci1aqXdK91D1DcPmqhjwfGa9ggoDy5gVyCH2GReWtqY4VivxMsgPT64agqXPZ3R1RFBSxYE4fkD:0:bddb7fd34ee661ee,3aVtnBiXRrZKaci1aqXdK91D1DcPmqhjwfGa9ggoDy5gVyCH2GReWtqY4VivxMsgPT64agqXPZ3R1RFBSxYE4fkD,SELL,2026-08-18T16:09:20.703131+00:00,1787069360703131,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,893939,0,856544736683577,3997371365,0,576644736683577,26491429,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
FakbhwDTDumLa9wJDqdqhGfNL7Qkay6TX8ih2w4gpump,P8H2g7xqJdBn6FLTSkUerepdFyxeivNQpG44rb5yRjFCp34sHErgqNCQFiidM1J95KvSGLswKq48A3YxeTryAJK:0:bddb7fd34ee661ee,P8H2g7xqJdBn6FLTSkUerepdFyxeivNQpG44rb5yRjFCp34sHErgqNCQFiidM1J95KvSGLswKq48A3YxeTryAJK,SELL,2026-08-18T16:09:23.038860+00:00,1787069363038860,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,22638890,0,861423359916880,3974732475,0,581523359916880,3852539,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
fmc6SKPMFsBa1TcJ82aAvCG6aiwReKo5xU8gi8Apump,2M28cbqH2TkY16CkQuSmNACkne46Xgq9gQAHrTEisXvjLLdwFPTVgWYu5KMSizpBAy6vp6ycKa59WH3xULEcKxE2:0:bddb7fd34ee661ee,2M28cbqH2TkY16CkQuSmNACkne46Xgq9gQAHrTEisXvjLLdwFPTVgWYu5KMSizpBAy6vp6ycKa59WH3xULEcKxE2,SELL,2026-08-18T16:08:01.368145+00:00,1787069281368145,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,5937186,0,1064223595066914,1413921973,0,784323595066914,21989377,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
fmc6SKPMFsBa1TcJ82aAvCG6aiwReKo5xU8gi8Apump,5nu5JeWWxTxb7RqP5j15ttZWTh4c5ExwWmoZAzPwDfjx23ss1pEkRm8PxYXKYXXJzAvN75PpmYLeTizyzzmiCx8p:0:bddb7fd34ee661ee,5nu5JeWWxTxb7RqP5j15ttZWTh4c5ExwWmoZAzPwDfjx23ss1pEkRm8PxYXKYXXJzAvN75PpmYLeTizyzzmiCx8p,SELL,2026-08-18T16:08:06.675325+00:00,1787069286675325,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,6327806,0,1069007787469657,1407594167,0,789107787469657,15661571,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
fmc6SKPMFsBa1TcJ82aAvCG6aiwReKo5xU8gi8Apump,4Cu8ogqBUmzMiphWVqZKyjYD9TwGxWnUK2xBtw5U7MPpGf4Gg9viQGJvcSRQyQas3gxuyC8fUeURAbzL1zUek56v:0:bddb7fd34ee661ee,4Cu8ogqBUmzMiphWVqZKyjYD9TwGxWnUK2xBtw5U7MPpGf4Gg9viQGJvcSRQyQas3gxuyC8fUeURAbzL1zUek56v,BUY,2026-08-18T16:08:11.938355+00:00,1787069291938355,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,8183170,0,1062828939830576,2130813112,0,782928939830576,23844741,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
fmc6SKPMFsBa1TcJ82aAvCG6aiwReKo5xU8gi8Apump,47CqEzioDEQqmNkh9yoHu7wk3zjn2C38dhWqJprUepNVqVSTA9gGWB4yhjTjtyzkoXyyUW13vsLYr8wEHpEhRkgC:0:bddb7fd34ee661ee,47CqEzioDEQqmNkh9yoHu7wk3zjn2C38dhWqJprUepNVqVSTA9gGWB4yhjTjtyzkoXyyUW13vsLYr8wEHpEhRkgC,BUY,2026-08-18T16:08:30.530710+00:00,1787069310530710,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,2909058,0,1061379908146172,2387549238,0,781479908146172,26753799,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
fmc6SKPMFsBa1TcJ82aAvCG6aiwReKo5xU8gi8Apump,3eHkdLKEdqNabwfQFgLWSYCy7F5zE3NS3CTaCHickkfns8C3aU4XFNwTWK9Wux3o11uMBpo9k6xpoQ51Ae9f5NiB:0:bddb7fd34ee661ee,3eHkdLKEdqNabwfQFgLWSYCy7F5zE3NS3CTaCHickkfns8C3aU4XFNwTWK9Wux3o11uMBpo9k6xpoQ51Ae9f5NiB,SELL,2026-08-18T16:08:35.550712+00:00,1787069315550712,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,3162298,0,1062787565841008,2108101936,0,782887565841008,23591501,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
FenJ7zfi3AS5egmNYNeb2XD6PY6tf4nzDSZBcypfpump,MJ8BhtZfQXNUq2VAkPTsP5jDPhZxN12BFDGX4CRSJDZmqHjo5UrGo6eFuywyiLh4nGQpPzf456dSFmoX1mRzEwD:0:bddb7fd34ee661ee,MJ8BhtZfQXNUq2VAkPTsP5jDPhZxN12BFDGX4CRSJDZmqHjo5UrGo6eFuywyiLh4nGQpPzf456dSFmoX1mRzEwD,SELL,2026-08-18T16:07:52.877631+00:00,1787069272877631,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,11423466,0,1062054933710198,6831905649,0,782154933710198,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,4BQPs61KyUS9W46DWRPEFmDvwiv7p5SgzFmmpEUnAWKPrYtvyALnu2XCYtaNg115Sf34haoza9QQwrAk8sKh7rGA:1:bddb7fd34ee661ee,4BQPs61KyUS9W46DWRPEFmDvwiv7p5SgzFmmpEUnAWKPrYtvyALnu2XCYtaNg115Sf34haoza9QQwrAk8sKh7rGA,BUY,2026-08-18T16:06:29.417989+00:00,1787069189417989,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,4614562,0,1071847598758813,4296614562,0,791947598758813,4614562,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy_exact_quote_in,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,3YfDB3pB3G2ZLzyzvu7Bx419vcX8nXnqUDw3tvncUKDPgXv4odeUW5RMV2hPuPCPeioW8jc2gwMBxaUGTJQ5aTFt:0:bddb7fd34ee661ee,3YfDB3pB3G2ZLzyzvu7Bx419vcX8nXnqUDw3tvncUKDPgXv4odeUW5RMV2hPuPCPeioW8jc2gwMBxaUGTJQ5aTFt,BUY,2026-08-18T16:06:40.213470+00:00,1787069200213470,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,277335,0,1071778418323064,4554548250,0,791878418323064,4891897,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,3toNZ4RDhebGHfgSrdmch6tGq7SCVuH3Mb4Ms9kZaKaoBrhwPhHgc3sSupwqKpqUQFZfqMWH5ZkR1mZeLYMLuAfM:0:bddb7fd34ee661ee,3toNZ4RDhebGHfgSrdmch6tGq7SCVuH3Mb4Ms9kZaKaoBrhwPhHgc3sSupwqKpqUQFZfqMWH5ZkR1mZeLYMLuAfM,SELL,2026-08-18T16:06:56.023189+00:00,1787069216023189,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,1691127,0,1072176523171174,2981148317,0,792276523171174,3200770,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,5fZ2UzxUyDKR4RjP7ycEg62vKEZkHQHAB92c74g6NnsRXxPyYErxgnLCMUtdUx3rhinAd8nmtmtnKidtwitDr6DH:0:bddb7fd34ee661ee,5fZ2UzxUyDKR4RjP7ycEg62vKEZkHQHAB92c74g6NnsRXxPyYErxgnLCMUtdUx3rhinAd8nmtmtnKidtwitDr6DH,BUY,2026-08-18T16:06:58.882720+00:00,1787069218882720,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,948068,0,1071835656840669,3862937204,0,791935656840669,4148838,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,QWnEyw7G1aAAGJXFVXNZ7T1Y4QRzDc3KbcdPvoEeX3KGFixZh7L8n5V5fvWz9ZWRN7gRKYdNncMC7eqGNhkNe62:0:bddb7fd34ee661ee,QWnEyw7G1aAAGJXFVXNZ7T1Y4QRzDc3KbcdPvoEeX3KGFixZh7L8n5V5fvWz9ZWRN7gRKYdNncMC7eqGNhkNe62,BUY,2026-08-18T16:07:04.576363+00:00,1787069224576363,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,325683,0,1071745298337395,4165826203,0,791845298337395,4474521,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
NWcMVju4D12KwLEjN1dkcMLTKDwaGWV1yFGpqDApump,46kaTu6D5Yhdz4nBUiXVMw7m9oZxotnYsvRArsfb3S72vJKbPANM8U6LuN59uZ5BxLa5deeQEKwK3VwHYSXQLax2:0:bddb7fd34ee661ee,46kaTu6D5Yhdz4nBUiXVMw7m9oZxotnYsvRArsfb3S72vJKbPANM8U6LuN59uZ5BxLa5deeQEKwK3VwHYSXQLax2,SELL,2026-08-18T16:07:52.890625+00:00,1787069272890625,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,332546,0,1086042632561651,441653871,0,806142632561651,4167419,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
GjGjwxvEWwmDe7wb6i9ALMqRcz19RMsmieRYSyrSpump,4YFDePpduwqzejEChA9RmTKh33NYnW6SSjQ8tjHnhZwAog4obco9HnsNt6BTPzGNHwYyLDdk1SWwpZ7K3ttmUozN:0:bddb7fd34ee661ee,4YFDePpduwqzejEChA9RmTKh33NYnW6SSjQ8tjHnhZwAog4obco9HnsNt6BTPzGNHwYyLDdk1SWwpZ7K3ttmUozN,BUY,2026-08-18T16:06:27.072116+00:00,1787069187072116,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,82183500,0,827667782949630,2929845658,0,547767782949630,447281235,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,buy,True
GjGjwxvEWwmDe7wb6i9ALMqRcz19RMsmieRYSyrSpump,5i2RaYskuyjEWrYZSmR3ifvGZFmrGo54heessDBxhjJ39mEXpGmLKpuCLy5MA8kvn8WoAHYrWuXQDKSWwtRATKmp:0:bddb7fd34ee661ee,5i2RaYskuyjEWrYZSmR3ifvGZFmrGo54heessDBxhjJ39mEXpGmLKpuCLy5MA8kvn8WoAHYrWuXQDKSWwtRATKmp,SELL,2026-08-18T16:06:32.239387+00:00,1787069192239387,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,86772558,0,852928776609503,2422525896,0,573028776609503,360508677,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
GjGjwxvEWwmDe7wb6i9ALMqRcz19RMsmieRYSyrSpump,4eaf2TnGDUtJksTCKjJXSYSYnpjfLHGiEyuvAWf8Ui7TqtRLsL1nUoRxWJSF3Q3sjnuM15ra4BXN9uUkZALByEtm:0:bddb7fd34ee661ee,4eaf2TnGDUtJksTCKjJXSYSYnpjfLHGiEyuvAWf8Ui7TqtRLsL1nUoRxWJSF3Q3sjnuM15ra4BXN9uUkZALByEtm,SELL,2026-08-18T16:06:34.916180+00:00,1787069194916180,LIVE_WEBSOCKET_EVENT_V0_3,QUOTE_RESERVE_FALLBACK_CANDIDATE,0,24075125,0,861490289616090,2398450771,0,581590289616090,336433552,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,sell,True
