mint,first_tradable_observed_at_us,trade_events_5m,priced_trade_events_5m,unpriced_trade_events_5m,first_trade_priceable,any_priceable_trade_5m,price_coverage_class,return_from_t0_metric_available,short_window_price_metric_available,gap_event_count,reserve_defect_codes
AjhtDHFBpxGy9Vk6nawqwJpMe6LzJzZNHp4zJUo2pump,1787065650718235,51,51,0,True,True,FULLY_PRICED_5M,True,True,0,
FsTQDLE8bthkwsE6kzzXgPj5Ui4iqMX1SfiAv4zapump,1787065650671235,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
7Bh1Je3to5VepSLidvQ8rgQreieCfRtS457o9pPKpump,1787065648291060,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
Bo11Q3ptGQ8o1SKSzURi7DCR9xGpiWSSfhNsXggkpump,1787065646062058,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
AFetZu7tV5fQeqRviviDYfm3Yv8AY6UVVSFDBTU1pump,1787065646009055,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
9FkKZ367nCJbuF9Jzw7EkPmDgwVC8jtwcbA8SDDxpump,1787065645861057,105,105,0,True,True,FULLY_PRICED_5M,True,True,0,
8uyH1EfnkM3WtCBVEMbZjGHSVLZZ8U9BDYQ8vD56pump,1787065645859055,97,97,0,True,True,FULLY_PRICED_5M,True,True,0,
GpM6u3FKikLSBBpZPS2NbA4eRTwaP8TfcuwQ99oFpZ6Z,1787065630808046,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4AuUfnUV26G7ToJJYPyTsPtEtec29uzvxEYZVoXApump,1787065616189957,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Guvd1USF34T9kLGD8qHZuxg2TyGqDWXPpadDRgA2pump,1787065611915955,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
JEDB6MRykFxGb2JYQtWv828suDvbmrYh9FLEyFsppump,1787065605230131,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4hsXc7FjE7yg4w6Y2wUYM1waQdZtYfszC54265Er3Adx,1787065600804467,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
EHvGfp94mub8Ev5Vcnrc8X1o9z8NzLvJyGTaDLVQpump,1787065598831617,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
A2b2A1vMr5j7JoPBCqxqQ5YcCwihwRWddFQpbqrpump,1787065598775614,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HenJf28waBHRC1ArKvnCDWiaeBN928JPes7U72kcpump,1787065596829833,2,0,2,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
4ABzFHDyzBwZiJrvCeEzvdobgnw1saJpxyXoMWXUpump,1787065596780833,108,108,0,True,True,FULLY_PRICED_5M,True,True,0,
9AFAdDMw5RRaHWxy5GgYhZ1XM5rXfckUNHdWihBhpump,1787065596778834,39,39,0,True,True,FULLY_PRICED_5M,True,True,0,
9niKyHXW9x7iHzwnMGoXTJLQeoHirz791Y8sJaESpump,1787065589393821,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Eo3k9Ybo54MynJE2R2HNTFXHdkp6pKouNqBQmfJQpump,1787065585060391,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
34KFeEBnUu8ys9z9L9bp3tA4W5o7WQHAX27s4Rwmpump,1787065569810653,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
7towQFHFbJ2s8fgHXCC48V5BfgCgSGHzZEVmDNKkCZmG,1787065563838432,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FCTa2JHNhUV31dNLt9jbGsX9EZCGttaT8ixC2aSwpump,1787065559876258,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EjH3DAu7LK1o2WTYDeVpYopzhRzSqpHkBmN2GHGUpump,1787065557867202,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EpbnC5mGVwbZFRrxsKPP5Bf3vNJ4vSZWS2EcDerpump,1787065557861202,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
7bhNAErEmh6mpeLPriVbfWn3DRuXnXgAZGdFXFXhpump,1787065557858203,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4fLQEwYaHPZKFPoatC1DHPnVGnuzm92bSGd6KFrRpump,1787065557855201,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
G4g1zqJPWMUwKFGeejHq6C5TzWZTZhCfSREf3ZTnpump,1787065557830201,36,36,0,True,True,FULLY_PRICED_5M,True,True,0,
BuyVSuqtMorMjX4AYEi6uvFitZQqJoW6ryAMJLXcpF56,1787065557819201,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4zRdgWwkjfhRysjJvJXNZsgnQ2qP567KptbuBP7gpump,1787065555954655,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3J1beT5wNFPcLKKAxRmwcVcsqveV4rgAhzJLKu2Upump,1787065555949655,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
5iKDXGCoUqV6Rf1fK4ttpr4Wm4gbK3JNthqsP7iGpump,1787065555937655,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5JWfn5d8zfCiefBZ6iGvKXFetGnf1UXD8fAkJ1wmpump,1787065553865355,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
EnJfD6WV7XKpAmjFEQZMAXRsAJKoV7sJj3Yd14vgwaJo,1787065553854357,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
HssGekuZzMbBSRMU2rykNJ5WEfhBn91y4ev5gMMPpump,1787065551495661,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
uwqmMNqdD3Hg6kpfTrqfaUGz9dZkiLBwAA587wxpump,1787065549182210,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
7R4bY5SHTLah4RvZ3RY8ATScEAxA5Sy6Wk8Af9Xvpump,1787065549102207,15,15,0,True,True,FULLY_PRICED_5M,True,True,0,
4htYDeEuxaLjNwauFnt8nsxhadk5p3ky6yzPP1NZpump,1787065545709254,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AhVp35nh5K4GmF2BZGKYQdyodNdnsg6bZbfxugVopump,1787065536425076,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8piNgzvTZLkfBPRcNnzajVcJB2dYBqo9sZ9q79qSpump,1787065534275929,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
uLBzbXh2HTQg7zBohUEh6DpCFjNnXCvUopLZxz7pump,1787065521777576,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
G7PgFPtp4ievgoU7NJvTiL3FCuJprLAfphJNXp7Apump,1787065521716575,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
GFXGpRyQQEcj8zpG7wDG2xKoCGKQpEkfX26XdpjmgPLm,1787065519635008,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2dLcVwY8syb6e3f9CxNsRhGH3HTsYypESt623Q12pump,1787065519631009,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
C8bXaDGhMCLCbRJ36SgydQ1TniTW9QtfP8koEfrAWXtD,1787065519630008,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
AdxPnUFwJdj6g2QQrFprpgtiMkmW4JericYLFZZjQKMg,1787065517382007,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
G4mxSyeiS8ah9SVKp8xJQ3p5LAw8bJfJiqq2xAyBpump,1787065513055528,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BP7jFaZj2aGvfvqsBRyBEfdHkSgMh6kP7cwt3THnpump,1787065510557891,47,47,0,True,True,FULLY_PRICED_5M,True,True,0,
ArDnhbwnMsrwcDz1j4FyHkwRFc2Ga78yvS6qWs9Tpump,1787065510551890,24,24,0,True,True,FULLY_PRICED_5M,True,True,0,
5jjt7Umhf5FY9XHpoVw4td1m7QpebX8u79A6vA1hwwXq,1787065510522891,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
8aSJsFziZEGpTAmrEhaB52yMmRvnTUCDrdoJYDGrpump,1787065505973446,22,22,0,True,True,FULLY_PRICED_5M,True,True,0,
6wPXe8q56DQxnwFGUAwiJ6Wb7U5yW1ZT6MbQfFoZpump,1787065505944447,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
GBGoUEQEsZdgKCUvcqP2jYz9bPzprRwD3fh46tgDpump,1787065503798169,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
EeUAhKCJrm17tJ7q9pZLepZf1mATDkPssuyurZywPnAV,1787065497854605,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5qWauo9cgmk9Kxs9VUyyZhnNiN8PNsYjGHKzp959pump,1787065495548601,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6hFzZsZFchximX5HAr7ocE6uciR1cLMx3APKxTqppump,1787065493594212,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
58Gqp4bDHV6qvwpUhezea9dsxzTvXGbfjq14Voytpump,1787065493560217,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
CgkZJjhBHdSxZNbBLJpfNTYzP2tRVbEn5jULvsWDpump,1787065491374009,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F2jVDTxpjPdi1Uz2SqfAzMFZ3D6GfEdButz4W1EFpump,1787065491299009,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AFWYQqBmf1ocNqAtTYFhMuBnqz5PS4nPom7Q5qWwdgn4,1787065480725310,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
3ifkEAs12bdqXHoy73iDE4y7S89VJuSyhpEQncL4pump,1787065478591310,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
C23gFj6iwvx8CDXufQCQ4iE9u2fjMyaGkGJJgMMNpump,1787065471889065,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
66FimQQPYtrbtHcja5YVa1g3bSZrL63A2hDcVr28pump,1787065471841610,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HJMat3yYfo4ZsotwMtnjdtKXNfDDTrqf3TswLmy7pump,1787065469703805,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HL4x3JDqhdXRJXq1jLnh1TRUR1YwbDA87arfa7S2pump,1787065467513809,6,0,6,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
Ae5H9KGbPfvjsZggw6VdrAocg3BjngdGfcAjZ84pump,1787065467480806,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
6dRSbtMsAAkyEJwFunPqrzEakGfCghmppgQwp7Vmpump,1787065463087087,11,11,0,True,True,FULLY_PRICED_5M,True,True,0,
6AE7AKJWrm7kWQYyu7J5oUUWkfvkLWK24NivEjh2pump,1787065463008086,144,144,0,True,True,FULLY_PRICED_5M,True,True,0,
2wQauj7GfHJoP3dEEs5EuvJs6VLh5cHhwx1NjjY4pump,1787065454237860,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2LjXcHzemgaBLvCDscATTZgXdwGQtfdtwLumgfZu9Ts6,1787065452356702,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4wG9SotRU2HhNvUFArbYoTRJsJprQt7oQwn2yLBBpump,1787065450212918,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
GGmThnnz54NiHkuJRd7aaGZ1j6Y9ePShqRi7tKWEpump,1787065450208918,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
tZx1K5kgNATiTu5rQ3JyPptCatTWrV37LkqBmJXpump,1787065445926013,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5dwYpr9b6CVx4hfnAorRLMaeHC5MMZ2DoJzvcCTDekz9,1787065435360091,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
96kShEHXAYBn4oDsnyM4cRht5j5Xe8bRyBHAMxMtpump,1787065431254077,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
2GUmrjdzU6KsGTfMNAYh7DdBgxvs1hdXpVtLeY5EamW6,1787065429091812,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
FuGuFz7UFAxtRLGVeR5LjQ1oUJQEFNAiF59eUEH7LgUg,1787065427018873,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4g3MHSiFLeAZWiLWFY2WaB3Z16CsLGH95VHRtvPhpump,1787065426988875,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
Chaz8qJSjSXnYCbkAPhch3cAEHd6pAtXDLifntkDpump,1787065424855768,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
99PtAH34w8yX3g6yGLwXhhoxHi6L3FzwA4QMMC3dnDgp,1787065424854766,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5tTyDHQxmYeABNMRt3sWRYwqcrQgBH56M92zDN5epump,1787065418148968,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
32otTmG5mkhqmvky1c3wG3QeNttHwBUd6HBKhxPM7B7r,1787065418043408,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7wubvLH7Ev9ntAQyFpAUgYUaeUdpGb1kapBLbSKJU47c,1787065415719371,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
43eFnCzW329p4K7hLfTiYdZRK3ZMQtS4ksnQ4uZQpump,1787065415617369,34,34,0,True,True,FULLY_PRICED_5M,True,True,0,
9PM1nycT2QKCpC7k969kRXrPTAPkbKU3qHE8GkyGpump,1787065413980344,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
FJ458DC9nWcS86YD9LYdTeMWw7RaYpbjLbNGCBPApump,1787065413767346,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8hKbMLdokgi9P7yq7F7zXUHvGnk6Xardv2RRB2Dppump,1787065413745344,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BM5uygAgnTfJ9pWsdcNiu2RnpZubasnAVF5mhfpWpump,1787065413740346,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5MwaKy4wMbYKL8ou1ooDUXnbDxg68YQeTsapPyzbpump,1787065413739345,52,52,0,True,True,FULLY_PRICED_5M,True,True,0,
4HBgm6eo1Gc7uHrm7cFp8rFgyBM8TyM3XKZZ46H2pump,1787065409459277,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
kTAGCJajSmE4y8PBjsXXYzLuuyjs9EGtn9Xc69Wpump,1787065402792461,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BSNF7CkAv2X1eM7v85eN486karYRv9wv9daoZrjVpump,1787065398690238,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
Hadp8sYKu9zvH7mbD3KXJmXGN8ZMpkPNWut5gGYzpump,1787065385709583,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7Ah7E8FfRRCsh6XaWFZ7UrjSu3QL8FcwtBgbg8mppump,1787065385682582,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
22mcbs3LiZrFDUiQKefPrG8UEehPcHNnayPsMNXopump,1787065383492329,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
B66jaibTCKg17XZ4y4AHZFYgTRSG99GdjA9Fjh4Vpump,1787065377345793,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Ckony28uJRAD7q7jnNuLd9fUZ8pqcyU5Y3gAKzTYpump,1787065375134353,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
A7hDRSATUYE8qkHuH43Bwydz8bKMcwGgSohqafQbpump,1787065372899034,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
7tKgsskqAPkDg5kvi5FDvubhgyWtrpJHrbGMHnq7pump,1787065370681034,22,22,0,True,True,FULLY_PRICED_5M,True,True,0,
9Ua9ev3GTrSSyeSivRHySnHni3ChEQQmAzMsYvSmpump,1787065370678034,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
4BTsBqepNuLTxULGor88BssZDfUTa7hN3PwaQbPnpump,1787065368675035,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
C1qt4W66MEsRUunBvpQpG2NxDeJekrAw9HJPmumzpump,1787065366831529,11,11,0,True,True,FULLY_PRICED_5M,True,True,0,
EEa3RiqWFCG1m4et9BDXrHUSdDkBqFr63uruvSKupump,1787065366815528,15,15,0,True,True,FULLY_PRICED_5M,True,True,0,
DGCRAPu5VdDa6p1yGc9AutfpsKFgsF3oXJdjcoZxBiik,1787065366675523,68,68,0,True,True,FULLY_PRICED_5M,True,True,0,
7mSx9fSDbNumi4o4n9iJbhvV2Jz3d3ga2Ja7fEGupump,1787065362051643,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Du29o9SYz6BLYP8wSazAfbNwR7nTzaFPT33Gvfwkpump,1787065355900074,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
2hFhxEgBroVPoHn1VJGXiEt5vBu1oWDoz5sAKS4epump,1787065353976666,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6544VbTaKiqWHbkN5nJYGBcxCckHGHi7CyFxAe9npump,1787065347608768,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2YXmiK5j35EFLxDYczMrK9Tw6fjnwmCE3qh5sBzYpump,1787065337250974,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7L3P6BCGFakmJC7KAiPb5pz2CtAWFnLB8uwdVX1xpump,1787065337239969,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BpFLfwYsAFCNLPSJx6iekUcvGD1sv5dLXCpRM85mpump,1787065335121230,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
548RTetuTFgMWKfRxsUKHX9ae2LgoKEiaQPWnY1ypump,1787065333083799,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4tKPZs9gtfoxd8xPz4ZmLCHicS357CfTP7UGwc3epump,1787065331075202,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HWFB8MWTMNH3bEvczfAu7M7GN7sd5MAot9JxUbw1pump,1787065322800261,72,72,0,True,True,FULLY_PRICED_5M,True,True,0,
BtwR42hq1a7ou6kdbJ4SLyT5fi1JhR4R5riZth15pump,1787065322786265,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
pYqRRbJYk5pGfnZFKycZFaBAZawLo5uqby1zhu5pump,1787065322771261,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8kvymRCQMbvdFcnRUrUoMYbtoVfvTDCjhjbZa7Rpump,1787065322750260,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
Ei9e8WBVvrCyqtgDEVhkskSdu2rmCTNwDBiWWy4wfi4E,1787065322748260,28,28,0,True,True,FULLY_PRICED_5M,True,True,0,
2BfkNAvxhGoR5njN9wfJiyer79fKhbDzkTyKPEa8pump,1787065321326542,73,73,0,True,True,FULLY_PRICED_5M,True,True,0,
J5Lwy5LBSLESUYT7bsi3DW4HHBsiibb1Z626CPHupump,1787065310966841,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5VrEVK3FSPUQm9uWXThDvfnSjhKdsKNMuLA42yVrpump,1787065294219434,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
9breyVDwJD3tpPzJYhpX3BHHxKfZoPhqX3vfhKhfpump,1787065294167433,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
3ymXk8yWarBrMKm1fP7uE2rLQozZ7euopSaCNRX3pump,1787065292081046,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3n1BHAGZwbCNrtzZwf2sMDksWFvFFtaCBnU5FKckVEfs,1787065292033045,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
Ftxc5tMB1jDoC5GqXK5Y9uF4SZ6u9UZuAwm6fizeSoQ2,1787065287864942,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DxBXSWvUdyo1rwPDPz2gyatRe36b2wwpq2dqHxFhpump,1787065287834947,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CVnSTzWScUyoX1PWWFcj3sf83rPDxeZZK5ubKLBjpump,1787065283788912,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
7rHzU2UBHn71pSb7pjJVBPzfkWV228unwPr3buzspump,1787065281522795,25,25,0,True,True,FULLY_PRICED_5M,True,True,0,
HjbSh9Ka8VXQDcXMuK56ydDjtHtG3z4agAXVGoiUGfBh,1787065281510791,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
CFkpcmysGQvTwij4njX3EtFdkkRkVQS7JNrof8zSpump,1787065279279242,38,38,0,True,True,FULLY_PRICED_5M,True,True,0,
Eem7qNazymfvybLgnSRekYVxn8jtTkovBHsiLSqVpump,1787065279266237,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F1tFTFtujrMjxeBThUZymPtXsxcCh7tytDngJ71Kpump,1787065277095236,77,77,0,True,True,FULLY_PRICED_5M,True,True,0,
3RhQ1nQQLqhAuQF29y5cXt7ATc7nRm1HpckUreLJgLdT,1787065269731881,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
8P5KzzRkpkkxk9Nqfj6eX7m9zkvuyB2ZEihXbDZFpump,1787065265418029,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3we5ukc18G2xunqwkWtd8ZLpRSddtg4PiNQZHqympump,1787065259042661,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4viTmpLtFnJNqifTkES2zj8Txg9F2ot7Zg2WpXRepump,1787065252514699,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Fjk1M6JSzGNNF86Tqkt3KuCaEN1DU1Tk46P5BPePpump,1787065250429820,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
C75AAyf8pkzfX8ECqBMycm8jEFQ8Qw3UVRUiYKDgpump,1787065250370819,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9ptYcPGDdzUUYXeLHjSVEhoqUSSKo32xTvLx48pnpump,1787065248451317,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5GXgTN1jMWtaQDE6emx1tp8XYrWKvQo2BT2ftj7Hpump,1787065244161983,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FGvgPyP4D8b4kPFQGqKJMBTZEVT6FUzFRArLr7rtpump,1787065244151980,1,0,1,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
bijjPsHz3conwbusW6SqSGqksASxwk3PZovz91Hpump,1787065244113978,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Bg6KoKNLami1M7TmXK4jAFFEjW6SgsMB6VL9mVW1pump,1787065242108443,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
DAMUaKfebFBMnUvAohd5moH4yZpryTzc4ZtyiZKmpump,1787065240114981,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
EzoQusPQPbxwfD1vAJDDXZRxQDbC1oMqAi8NdDxTpump,1787065231554197,24,24,0,True,True,FULLY_PRICED_5M,True,True,0,
25xyhS4CoqSnMQVgApv9CErgV9UgJ3scGiWUM6XLpump,1787065231500197,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
F4BTJVdKZrPZ7FthJE37r3bfc5MdzGjhjEmwvcovKQSF,1787065231454197,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
VhqMUos8W6RFpe3MrwAb9hhJJwQRMKpupPkPM5mpump,1787065211800236,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
J3gRr8QZKsXSWCRjdyfchzTSeXJuM7g3yGYq8xiq9fBJ,1787065207817927,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
7gwL3JjZ6A3253J5CdpruPsXGRUHCGunbBiBTMZLpump,1787065207807922,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
7sVRuhvQoMvcZ8bAQrscsv2BFGdmSeHWxanF1Zxhpump,1787065198677846,15,15,0,True,True,FULLY_PRICED_5M,True,True,0,
D9aZxb36koMSdPouSxHLACrjnebyEtfttFMxaumgyTAP,1787065198669847,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HAzmFt4RbTnhLwD8exmC6xzAKwkekK6dnP1Cuo6Npump,1787065194704294,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
9VnUYPQDZzhuMCLRXBPJgd9irqp3JB7yXopTDQ599krj,1787065192800254,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
85MwaGgtGLhT6Ku8LJQ25cZkaREbpRa1B85gtmprtfjm,1787065188814796,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
D7LR7fu3NpSno4DBVbS11LPVWKutBapswJGaxWU2pump,1787065188812790,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
Fzn8Z3cPf6teB4f8QCCY4jCXGdQH3nzJtMX9WoPopump,1787065186913714,88,88,0,True,True,FULLY_PRICED_5M,True,True,0,
GBBXsBxEkugK2GxK24fkbaDQoJfMQjtDxAKmjBCSpump,1787065185202499,170,170,0,True,True,FULLY_PRICED_5M,True,True,0,
DGbRTZEamhDYQMj6D4HcXES5XtMwazQAyZrtrFuipump,1787065181218820,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GiNAqnyrCuQCH3TMXNKZY7HkZZrXkZF1DgsJTtDVpump,1787065178957778,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
3aef9ANY3WsU7Mj22V1HEtpCNqJiEyffAGvhzPkLpmJe,1787065177088023,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
8bJBR5JgqGwXHL7kmceip8J7NHp5U5cSY6yNrrYRGiP2,1787065177001018,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3icpehL5Tk1VTkrWs6BkYhwjBpyQe72SSP8k13J8pump,1787065158714279,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2sQAAi5tfhiE2QaURQiz7Wonq2CGF8Lq2b7TDJrjyzQo,1787065150248770,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AdDkZK1Z2dzf6HKmV35ZU2W7Rq1F7k1KnZqPuY4Vpump,1787065148129137,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
AqRn2MzTZuf8mohwF1gzps67ias9t39uHMsT17awpump,1787065148125139,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9AAfgr7Rmhi5N7VxYuoprpGaH6ckoQCdqRJVvc93de8Z,1787065148113137,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Ad1X6R7RQEPKf5GxFuyykSnUcKL2fDHJSmQUwhZqpump,1787065143866140,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
96QZ4sLztCF2uH1efdiUvbJGQYTkCAzoeFpafGFZpump,1787065143859140,43,43,0,True,True,FULLY_PRICED_5M,True,True,0,
9zfsCfWZVtpjjYArMM27mswrmcWXGU1tFH8mkSFZpump,1787065143839139,20,20,0,True,True,FULLY_PRICED_5M,True,True,0,
BYtd6zYpTryP926ryXLhAMeBKCLaAmzFRzXeqcy4pump,1787065143837139,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
8XohgfzpbCdwYAUbGy1zvTyvX47omrJmcsL4jsdBpump,1787065143714139,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5KQngWMYdTxbqtPGYCdvXGEwh2WjkzaJBHTUpNnGpump,1787065142031676,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
Da7TNzPtTr84a39Cz2SaoET28mz2Xz2AX3HuQnf1pump,1787065142029677,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
148Hqs287Z1EqNnp3GsHKZoRhcDmxNFwmpAE6m3fpump,1787065141648682,37,37,0,True,True,FULLY_PRICED_5M,True,True,0,
7d7zECpt1YnfwAGzRAGTJP1tChAr6zq5J5kW2atSpump,1787065135363856,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FtBkRoLCa8QG3W2tEWsWuABPWELD1bxokXMW6Haupump,1787065133293519,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
