mint,events_available,states_in_entry_window,has_observation_after_entry_window,gap_event_count,first_trade_pump_timestamp_delta_ms,max_return_from_t0_bps,max_drawdown_depth_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_total_volume_since_t0_lamports,max_3s_buys,max_3s_sells,max_3s_net_flow_lamports,max_3s_price_change_bps,max_10s_trades,max_10s_volume_lamports,time_segment,first_tradable_observed_at_us
HG8yCPKzxkrXvJEsRNkSS7ZgTcKvEZZCHKgYrAwKpump,19,19,False,0,0,0,2185,19,9,12511623930,4,5,3222209695,1568,8,7191244821,6,1787068713992753
CXD1xU8LKM418VGELPwJTcMu38kycFoo2g8TfR37pump,1,1,False,0,36575,0,0,1,0,48736615,0,1,-48736615,0,1,48736615,6,1787068708575201
GwkaYvASnqbeEC8Remprvv2pAxjyENRF7AH93v8c73uR,3,1,True,0,37498,0,0,1,0,53693870,0,1,-53693870,0,1,53693870,6,1787068708498200
FFQaXCFqauuPLeEw29aAZA1BXMTv8X1mvR4tqB5Jpump,4,3,False,0,32367,68,20,3,1,733044473,1,1,500000000,0,1,500000000,6,1787068703367616
7Yzz2SLcALcEdDekj8LnPdYDLVfQjX7f56u8nKuwpump,11,11,False,0,32308,11366,3465,11,1,331266102,1,1,65702989,0,2,160490281,6,1787068703308620
yvjp2eg7jAukww6synkkjg5PhxH28T6wuqZcECapump,5,5,False,0,32306,0,1224,5,0,3512287973,0,4,-285320492,0,4,3226967481,6,1787068703306615
yKDHNd97mSsU1RFgytpK3YBPYHKPgNXunMVnUmVpump,1,1,False,0,27568,0,0,1,1,1955555555,1,0,1955555555,0,1,1955555555,6,1787068698568682
H2hCHg5eycF2BSm1dGGyJLTsceGMRy8XYKmW7p8opump,2,2,False,0,22858,0,8,2,0,1090151290,0,2,-1076026116,0,2,1090151290,6,1787068693858391
Ath6BzTbTn4E7XWDUet6oen8AekCeLAcXPPA6Yojpump,1,1,False,0,20334,0,0,1,1,137982988,1,0,137982988,0,1,137982988,6,1787068691334392
6xrTCZ1nAWeKGHM1AyWxxXsGwRjwc1vba7BAHyZVpump,1,1,False,0,18920,0,0,1,0,36225325,0,1,-36225325,0,1,36225325,6,1787068688920346
GfWoghVdH4UeMjzTyBMn2tAmgnsyy5C6rLR2omqDpump,40,16,True,0,11643,7751,875,16,7,5882848893,2,2,2368131750,199,2,2368131750,6,1787068681643048
5f9n9cfF2nMepFxfj7ENXunbFJs1NGffcsEep4ENpump,1,1,False,0,9040,0,0,1,0,110718630,0,1,-110718630,0,1,110718630,6,1787068679040967
FWfFzJXe2PUqJohjByYyR2Du46bQqSvsAv9pDmhDpump,6,1,True,0,9019,0,0,1,0,2021423923,0,1,-2021423923,0,1,2021423923,6,1787068679019968
E6QMPsawdyM8J9yJ6aDva8zuhzVuJnFkNn7qS1f7pump,27,26,False,0,6517,19055,4372,26,18,57612974912,8,3,29659259256,19055,11,40901203761,6,1787068676517913
2ehtSdNHenE9BcFs7PCxHoqCkKkVbozfHy3LwM7Lstc3,2,1,False,0,6497,0,0,1,1,4938271603,1,0,4938271603,0,1,4938271603,6,1787068676497912
BGzgre2yekLUJpgHu9g1T5Paf7si9NMxFpbvcgDDpump,1,1,False,0,4069,0,0,1,0,12904302,0,1,-12904302,0,1,12904302,6,1787068674069401
Gp2cLQUtM6w64ABdYBuWZYswpvxMowUXiRtg8ZLNBcU3,3,3,False,0,2451,0,1214,3,0,3563425212,0,3,-1320357149,0,3,3563425212,6,1787068671451532
BGTxUQBNkQ8BnS4werjjoeRJFcSaG5RHZ3CAXc3ppump,1,1,False,0,2446,0,0,1,0,7737421,0,1,-7737421,0,1,7737421,6,1787068671446536
7NzBydAUDsZXsnJtE51yrt1nuHfWXYqisbgMC6U3pump,1,1,False,0,2405,0,0,1,1,987654320,1,0,987654320,0,1,987654320,6,1787068671405536
4BQAe8dFXFBBPKZVzQRT63D5ZMP1pbagvM9ruQBYpump,27,25,True,0,2400,14357,6972,25,21,34938695466,7,3,12155348435,5529,12,23550410162,6,1787068671400532
7TnHp7VohtsTfHsBoZfn2nzayMAHMmCATbCXyqUepump,24,5,True,0,81,15103,0,5,1,1590694339,1,0,504595077,0,3,673425721,6,1787068669081635
F79UEDnbUMw37kXjU97vzsn9uNhbA5SkkFaMmZ4Hpump,14,6,True,0,648,934,52,6,4,2775068724,3,1,2053333334,655,3,2053333334,6,1787068668648635
DDF3WG5bN7h6eTVeWAktr8qszZabf9x6obhn7KhVgMZU,40,40,False,0,625,2887,6692,40,19,54843709653,6,5,9644290104,7973,19,39289148634,6,1787068668625634
9KXzxAMGx9A9tfBR3xmjB9Npb9W9kkf7q3ZvC6owpump,18,18,False,0,31733,9057,0,18,18,32617320884,18,0,32617320884,9057,18,32617320884,6,1787068653733060
VpJj38FKoY5AYPLxR53PshzGW4efgwNUZL5z9eQ1PPG,1,1,False,0,18254,0,0,1,0,12873605,0,1,-12873605,0,1,12873605,6,1787068640254802
GLJBa5cVdQqhE8pmNcMVP88DkLn5GLn7gx6efCkmpump,4,4,False,0,15743,0,3428,4,0,9793878902,0,3,-910745276,0,3,8412503778,6,1787068637743158
DQxZB9HreqTdq9z8mPeWpX1DwYXfeUm2tuoTp9nKpump,19,16,True,0,6329,7876,2584,16,3,4774505398,1,7,143223242,0,7,2694631106,6,1787068627329653
GPqTVyceJJGqs8kJvcHxdsA97GNVPkMoGgUqHyBdpump,5,5,False,0,6296,0,8612,5,2,117888967,1,2,26747671,0,2,80973960,6,1787068627296654
7BB7WGHSMuMsziy9k4cBKFBJLW528Svn4jgq8MEDpump,2,2,False,0,6287,0,116,2,1,293899138,1,1,48888888,0,2,293899138,6,1787068627287654
HrDSwLTEcL6ZcUvuxupCAK6JrkrN66yD3dpqij3cpump,2,2,False,0,6242,0,36,2,0,714649576,0,1,-59697653,0,2,714649576,6,1787068627242653
EDTmJjr4VoV9S8ftCQFt4ZBvmDy9s1tBoiWVrmDApump,1,1,False,0,3507,0,0,1,1,1845628,1,0,1845628,0,1,1845628,6,1787068624507826
99kgFiE3JZEARv9Ng7bxUg9tuQqr3Ljryjnn8ABbpump,4,4,False,0,3434,3155,2275,4,1,99000679,1,1,16646319,0,2,38266517,6,1787068624434825
9AnP6WHGoFgPDceRYhdmgw7UHPwtFfQpdGcab2gpump,58,55,True,0,986,23049,8272,55,34,21919093372,8,4,3646993589,1759,11,9519744409,6,1787068621986308
7nKuatTPT3J8C4k67JiwD6beXtz9XUyYFmsuEn8fpump,9,9,False,0,250,0,3641,9,3,9970084132,1,4,751068253,299,7,9608886652,6,1787068621250271
6JLBXGLLa5raxssXsS1moN4bEEwMR3iDnzinKdbMtHdv,1,1,False,0,43424,0,0,1,0,534604323,0,1,-534604323,0,1,534604323,6,1787068617424525
FQkGeo3GaN3GNr37MLbbwerU7rcoQHKTgakRcFdwpump,1,1,False,0,40928,0,0,1,1,1000000001,1,0,1000000001,0,1,1000000001,6,1787068614928411
8SDcWGuJ3h4Fsnvse1b5X15otHUSWV7J36tbDqqNpump,1,1,False,0,38296,0,0,1,0,163233671,0,1,-163233671,0,1,163233671,6,1787068612296222
7tosDumHaFaXPovYty5VJxkrZtzj3sWuNhcAozF1pump,14,13,False,0,32424,4454,829,13,10,11370187377,7,3,8471481480,4454,13,11370187377,6,1787068605424228
7CTynQEd1v7DT9YoViBpab8tUAPwv9EkRRo726KKpump,1,1,False,0,22983,0,0,1,1,111217702,1,0,111217702,0,1,111217702,6,1787068595983936
EPPxZq2cK5tPQ1ZcxEL3unGkCzoARCCbsDGTKXhipump,1,1,False,0,18919,0,0,1,0,4718611,0,1,-4718611,0,1,4718611,6,1787068590919020
8dvMtGWoGKBogc1QNEifHHRJ8HasjNtfVGgymRHTsfiH,2,2,False,0,16247,1360,0,2,1,3098269271,1,1,852348011,1360,2,3098269271,6,1787068588247466
FGSpzgJKNeZxwV8RnW5cUFAwJpFjcKM4w4oP1W7Cpump,1,1,False,0,16246,0,0,1,0,681991885,0,1,-681991885,0,1,681991885,6,1787068588246464
HqYuaXTGUGmUbHXbNahyzgyySF3qTj93wQx5zS1Gpump,10,10,False,0,16205,1454,4237,10,2,1136297653,2,1,372285779,2301,3,511474249,6,1787068588205463
7xGHxnafwdKwsRkhL59qb1gW8NvWGyiWz1ntnZrmpump,2,2,False,0,14104,0,240,2,0,513915323,0,1,-144278133,0,1,369637190,6,1787068586104643
6cCBF9gtyp3c6VmyxUWzETk3yFmxhjvPm15cxicfpump,2,2,False,0,14103,0,1,2,1,1944995,1,1,972498,0,1,972498,6,1787068586103643
36e4KrVF3KRTaBkD6fMaUZBBXjtH25gSvx1fYjoppump,3,2,False,0,9216,124,0,2,1,65343763,1,0,50084894,0,1,50084894,6,1787068581216435
3ZaXkRLPJZqQUkRYxzUz8jSwzQDrPjXSeCXEbAX2pump,3,3,False,0,9208,801,0,3,2,3020919584,1,1,488888888,465,2,2532030696,6,1787068581208435
EYyzBZDciirp5f8UUHhN45noNvcn7ejY7Jn8pRvkAut6,1,1,False,0,9191,0,0,1,0,492924652,0,1,-492924652,0,1,492924652,6,1787068581191341
EKAsZkj9Kd1QtndnyvXq5QCGNWhbdGRMtVq92FQ6pump,5,5,False,0,10184,508,565,5,3,6423345439,1,1,2218666666,0,2,3028345677,6,1787068581184338
DipM9dsBCKuns9jcjNripsLYjvzddVkHDXFQbVLEpump,61,60,True,0,4853,11000,8263,60,44,6968164880,3,3,405805453,100,7,782049212,6,1787068575853235
BJvvPVDFjfN9ruPNka5Erj9QnKTxA3dpXBwcPYpN6VbM,1,1,False,0,2539,0,0,1,0,1942415742,0,1,-1942415742,0,1,1942415742,6,1787068573539332
29tQgTCDngnpLWcwmbHW1ekxyQicz8HibgW4ocG9G9G2,1,1,False,0,2512,0,0,1,1,205943536,1,0,205943536,0,1,205943536,6,1787068573512332
51JgCxryNwxQb5iHf7jXvU6bSsNtt2LZ78WPS7wipump,3,3,False,0,18807,650,0,3,3,2518518518,2,0,2444444445,606,3,2518518518,6,1787068546807814
DQknX5FSwzzaTAzk8YL1qow7Yo9hNV4GVPkDGWYdpump,1,1,False,0,18804,0,0,1,0,887311407,0,1,-887311407,0,1,887311407,6,1787068546804814
98jjGUkmHKBSgLeWNmaB3Kb3v3wj15FvAEbJjyatpump,10,9,False,0,18794,7951,0,9,9,16810484703,8,0,15530476803,6982,9,16810484703,6,1787068546794815
C6ELtu3Bq97gxujFDqiaT5m6a8q7yFUctr7x4bywpump,9,8,False,0,12952,2999,0,8,8,7582793814,6,0,7198596285,2735,7,7485016037,6,1787068539952398
AdbjNggdbe3y3P6HvQVskyzfbiMKT5smy2sgVtE1pump,8,8,False,0,12932,405,3630,8,4,3678655196,4,3,1995329085,875,7,3588737985,6,1787068539932398
CTQPu8hFtjyVWctEJz3LpVqcuKnJshD4NQCi9xmFpump,1,1,False,0,12922,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,6,1787068539922399
3yuLWV2Dy4tr1j7bBP1pF9BXQWYXDd2t7tttN3stpump,1,1,False,0,10159,0,0,1,1,80507361,1,0,80507361,0,1,80507361,6,1787068537159702
8LmALrT47mRXMhB6WzqcecmTRMa6R1Ws5c27DgTmpump,57,40,True,0,7484,9580,55,40,34,4057019271,3,4,572755196,169,8,863034439,6,1787068534484682
HdtxngzvSVNpQRFhCNyx9NRggh4JgvUHuMArXXUnpump,1,1,False,0,4969,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,6,1787068531969432
CBQzqQ9DQn9jqMJfLJndGLwHuuBivuSaEZeKV1hepump,12,6,True,0,4948,4381,258,6,4,2744715281,4,1,1953518339,1018,4,1953518339,6,1787068531948432
GbGCAULLhV3GLoGZn89E8aQdswM7L4CokcECtDeJpump,73,31,True,0,5901,55225,8889,31,3,5049440849,2,1,776727429,2411,4,1677006847,6,1787068531901431
Gk84xYtbSRAis6jHPeRVgGpAPvPPwt1xYmE3bdH9zDkV,9,9,False,0,3211,0,3458,9,0,8272814996,0,3,-84298401,0,5,5237472178,6,1787068529211039
FZyeNURLMUjBRkKH1JUwYZ7QZZR7zATbbjipt6Q5pump,20,20,False,0,621,7896,9988,20,5,617765107,4,3,176170245,9688,7,381785289,6,1787068526621297
GXPeajkDoForJeyV1282eBtnXEAXiKqLMbXdEHTfpump,142,129,True,0,619,5306,8922,129,67,42396777791,14,8,5476521683,3586,38,16463374939,6,1787068526619295
G9PqYykfEGYvTa3K8qZkkFL2Y2Tbet2dDaMhor4Spump,118,118,False,0,615,18524,8505,118,67,99117953619,13,6,10560895697,4855,25,31942282005,6,1787068526615294
9j4oLrzDr5EGdwMvAa6bSJMUvHXRRSi8skX5zHeApump,5,5,False,0,432,0,1799,5,2,3654872698,1,3,278798723,0,4,3459317143,6,1787068526432297
ERT1RYDY4iv1BHR9zqC6k82BUrDRtoqvoF4NUsjmpump,37,37,False,0,388,1602,6855,37,14,16009300220,9,4,3177777777,928,17,5644026179,6,1787068526388293
qs8TkM8DEod43W1nXCCjKPEgF9Sbw5pXLcsRcRkpump,4,4,False,0,38007,0,2722,4,0,3787476509,0,3,-682899154,0,3,3104577355,6,1787068514007335
HFuth5zVvtzk1yBTKQcEX8W555qAZhjF8xaz1GmRpump,2,1,True,0,28066,0,0,1,0,10153141,0,1,-10153141,0,1,10153141,6,1787068504066165
Erxenfx7gmQkZ7BxquKYTPWwcui723ukJCNitmzKpump,3,3,False,0,20698,1048,0,3,3,4156049382,2,0,4106666667,1022,2,4106666667,6,1787068496698256
4mabujxY3wqbFPgLpguApdnUZfyfvFLM2ixRKNhHPvCn,1,1,False,0,15464,0,0,1,0,493827158,0,1,-493827158,0,1,493827158,6,1787068491464179
FovjU7ggN4fN8F4uk21n4zbkedS4vMnB32EWexiXpump,1,1,False,0,15452,0,0,1,0,12961745,0,1,-12961745,0,1,12961745,6,1787068491452177
AY6pz5uHme6CoJWqCYMPCTWDfK3os1vBoJRSDBeCFaKi,21,13,True,0,9866,0,5130,13,7,6525025614,2,2,3456790121,823,5,3456790121,6,1787068485866953
2GDL7x24mCSf9orxDv3xU3YynwY1VrRX3MHQPJGqpump,36,36,False,0,7373,14245,6495,36,16,19404041665,7,9,4513185181,1652,14,7727993847,6,1787068483373810
4gjxgUFehGHJGkZJes54JBThA63QnEProQD69VLppump,24,24,False,0,8320,988273,9996,24,5,11207715361,2,2,126167228,2581,4,7704305563,6,1787068483320809
DutqQxmowUZPprkPG15kcudf6FjUSMoYiuyWR9R8wEi4,1,1,False,0,5573,0,0,1,1,977777777,1,0,977777777,0,1,977777777,6,1787068480573995
EKL2U6dVDGvRhu2gnETuS6Bgq2Kc5DR9TMPZuJRdpump,2,1,False,0,541,0,0,1,1,10000,1,0,10000,0,1,10000,6,1787068475541164
36kRy3ZuFHfZPSX6EMuxFSEzH5RBVXwVD5s3QpE8pump,2,2,False,0,529,0,90,2,0,16006312,0,1,-6508127,0,1,9498185,6,1787068475529165
BiXNebB5a3yApaw4tCLW4JJhgkiN3r5iKoSU6WWipump,20,20,False,0,379,0,3117,20,4,7823507095,2,4,53822712,0,8,4390374017,6,1787068475379164
Euc3yMr35r2WZhwHsxrKnrBYjRuGs5HuCb73xap5pump,1,1,False,0,25918,0,0,1,0,5423728813,0,1,-5423728813,0,1,5423728813,6,1787068456918306
Gj5FdktW8GXgrqdC7NVxCZ2wgssjq5cHncpC3vkFhrPF,3,3,False,0,18074,828,465,3,1,2701361341,1,2,1248638659,828,3,2701361341,6,1787068449074198
43LbMFUCmoVTwhLWBXmMKPjtgUAJ4SaZ8BRHVY3Wpump,1,1,False,0,18071,0,0,1,1,153846481,1,0,153846481,0,1,153846481,6,1787068449071203
7dEQ1mCj7veiAR8RrU7uPoTyg1BHHZwQ6BwV3bbApump,1,1,False,0,6881,0,0,1,0,93954649,0,1,-93954649,0,1,93954649,6,1787068436881468
BoZDRfc1ANHEDhiLp8NKpsaKLa7ifSoj8u6XsioQpump,17,17,False,0,2687,0,1614,17,9,17971062805,6,4,1975309463,1064,12,12032427368,6,1787068431687001
6inCHFLrQ55VwjyJpeDuBPtELYJcTEryygdpfukxpump,1,1,False,0,2684,0,0,1,0,15580329,0,1,-15580329,0,1,15580329,6,1787068431684001
GDw3R3FxDW3LFoQrPWjER2hy2ktUj9LX4sno3FCQpump,3,3,False,0,323,0,222,3,1,28111580,1,2,-1643733,0,3,28111580,6,1787068429323996
i3TNdDmbq5kvQTgmmX8XtgNv1Umihsc6oH9zmkjpump,79,8,True,0,32600,7842,729,8,5,15645727607,2,3,10865185184,3149,3,10865185184,6,1787068419600363
BLAFFE52H1BgW6ubEpArZUSR5hFp2c55SxGaRjkd9VNV,13,12,False,0,30125,4221,4260,12,3,10240669181,2,2,5052257561,65,4,5052257561,6,1787068417125313
Fn4hEsCQ4zuogCQE19QLDMyx3vqLtUf3iF6HJTRNpump,6,5,False,0,31082,8166,0,5,5,17090240364,5,0,17090240364,8166,5,17090240364,6,1787068417082310
GZd7HjY1K5R47SfFBD939XbRXXVEcggzDTQ6n8mSpump,2,2,False,0,28926,0,1,2,1,1924559,1,1,962280,0,2,1924559,6,1787068414926442
ACsGKXuAcKDCzo2LY3WbhaUbpvr4AxJeRe4B5U6fpump,2,2,False,0,28886,316,0,2,2,977777778,2,0,977777778,316,2,977777778,6,1787068414886441
6c9KvGttoB9GyurFLqYw45cEpjeSHWuzSrwmTs2Gpump,1,1,False,0,23693,0,0,1,0,7077,0,1,-7077,0,1,7077,6,1787068409693178
2oJbKdVadiBm3H4CqDcyqaEsCMqa3s6M7siEtjuKpump,2,2,False,0,17759,14,0,2,2,70898357,1,0,50359286,0,2,70898357,6,1787068402759329
FByafbd2cQRu8didZG2RbN7aUPqSJK6p7saroBMFpump,7,6,False,0,17727,7440,5253,6,5,14978893811,5,1,14900000000,7440,5,14900000000,6,1787068402727328
HFA4EdiJ6FkKkyNcRqbHbLK6SVvA9BpErBD3d717qAcx,3,2,False,0,17725,94,0,2,2,5767761606,2,0,5767761606,94,2,5767761606,6,1787068402725327
7vbbm2GL3jjCtP6ysvYyzuUuHJrekQRWdS1oS4dXpump,3,2,True,0,9065,0,1,2,1,1771827,1,1,885914,0,1,885914,6,1787068393065435
7AMkNWeQd6awkDi8yERYxgWWfQ6jgNAxFQVK6tMRpump,1,1,False,0,7457,0,0,1,1,142008128,1,0,142008128,0,1,142008128,6,1787068390457354
4KMdHZpCFCKC44kryUkyirWMXFfgRKED5AhuDNaVpump,19,18,False,0,7436,10821,4819,18,9,36629227089,4,4,13518061727,5460,8,20502980244,6,1787068390436358
9yMecmtE6NkpsYUVBoGmFkaCR6mbJrVhejuAk4TMpump,2,2,False,0,1505,181,0,2,2,448148148,1,0,300000001,0,1,300000001,6,1787068383505908
FvAGz9dsd5CQquVnPVwatFY3H8Mye5LQPRfSToCepump,2,2,False,0,1469,287,0,2,2,977777778,2,0,977777778,287,2,977777778,6,1787068383469912
4yNC2V79Lj1iEHD4rVFUT7gRwLXqfQSyvRH6J5Wopump,46,46,False,0,1441,0,9912,46,10,1494252233,4,6,141281206,3818,9,527846399,6,1787068383441909
3U7W6C37t3vbULrkphncBgJFfVu2njCb7zwK2dogpump,22,22,False,0,117,0,4356,22,2,12456012632,1,17,21728394,0,21,12434284238,6,1787068382117412
GxVmb3wBJ58giUvgEWeiVjgT96HMjhkStJRAuASvpump,30,30,False,0,88,7450,5672,30,11,294756305,3,2,28953728,1858,6,60798250,6,1787068382088410
CLZgc7nbotEStjzRZn4y4u8A1pqeKrVAykk3zkwmpump,22,22,False,0,34,422,2039,22,5,5140259385,3,5,744143209,422,7,2101869863,6,1787068382034410
BJKBP1xUPCjHqc6vdJCK5mBoefTNoDvvZPRoe2CNpump,1,1,False,0,36810,0,0,1,0,9999999,0,1,-9999999,0,1,9999999,6,1787068376810703
CKVUKUUd31bgqofKc3B9Zrc2JeAYCs144cQLHy7npump,1,1,False,0,27096,0,0,1,0,790123455,0,1,-790123455,0,1,790123455,6,1787068365096480
24CtFWYaTjSw1v2EQ1A5SuoKBFL47V2k1CAab493pump,1,1,False,0,27062,0,0,1,1,514633946,1,0,514633946,0,1,514633946,6,1787068365062485
FxAYTYYv5AZwtcBgBNJrfKefrtncVhnNQgbXAHYZpump,6,6,False,0,24776,0,2309,6,2,4589402642,2,3,1481481478,440,3,2331367696,6,1787068362776481
96FJEYnoSQwSqbkdqbKUFZ48uKGYegQQxKj2Y7GSpump,19,18,False,0,19091,7904,2747,18,12,18888489684,6,5,6995957889,3495,11,13706784720,6,1787068357091890
AyS36fPw5c1N1AoXoVrQ3Kb4XWv3ZV7QeNjx7izzpump,5,4,False,0,15162,573,0,4,4,1863130386,4,0,1863130386,573,4,1863130386,6,1787068352162212
GD78P2bDc6c8V8MKLpS4rzqxTK3eqUwfbKJ5JfF1pump,1,1,False,0,13602,0,0,1,1,169060771,1,0,169060771,0,1,169060771,6,1787068349602633
FjjUXaThPrzBetocbcVCwVGAvTtpWAXg9k2bNPcwpump,17,4,True,0,10850,2071,0,4,3,3850649985,3,1,2962962960,1321,3,2962962960,6,1787068346850785
PffJyWqTgbnJfrqgP1QtTdkfLJR8WyE1JVRN9oBpump,1,1,False,0,10821,0,0,1,0,610997726,0,1,-610997726,0,1,610997726,6,1787068346821782
FakHG3sEQEefDwAaVqtz1atP8JYtvUjJus5JZ9gWpump,1,1,False,0,10789,0,0,1,1,1424392,1,0,1424392,0,1,1424392,6,1787068346789781
9QJecQrABhfeN7xfnAAstLytgparWohgNfSJZ1fmpump,1,1,False,0,5889,0,0,1,0,228349664,0,1,-228349664,0,1,228349664,6,1787068341889650
DoVC7VEM2yi6tfjdz2NrASmNbrDWH4mEzjQJS9gtpump,6,6,False,0,4381,0,215,6,0,391503706,0,6,-63143220,0,6,391503706,6,1787068339381826
EhAL5D9VKM8HtPzrs3hXMQdeeYyPKAPhunA8Xq6pump,2,2,False,0,1798,0,6,2,0,955173767,0,1,-9028308,0,2,955173767,6,1787068336798318
HMpaMTFhTi5JC4jGi19WfPLCuodv3ifCYV8dWNmfpump,34,34,False,0,1796,0,4785,34,8,14093991252,4,14,172693971,127,21,11848271243,6,1787068336796318
EXncNMq6dpJWrqpm9khPG43hi26grvftP1XXFvg6pump,1,1,False,0,1781,0,0,1,0,819116,0,1,-819116,0,1,819116,6,1787068336781321
xLvg15xbnHsLjNHKce5Dfrotx35ueu9M2DW25FEpump,1,1,False,0,1759,0,0,1,0,6306,0,1,-6306,0,1,6306,6,1787068336759322
FKwUdsxpMeMjH8j7M6BQ7V41LLnk5NJ3nXoim7ixpump,63,18,True,0,1749,8157,2230,18,11,19847631295,3,1,6355211751,2136,3,6355211751,6,1787068336749317
Cbpu68y9tzm3TW7nuTew2aN2gUBxr6g6jtYrC4Rupump,14,10,True,0,681,0,9536,10,1,76318570,1,1,3654384,3542,3,42773264,6,1787068334681473
8hqjD2YH5UZrLc1bULeRm1rfCvs6EcWukf26RqXipump,70,29,True,0,680,10842,7025,29,5,3479079860,2,2,579674696,3923,5,1752174370,6,1787068334680471
EVsTVpBcmmTBfXASdH79KGdNJUgdRBVBETDDCFL2pump,29,29,False,0,676,0,9629,29,4,19113435443,3,3,2419998989,3446,10,7642486882,6,1787068334676472
mBAoZQbxdUJeZaaczCNaGsQcEbU2GZXBYQag2f2pump,1,1,False,0,654,0,0,1,0,374897176,0,1,-374897176,0,1,374897176,6,1787068334654470
DsohymxiSDBM6mBPpZf2ubixp5TaEKwdtLkmCTiypump,2,1,False,0,30412,0,0,1,1,9777777,1,0,9777777,0,1,9777777,6,1787068319412977
Hyx5o66DbGjFSfsyUwbhbvgm6aszcG2EEuWRBcawpump,1,1,False,0,28765,0,0,1,0,8512094,0,1,-8512094,0,1,8512094,6,1787068316765255
9k3LNi4jE3C5sq1aETJA7wMTazuGHYc9wQF9Q9chpump,1,1,False,0,26986,0,0,1,0,180530444,0,1,-180530444,0,1,180530444,6,1787068314986906
EBERfvapJDNYbeWhQghSsCntD3SLMuu1ThPZg2Xwpump,2,1,False,0,26971,0,0,1,1,85005359057,1,0,85005359057,0,1,85005359057,6,1787068314971901
44QDLH9HezHZMeN5z8Mmdpjn4APFUcrepXpMheKVpump,1,1,False,0,22012,0,0,1,0,97777776,0,1,-97777776,0,1,97777776,6,1787068310012889
62aiaEPjDodJPVSwVZfpZnaKqBEexLDXQh64wHYKpump,12,11,False,0,21203,1215,1203,11,9,9766482722,5,1,4418471429,1215,6,5348011293,6,1787068308203058
BYF2tiCqXAjUQ7XVB6jRQEuy9FxzgoJCh2jhnHJFpump,3,1,True,0,21193,0,0,1,1,10000,1,0,10000,0,1,10000,6,1787068308193059
XBzmJ1mvB7uEJyWpTgcZmU534hvDDu9NKSpHLzEpump,3,3,False,0,21187,0,89,3,1,60870379,1,1,9876542,0,1,28579412,6,1787068308187058
G5XsVmTRngxtEzdXUibA3pvqv3UMH4oVu6BXkM2tpump,14,5,True,0,18707,0,526,5,1,1683923397,1,4,5866666,0,4,1678056731,6,1787068305707990
2Jix9meKSd22kmGupFcDP9pZhhGRK5DGFi6QbpZfpump,1,1,False,0,16021,0,0,1,0,4358,0,1,-4358,0,1,4358,6,1787068303021993
GmTLB3e7E6JERHJWaafKum9x8MKdMS5tNeRGUoAvr3hG,1,1,False,0,13473,0,0,1,1,49382715,1,0,49382715,0,1,49382715,6,1787068300473204
4YECbwZi3kkRhjZf9mbiT1z8ukvkhrzB1FxEXkcppump,1,1,False,0,13466,0,0,1,0,24448939,0,1,-24448939,0,1,24448939,6,1787068300466204
3VBKNTjMCU1jLq2YQ2Hok3pffEWQx4kq6KBBpGibpump,24,23,False,0,14444,6185,1288,23,14,16741454128,6,3,7608020888,3812,11,10384470780,6,1787068300444203
4kPKYmSrmefdcGM3xGJpipsNbGXyxz94vrkxBijkpump,10,1,True,0,5997,0,0,1,0,1161674342,0,1,-1161674342,0,1,1161674342,6,1787068290997983
vsDXhizfyYRRdoEoi2GTeXLh8BNT91sFcudJSYzpump,11,11,False,0,6936,0,9550,11,3,148545610,2,1,14665057,1431,4,47595913,6,1787068290936196
DWLUpCj59c1qTMo8Twhuvi5GU7u8ePze9VSENz5opump,7,7,False,0,4591,531,615,7,2,2172372202,2,2,967901234,320,3,1100514200,6,1787068288591647
F4ish8hWFM4Rgvj2nhp4xs9yUicW86GcWUAq7dXMpump,1,1,False,0,4552,0,0,1,0,1114279412,0,1,-1114279412,0,1,1114279412,6,1787068288552648
CWpFQZWLsnQstSmrHCzGDKdEbsQum2FZfrcUgrb3pump,1,1,False,0,1878,0,0,1,0,151279376,0,1,-151279376,0,1,151279376,6,1787068285878906
6ZPsuLeJqaJmFvZoF2YJK9GdEnkrw1Cg5nvnJmgSpump,81,81,False,0,1858,13693,819,81,61,14294199975,9,4,2204591739,720,18,3663434041,6,1787068285858904
EDMusteWGdi1CMhqFQqUwWhCwEB9Zf4X9DRVTXHspump,241,157,True,0,1824,10177,6733,157,77,96935424114,10,5,8665514457,2712,17,18129062082,6,1787068285824905
7P4zkhhhRvK7NB7pPbn32dh79uGjcosrwwXSFwMvpump,1,1,False,0,0,0,0,1,0,10277037,0,1,-10277037,0,1,10277037,6,1787068283837904
2gBHmCqyhJo1vy7k3H6F3w59K61nHfUuVp1XWx1Ppump,4,3,True,0,0,20,0,3,3,72020242,1,0,42489380,0,3,72020242,6,1787068283832902
5qw3r6sfEvSSigpKHhG4Wf4ZpdxrN6SQQSJESVddpump,16,16,False,0,0,,0,16,2,0,3,1,0,,6,0,6,1787068283779903
5SPinjzQzKZtbEy2avECoJhvRE1gteBEZFLAAPeWpump,16,14,True,0,0,4752,6078,14,4,1473395907,3,2,526728834,4752,5,858247551,6,1787068283760903
