mint,parameter_set_id,time_segment,first_tradable_observed_at_us,first_tradable_event_at_us,gap_event_count,market_events_available,market_events_processed,transition_count,response_failed_new_low_count,furthest_setup_stage,final_classification,last_reason,clock_expired,impulse_age_ms,impulse_return_bps,impulse_trade_count,impulse_unique_buyers,impulse_3s_buys,impulse_3s_net_flow_lamports,impulse_peak_age_ms,impulse_peak_return_bps,pullback_active_age_ms,impulse_to_pullback_ms,pullback_depth_at_activation_bps,deepest_pullback_depth_bps,pullback_low_age_ms,pullback_low_depth_at_response_bps,response_age_ms,pullback_to_response_ms,response_rebound_bps,response_window_buys,response_window_sells,response_window_net_flow_lamports,response_window_price_change_bps,response_10s_buys,response_10s_sells,response_10s_net_flow_lamports,candidate_age_ms,response_to_candidate_ms,candidate_return_from_t0_bps,candidate_drawdown_from_high_bps,reclaim_extension_bps,runaway_reject_age_ms
FpWrRbwR7GYRdeeqo7ZfASE5PuCPh1vZ8X97NbqSpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064275794678,1787064273000000,0,50,48,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,10,787,3,3,3,2321562897,25283,4622,33843,33833,1300,3500,73913,3500,83004,49161,390,1,0,751727442,0,1,1,464676593,83006,2,235,-3000,364,
Dtoz9eFU6orYN2ZBvSFNDWJzJTnJkT1yVDjizTFbpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064274292716,1787064273000000,0,393,39,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,5,655,3,3,3,2457079520,21427,3180,25193,25188,1106,1295,25196,1295,29747,4554,565,2,1,1485050518,370,11,7,595047241,41434,11687,2506,-511,317,
86g3YpShwRvh4B4Zgwm6GTR79VX7Wn7Nx3HRJ4eWpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273152647,1787064273000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyQz6snMehCDrRfcZUN123ff3UDufPpBZfBNHLQmpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273150639,1787064273000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAbLeTR8fmJmnwo72JpnRrBCGKWxFE7echdsbX2Spump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273109398,1787064273000000,0,14,10,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fuUtJJSzK4DmFcJCC4x1PuA53WuFf96hXrpz75kpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273103889,1787064273000000,0,10,10,4,0,WAITING_FOR_PULLBACK,INVALIDATED,PULLBACK_TOO_DEEP,False,27973,589,8,8,2,1975308640,27973,589,,,,8509,235116,,,,,,,,,,,,,,,,,
525P99DHK56g9obfdQGStx3udLztqUGy4ndYLrnmbT7P,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273094378,1787064273000000,0,10,10,5,0,PULLBACK_ACTIVE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,6966,1191,3,2,2,1955555555,22637,6682,42665,35699,1049,1049,42665,,,,,,,,,,,,,,,,,
H9r8dVhszRLUsdc8LjxUP2UABuGMYWsCpfWcEGrapump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064273069355,1787064273000000,0,50,49,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4kUaJPsahgAMKUADxqgmK9MPTtpdXG9by8qoRPDmpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064265297121,1787064233000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AXoMV8MvFFCrWnDwYqy9afnBXjL5dzfWCXcgGmwcNBu,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064265237216,1787064233000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EyW6AuVjJytoppzoMsKounP4SQ7XbrJJM8MnUiHbpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064263992784,1787064233000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByhbsVE8W2m4bn1Z5P7NCYusjBRttPZvGjTQ2fZWpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064263968748,1787064233000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28WZVsZJxhMRQbeoEWKyUvo1Xdin9qyNVnRAYHLPpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064262506022,1787064233000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4tRXPXB7BwPA5imp75eHTaPByZv56WpYpzLbvYZ6pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064262474476,1787064233000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HE8ZSk2iuhDEJA4EGtmpzK5AeZtA9oPrMSwbNG9wpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064258583906,1787064233000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7rP2dAFmW6thqX8Vzm9pWFJuU2yyRRNhG82cN2e4pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064257082217,1787064232000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DRryAMEM6sEhkHUtwrPNWQesAQRMq2ecgSufhK5GVY5,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064257079220,1787064232000000,0,4,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6KCqvG5RTuqrzQfvFrW6QJ6Esvi1sugawN9HjnaVpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064257075703,1787064232000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c65Xg7D7uv4KVYs1BrerSHTfQFUPeFgQnZ6hiwHKk98,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064257033006,1787064232000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3RkhGrEAS67bFSpw6TFfYrqkVbthJw79Ex6dPnpWpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064254343995,1787064232000000,0,6,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,2,1426,2,2,2,5234567900,5453,4708,,,,,,,,,,,,,,,,,,,,,,
6dv1pDCxbVbniHNPwidN32QWjVpitWmDrdQgHSTkpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064251506257,1787064231000000,0,16,13,8,1,WAITING_FOR_RECLAIM,INVALIDATED,PULLBACK_TOO_DEEP,False,5584,1499,2,2,1,14804938,5584,1499,24274,18690,4743,7213,45429,5841,32936,8662,892,1,0,30214219,0,1,2,-131201201,,,,,,
1TUiPA5AJofVU6KWCQXFuP4p1jwhgDqfzEYEHpupump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064251464132,1787064231000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3MhmXovYu5rbkzS7jf9UxcLWVUUrZuVbU6NfpgitLqNG,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064251463131,1787064231000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxSG7M3yt2gyf2yH9Sqi9hAtdXguGKDKp375oDf8pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064247440986,1787064231000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8swkPm6hhyAQdvTxPB7LyF7urHgsD94XrNU29Ch6pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064247396233,1787064230000000,0,316,3,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,137037,3607,3,2,2,1520987653,137037,3607,,,,,,,,,,,,,,,,,,,,,,
Fyucz52exzEtsGDCqgW42vHkex4tXFDzqCm1MPjQpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064244473329,1787064230000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CCVxFgnK91EZxPJTEYP3PwhgjzH6Qb1vNbgPB6npump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064241754613,1787064229000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45enmmXo5pMqaKqymjobKDcwoUxLLebNBbEXpTT7pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064240222700,1787064229000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9RctEcZFSxhxB24QbdQGgRsaXK9MMhhiz7S3KGmapump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064236131110,1787064229000000,0,8,8,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F5NDzpECSHugv9BXuGUxYvKXbXcs3cDXxkDn2mPb7t4H,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064234679946,1787064229000000,0,28,19,5,0,PULLBACK_ACTIVE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,39589,1189,3,3,2,1970370368,54015,5336,187679,148090,1763,1763,187679,,,,,,,,,,,,,,,,,
2b36Lsh2BcqdV8jhSfwkb8dxAeCtohXuLHLRqwQrpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064234633400,1787064229000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064233419925,1787064229000000,0,11,5,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EM3y4xMRkZ9XJs5XV9S7T3gvhepnh6AUkrvuyXwpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064232063937,1787064229000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CUFoynHM47xBktzAkEYVhHbubRJXqUWyAJcGFapump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064231999622,1787064228000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AvgVTPjDFnvnRKDZpSnc18Nm38etAyZdrdn1e5Dvpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064231980583,1787064228000000,0,4,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5rt6kZ9iSnYSi1HsVXiLiso4QZCubteZE1tXHBjWpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064229395990,1787064228000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG86wkRsQy8p25jipHRhTQMwWyVm78S6Pv4Eeca15MgV,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064229327581,1787064228000000,0,16,16,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9uPD614Y7iRB7Eqq836rgGutQEuXv5FY7rBbtgQpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064229297090,1787064228000000,0,10,10,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EiTdgDdinDDRutBUkZULxbGs5K2v9SJ9GmDqpTPMpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064228091438,1787064228000000,0,39,15,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,10687,1202,9,4,2,33518514,10687,1202,14996,4309,2044,2044,14996,2044,27519,12523,2883,1,0,14422854,0,2,1,23664221,34403,6884,3721,0,1950,
2LvJkFsmty9MvfvcjvGd5ThevMUoMaH9CKChcftdpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064228047890,1787064228000000,0,11,11,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,30486,686,9,5,4,3950617280,30488,1224,,,,,,,,,,,,,,,,,,,,,,
PR2kqxSQ38FSvgeAyNhmwBuxUN3wTNmKiBhQ83Epump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064228011015,1787064228000000,0,35,29,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,235080,3704,23,14,1,43287181,254769,4345,298559,63479,1919,1919,298559,,,,,,,,,,,,,,,,,
Btfp926uYk6fm6ysRVjHGwCQC8FZiixqiRaKdiZxpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064228007016,1787064228000000,0,52,52,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ktFEdP93M7LA2Kq33kpLSWGTwpAdmgcKuRoVk1ADW3n,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064224313306,1787064189000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ8hnrAV4wZraA3ojkVEXxGQ8ZfYfT2nn9XJ96pqpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064224270866,1787064189000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UbjCJpB1iRgK7J9hcfW1UJPDoDU7Ey6eHG4ETX8pump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064222938009,1787064188000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQHQRtXyLX5MnNVTQEwhb9WkVh9eocUxuFQ957EApump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064221586981,1787064188000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4v15tb2mZTmtvobsD3EoBZrEE8kofmGZ59qPxMhapump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064221565936,1787064188000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJFfBuFqjZr1wUphx7ERXvKXDAVCJcu5UNLxMjWJpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064217828716,1787064188000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ASVkUqpMUWTLDe7pHpaw8hDWSRfwtZQbpK9Mv4tGgtK,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064217801619,1787064188000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9KfERrKgsLT7eUkUJbcgW8HLUrkpAS1t6r7zAhmrpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064216655653,1787064188000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYTEYBG6BmHLF3RLHx2yFr2CBzS6JJdShTvJmWWGpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064215435977,1787064188000000,0,5,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iNxSAmy92SxsEMkb21kKCxhJoLdGY22gGKPG4jnpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064212728259,1787064187000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaKqS4KMhGbSfZkdP9vp1d91ECssiCw5Q8VwP6zjpump,FP1-RESEARCH-PROBE-LOOSE-0001,2,1787064211562962,1787064187000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3jNL5TTJE3o53LqCknfX4Z448M7AbjsEto8cbSG2pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064211536939,1787064187000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9isGuumtaqvJeJeyLF44fvfskk2cv5mYsopexMBfpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064210233955,1787064187000000,0,1,1,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3rbh7vzmyMgSmgssKHLn8iprVbsNgnWEj4h98hQhpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064210228956,1787064187000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E415g2kebMVnrXpdJsVLcqvJ8QvAQbeyVG1CZPS5pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064208965522,1787064186000000,0,13,13,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,39,952,3,3,3,2151111110,12652,3489,,,,,,,,,,,,,,,,,,,,,,
33pzZxwiPcb9xYunuv81a1gbAcGmgK1nutsVp965pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064207827294,1787064186000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8MjctjGau8DFidk3QF2TEwDCufhLPBTP3Xtvy4GHXryA,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064203922539,1787064186000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9jJspxX4Bu8rX9LEoiV8K6y9Cvc3RTaUev2PdD1bpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064198809903,1787064185000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ptBEdkj4zQARs9Bb7QvStQfoGqYxFmSyWYKrf9upump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064197675857,1787064185000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1KgSxG2QrXEF4u6rRbSbHFUNbMYEWMB2PcUyAr7pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064197650103,1787064185000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfCkhfnj3hj7WYsEAwnGFGWRPhbtGkuRmphxruqpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064196336211,1787064185000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3jKNXMbSakUPWX8kU7xkp1D36cAhogCjNytde8GZpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064195179758,1787064185000000,0,7,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6hXkwpXUsaKZuk4YEc4gNEpspV3Xq8kGBTn34FWNENgB,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064193979798,1787064184000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33LRY1TKKQ2Nstf17YwhbrsUc2tDjzfXm2aGkdskpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064193948747,1787064184000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GhSf67TLnBZuD1zmQFX2PN7fvMsRYN29DixdeYZ5pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064190234116,1787064184000000,0,30,17,4,0,WAITING_FOR_PULLBACK,INVALIDATED,PULLBACK_TOO_DEEP,False,52868,8620,5,5,1,195851850,175885,10942,,,,7118,229145,,,,,,,,,,,,,,,,,
Awxq2eHxwvwNquvpTDQCu8tpQrN83TGnMZruZNbRpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064189027966,1787064183000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKrqgP6o3rwX9W4zWWtDSwMd1SBuEigq23KMrrY7pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064187768236,1787064183000000,0,7,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,3748,709,4,4,1,439588933,4925,1369,,,,,,,,,,,,,,,,,,,,,,
AHHS9oQb1njTqDwNEUdcP5q7u7SQyVkqGL3xUSr1pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064187754116,1787064183000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6dF5TSofX9AT2xFy8D6CuMWtiT3iTPPJWBaNa2Ypump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064187752115,1787064183000000,0,2,2,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,155772,2331,2,2,1,98271604,155772,2331,,,,,,,,,,,,,,,,,,,,,,
CVFhFN27U4PijxthEWq4EK5smzYjp1Zo89nKBguNpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064186507021,1787064183000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M4GypeqJoSdQr1u1iLr3RWFUj3EcfGhBTGE8S5ppump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064185331495,1787064183000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24qDEfnRLxeHdEboaa6RA4VYXQeZvpWzSMk1sdzQpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064185309462,1787064183000000,0,14,13,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,13583,610,6,3,3,177840483,23691,1983,26254,12671,1119,1119,26254,1119,32552,6298,1214,2,0,128104535,61,3,1,140048060,33734,1182,2464,0,444,
2e1RHfYkxo4HbHQgNHWt8gsFuEvpnb7L6VYSgeHopump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064184017782,1787064183000000,0,3,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ozDvt3ZGhGG4VkHUj4A7oSasPATSUceG3SonX2XYrL2,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064184000760,1787064183000000,0,74,33,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,8752,800,17,2,1,1674742230,8753,1514,12371,3619,1144,1144,12371,1144,18648,6277,517,2,0,1183209875,429,5,11,1506980643,18650,2,1174,-295,420,
AkzjDaqD9NU1gKU7YX4ftxTa2C2KHvU23P2rVGMcpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064183999760,1787064183000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B35manTCnrU2ky9XUbKyxcQkE3SCarzJ6Uji5zEdKpLk,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064183963687,1787064183000000,0,14,14,8,1,WAITING_FOR_RECLAIM,EXPIRED,ENTRY_WINDOW_EXPIRED,True,2622,659,3,3,3,1249786836,2622,659,14908,12286,2706,3128,202092,2909,23805,8897,625,1,1,200896915,625,3,2,-3284007690,,,,,,
