policy_id,policy_fingerprint,family,positions,fills,unresolved,fill_rate,unresolved_rate,rejected_slippage_count,rejected_slippage_rate,no_causal_fill_count,no_causal_fill_rate,take_profit_count,stop_loss_count,trail_count,fallback_count,filled_take_profit_count,filled_stop_loss_count,filled_trail_count,filled_fallback_count,gross_execution_pnl_lamports,entry_explicit_cost_lamports,exit_explicit_cost_lamports,total_explicit_cost_lamports,net_pnl_lamports,expectancy_lamports_per_filled_trade,expectancy_denominator,wins,losses,breakevens,win_rate,average_winner_lamports,average_loser_lamports,profit_factor,mean_holding_time_us,median_holding_time_us,p90_holding_time_us,equity_label,final_realized_closed_pnl_lamports,peak_realized_closed_pnl_lamports,max_realized_closed_equity_drawdown_lamports,timeout_origin,timeout_ms,tp_bps,sl_bps,trailing_activation_bps,trailing_giveback_bps
TP15_SL15_T60S,8cd73897925e2dc151d978c8432a015d1f11fd0b0b0491e23760c84711d68e20,TP_SL_TIMEOUT,635,597,38,0.940157480315,0.059842519685,20,0.031496062992,18,0.028346456693,236,260,0,139,228,248,0,121,702069667,1405935000,1414711166,2820646166,-2118576499,-3548704.353434,FILLED,233,364,0,0.390284757119,21356875.622318,-19491012.414835,0.701387235139,122163183.262982,22857134,75712370,REALIZED_CLOSED_EQUITY,-2118576499,25854229,2216450751,ENTRY_FILL_CLOCK,60000,1500,1500,,
TP15_SL15_T120S,dd03c51d078182928be53f2acb3e67959735db275b90f35ed2267bc68841e603,TP_SL_TIMEOUT,635,589,46,0.927559055118,0.072440944882,21,0.033070866142,25,0.039370078740,251,292,0,92,240,280,0,69,457761266,1387095000,1392817310,2779912310,-2322151044,-3942531.483871,FILLED,242,347,0,0.410865874363,21182522.012397,-21464903.086455,0.688231625848,136562869.232598,22397331,129550341,REALIZED_CLOSED_EQUITY,-2322151044,28626153,2389907158,ENTRY_FILL_CLOCK,120000,1500,1500,,
TP15_SL20_T15S,78bb302d71db9b3a67bcb9bae3290077c257823a1b058206c9bbf7c8e9204416,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,22,0.034645669291,11,0.017322834646,159,146,0,330,152,137,0,313,1166424911,1417710000,1432290614,2850000614,-1683575703,-2796637.380399,FILLED,208,394,0,0.345514950166,19909908.447115,-14783849.390863,0.710966023380,22426545.008306,17097473,36110985,REALIZED_CLOSED_EQUITY,-1683575703,0,1730485823,ENTRY_FILL_CLOCK,15000,1500,2000,,
TP15_SL20_T30S,11fba0a285874623cb5a6ad2e9026e91905cfe592fa219082b47c593316d0f1b,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,21,0.033070866142,16,0.025196850394,212,192,0,231,205,183,0,210,989341880,1408290000,1420657073,2828947073,-1839605193,-3076262.864548,FILLED,226,372,0,0.377926421405,20836221.517699,-17603739.935484,0.719083827180,29575538.909699,25265396,51723722,REALIZED_CLOSED_EQUITY,-1839605193,6011761,1889182557,ENTRY_FILL_CLOCK,30000,1500,2000,,
TP15_SL20_T60S,ea5842a345389a858af47afeff15d38f1e9299c54a009843916930d19b72076a,TP_SL_TIMEOUT,635,596,39,0.938582677165,0.061417322835,20,0.031496062992,19,0.029921259843,244,225,0,166,236,214,0,146,678971134,1403580000,1412067432,2815647432,-2136676298,-3585027.345638,FILLED,241,355,0,0.404362416107,21192334.618257,-20405715.326761,0.705043103030,124908749.431208,25212734,78069845,REALIZED_CLOSED_EQUITY,-2136676298,35546947,2230960789,ENTRY_FILL_CLOCK,60000,1500,2000,,
TP15_SL20_T120S,d408cc7d6e47871e559313fa889a96991f973e07e0f6b37cd6a1ea8f7af3dde1,TP_SL_TIMEOUT,635,587,48,0.924409448819,0.075590551181,20,0.031496062992,28,0.044094488189,265,258,0,112,254,246,0,87,511858699,1382385000,1388783521,2771168521,-2259309822,-3848909.407155,FILLED,253,334,0,0.431005110733,21281645.245059,-22884928.350299,0.704416786405,146555018.361158,25074694,137971214,REALIZED_CLOSED_EQUITY,-2259309822,38318871,2323476175,ENTRY_FILL_CLOCK,120000,1500,2000,,
TP15_SL25_T15S,bd4d7dbbc1b759dca93c489cb952c9453d9de8e164a51ee36f12a29f76c33faa,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,21,0.033070866142,11,0.017322834646,160,123,0,352,153,115,0,335,856732019,1420065000,1430774448,2850839448,-1994107429,-3306977.494196,FILLED,207,396,0,0.343283582090,19975164.666667,-15477188.169192,0.674642140054,22505718.500829,17180829,36076387,REALIZED_CLOSED_EQUITY,-1994107429,0,2039937840,ENTRY_FILL_CLOCK,15000,1500,2500,,
TP15_SL25_T30S,868122e80cd2926f276082d108411e338ad6cddca340fa940cec66b150e10543,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,20,0.031496062992,16,0.025196850394,218,155,0,262,211,147,0,241,898194593,1410645000,1421872724,2832517724,-1934323131,-3229253.974958,FILLED,229,370,0,0.382303839733,21405862.179039,-18476393.432432,0.717049738458,30775759.562604,27692089,52277254,REALIZED_CLOSED_EQUITY,-1934323131,0,1969627046,ENTRY_FILL_CLOCK,30000,1500,2500,,
TP15_SL25_T60S,f5caaac0181765bd5bd440b690a87179d767246488a437584b3ec557deea575a,TP_SL_TIMEOUT,635,593,42,0.933858267717,0.066141732283,21,0.033070866142,21,0.033070866142,253,192,0,190,245,182,0,166,635616933,1396515000,1404460495,2800975495,-2165358562,-3651532.145025,FILLED,247,346,0,0.416526138280,21605140.639676,-21681584.682081,0.711355888804,127279598.762226,27537550,79521699,REALIZED_CLOSED_EQUITY,-2165358562,0,2245817886,ENTRY_FILL_CLOCK,60000,1500,2500,,
TP15_SL25_T120S,95798508fdabb3b9e8a62479c779871728e0d6e6e66faf5ce2edf236478911d8,TP_SL_TIMEOUT,635,581,54,0.914960629921,0.085039370079,21,0.033070866142,33,0.051968503937,276,225,0,134,265,211,0,105,470035937,1368255000,1374130730,2742385730,-2272349793,-3911101.192771,FILLED,259,322,0,0.445783132530,21864562.969112,-24643700.627329,0.713639317345,151302993.993115,26682771,142822068,REALIZED_CLOSED_EQUITY,-2272349793,37510912,2357429967,ENTRY_FILL_CLOCK,120000,1500,2500,,
TP15_SL30_T15S,686135c75a98b3a9c6c18930b3eaeed16fba08dceac07e8f977de9a5e57252a0,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,161,103,0,371,154,98,0,353,903840220,1424775000,1436073302,2860848302,-1957008082,-3234724.102479,FILLED,213,392,0,0.352066115702,20106525.417840,-15917596.928571,0.686361730447,22725838.036364,17369870,36978041,REALIZED_CLOSED_EQUITY,-1957008082,0,2002838493,ENTRY_FILL_CLOCK,15000,1500,3000,,
TP15_SL30_T30S,f8cfccfd946f55b5cfe813922ffa7c4b6c7575be01545a3dc0bea671922c2c45,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,18,0.028346456693,16,0.025196850394,223,132,0,280,216,126,0,259,1043149885,1415355000,1428394670,2843749670,-1800599785,-2996006.297837,FILLED,236,365,0,0.392678868552,21810588.699153,-19035338.953425,0.740842539870,31321703.574043,30395488,51723722,REALIZED_CLOSED_EQUITY,-1800599785,0,1835903700,ENTRY_FILL_CLOCK,30000,1500,3000,,
TP15_SL30_T60S,bcb7d7cf73234ce8624174b65935620a433b0b003d511e8d694501593c152de7,TP_SL_TIMEOUT,635,592,43,0.932283464567,0.067716535433,20,0.031496062992,23,0.036220472441,262,162,0,211,254,153,0,185,904887288,1394160000,1405471378,2799631378,-1894744090,-3200581.233108,FILLED,257,335,0,0.434121621622,22155513.003891,-22652868.453731,0.750320692542,129902155.030405,29942595,81673482,REALIZED_CLOSED_EQUITY,-1894744090,0,1975203414,ENTRY_FILL_CLOCK,60000,1500,3000,,
TP15_SL30_T120S,66f97067b84f24d30fc6ac645cfbd4b18e222ba6b1f94c583cff8453849dfb7d,TP_SL_TIMEOUT,635,581,54,0.914960629921,0.085039370079,19,0.029921259843,35,0.055118110236,288,195,0,152,277,183,0,121,713501488,1368255000,1377174050,2745429050,-2031927562,-3497293.566265,FILLED,270,311,0,0.464716006885,22420802.074074,-25998534.154341,0.748696249586,155518632.218589,28584058,144241091,REALIZED_CLOSED_EQUITY,-2031927562,37498675,2110964247,ENTRY_FILL_CLOCK,120000,1500,3000,,
TP15_SL40_T15S,388dbee8a793c1f8752e3abd56692cd6d3dd24dc208fe8a7a807a94410f37f6f,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,161,81,0,393,154,76,0,374,579601656,1422420000,1429665326,2852085326,-2272483670,-3762390.182119,FILLED,213,391,0,0.352649006623,19917982.793427,-16662439.910486,0.651192818886,23359968.821192,17698129,37584017,REALIZED_CLOSED_EQUITY,-2272483670,0,2318314081,ENTRY_FILL_CLOCK,15000,1500,4000,,
TP15_SL40_T30S,94e980b829c6e3e8eeb96a5b656868e73037ac2501c05b44a82419b4ae0c2a52,TP_SL_TIMEOUT,635,595,40,0.937007874016,0.062992125984,23,0.036220472441,17,0.026771653543,225,98,0,312,218,91,0,286,882396544,1401225000,1412255254,2813480254,-1931083710,-3245518.840336,FILLED,235,360,0,0.394957983193,22003805.404255,-19727716.611111,0.728092129342,32604917.349580,31051615,52818874,REALIZED_CLOSED_EQUITY,-1931083710,0,1966387625,ENTRY_FILL_CLOCK,30000,1500,4000,,
TP15_SL40_T60S,cee397c211ce4e44be92cbe54209cc85bf812be9f54e004668a7aa49ea26f753,TP_SL_TIMEOUT,635,589,46,0.927559055118,0.072440944882,21,0.033070866142,25,0.039370078740,268,129,0,238,260,120,0,209,834078289,1387095000,1397521263,2784616263,-1950537974,-3311609.463497,FILLED,263,326,0,0.446519524618,23025197.939163,-24558788.441718,0.756370501207,133483930.103565,35593426,84526623,REALIZED_CLOSED_EQUITY,-1950537974,0,2079948320,ENTRY_FILL_CLOCK,60000,1500,4000,,
TP15_SL40_T120S,81257ec1a3befae19103511471e1f54bfab2fa1050ca7bab6cf08ac72991c85f,TP_SL_TIMEOUT,635,575,60,0.905511811024,0.094488188976,20,0.031496062992,40,0.062992125984,300,151,0,184,289,141,0,145,874039178,1354125000,1365050769,2719175769,-1845136591,-3208933.201739,FILLED,278,297,0,0.483478260870,23138972.241007,-27871282.404040,0.777097407130,163688235.947826,33682514,154393209,REALIZED_CLOSED_EQUITY,-1845136591,44859768,1982297486,ENTRY_FILL_CLOCK,120000,1500,4000,,
TP20_SL10_T15S,d889c217ffe2d6f88e5163a5ce06a2d35dbd8edcf1c4019a7c2b56259fa1068b,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,22,0.034645669291,11,0.017322834646,124,232,0,279,119,222,0,261,1158571713,1417710000,1432192440,2849902440,-1691330727,-2809519.480066,FILLED,198,404,0,0.328903654485,20367800.272727,-14168700.943069,0.704527450162,21037487.762458,16684591,34601952,REALIZED_CLOSED_EQUITY,-1691330727,0,1747826432,ENTRY_FILL_CLOCK,15000,2000,1000,,
TP20_SL10_T30S,fa930c2ea747f58e365fdc6560e35cab81c730ebf3c68c530a97f621cac0f773,TP_SL_TIMEOUT,635,600,35,0.944881889764,0.055118110236,20,0.031496062992,15,0.023622047244,157,282,0,196,152,270,0,178,937740909,1413000000,1424722057,2837722057,-1899981148,-3166635.246667,FILLED,211,389,0,0.351666666667,21457159.075829,-16522986.408740,0.704395429342,27270491.831667,19810650,49549431,REALIZED_CLOSED_EQUITY,-1899981148,0,1956476853,ENTRY_FILL_CLOCK,30000,2000,1000,,
TP20_SL10_T60S,aa5f91115c0b066ab7f8e858b4d9ae82aed30e7674708bc8d315da8bb1437b90,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,19,0.029921259843,17,0.026771653543,183,330,0,122,177,317,0,105,855581408,1410645000,1421340054,2831985054,-1976403646,-3299505.252087,FILLED,221,378,0,0.368948247078,22920361.063348,-18629109.632275,0.719332744437,119858269.500835,19810650,71086495,REALIZED_CLOSED_EQUITY,-1976403646,0,2031174478,ENTRY_FILL_CLOCK,60000,2000,1000,,
TP20_SL10_T120S,9151b950cdd6d4beb1e37fbed2fba355dd8d0ae8b1547cc207f75cf7dce09a61,TP_SL_TIMEOUT,635,593,42,0.933858267717,0.066141732283,21,0.033070866142,21,0.033070866142,201,353,0,81,194,339,0,60,750429666,1396515000,1405895660,2802410660,-2051980994,-3460338.944351,FILLED,227,366,0,0.382799325464,23132543.207048,-19953738.530055,0.719024811333,132221627.903879,19490094,123132501,REALIZED_CLOSED_EQUITY,-2051980994,0,2085554928,ENTRY_FILL_CLOCK,120000,2000,1000,,
TP20_SL15_T15S,3611223b6f2585460ecfbdd062cb1125cb509019fc539791ec195306db7a33e1,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,23,0.036220472441,11,0.017322834646,132,176,0,327,127,165,0,309,1333604074,1415355000,1432025346,2847380346,-1513776272,-2518762.515807,FILLED,204,397,0,0.339434276206,20707308.264706,-14453569.667506,0.736187076533,21911948.376040,17118976,36076387,REALIZED_CLOSED_EQUITY,-1513776272,0,1571691380,ENTRY_FILL_CLOCK,15000,2000,1500,,
TP20_SL15_T30S,d50bb388e4e200ee773b4b1ae53b8619237cb80e1ca1ae65544977a8c871427a,TP_SL_TIMEOUT,635,597,38,0.940157480315,0.059842519685,21,0.033070866142,17,0.026771653543,169,228,0,238,164,216,0,217,1140603833,1405935000,1420192841,2826127841,-1685524008,-2823323.296482,FILLED,220,377,0,0.368509212730,22040092.295455,-17332478.283820,0.742051546833,29484276.946399,25832414,51293849,REALIZED_CLOSED_EQUITY,-1685524008,0,1749641026,ENTRY_FILL_CLOCK,30000,2000,1500,,
TP20_SL15_T60S,a80282d44af3a106b0b9d7441bacff90a56b835da67729261fb9f0e976cc49c6,TP_SL_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,200,269,0,166,194,256,0,146,926343489,1403580000,1415159581,2818739581,-1892396092,-3175161.228188,FILLED,230,366,0,0.385906040268,23667099.421739,-20043248.521858,0.742033776608,124660389.684564,25696392,76625664,REALIZED_CLOSED_EQUITY,-1892396092,31063128,2002748179,ENTRY_FILL_CLOCK,60000,2000,1500,,
TP20_SL15_T120S,a9fa035d8de4fbf1f9cb9767cec408d0e10277a2793972ee17c1c496f60b8a1f,TP_SL_TIMEOUT,635,586,49,0.922834645669,0.077165354331,21,0.033070866142,28,0.044094488189,223,305,0,107,215,290,0,81,828599292,1380030000,1390387780,2770417780,-1941818488,-3313683.426621,FILLED,239,347,0,0.407849829352,23897249.552301,-22055507.582133,0.746275678464,140680450.848123,25129320,133506749,REALIZED_CLOSED_EQUITY,-1941818488,32125854,2020343239,ENTRY_FILL_CLOCK,120000,2000,1500,,
TP20_SL20_T15S,e8d9171ae0081b544cf687bb535cf814c816b107f5fa71a0d1a892919c2c5403,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,22,0.034645669291,11,0.017322834646,134,149,0,352,129,140,0,333,1220066887,1417710000,1432961133,2850671133,-1630604246,-2708644.926910,FILLED,206,396,0,0.342192691030,20923767.276699,-15002273.497475,0.725529101266,22959979.616279,17330005,36110985,REALIZED_CLOSED_EQUITY,-1630604246,0,1684783302,ENTRY_FILL_CLOCK,15000,2000,2000,,
TP20_SL20_T30S,449cc1868a62ffdd3e06a30937198a1bc960faf84fbfe532e9d5492b23d90744,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,20,0.031496062992,17,0.026771653543,171,199,0,265,166,190,0,242,1041669529,1408290000,1421311161,2829601161,-1787931632,-2989852.227425,FILLED,224,374,0,0.374581939799,22162319.995536,-18054254.842246,0.735211123210,30393684.153846,28614600,51723722,REALIZED_CLOSED_EQUITY,-1787931632,0,1838766171,ENTRY_FILL_CLOCK,30000,2000,2000,,
TP20_SL20_T60S,f096fbda9d00ffd2e6a170ad830d64462fef2e2a6037ff3c6d053121422e46f8,TP_SL_TIMEOUT,635,595,40,0.937007874016,0.062992125984,18,0.028346456693,22,0.034645669291,205,236,0,194,199,224,0,172,797763469,1401225000,1411197329,2812422329,-2014658860,-3385981.277311,FILLED,236,359,0,0.396638655462,23523683.521186,-21075900.197772,0.733730798347,126892547.006723,28247838,78260565,REALIZED_CLOSED_EQUITY,-2014658860,29435742,2110101082,ENTRY_FILL_CLOCK,60000,2000,2000,,
TP20_SL20_T120S,f5c6ec6025036407e2f818ba39e3008e11342b7edd4b7ad9396c3429fda44605,TP_SL_TIMEOUT,635,584,51,0.919685039370,0.080314960630,19,0.029921259843,32,0.050393700787,233,272,0,130,225,258,0,101,747281260,1375320000,1384661297,2759981297,-2012700037,-3446404.172945,FILLED,246,338,0,0.421232876712,24117327.552846,-23507581.701183,0.746688795429,150395189.101027,27578443,137971214,REALIZED_CLOSED_EQUITY,-2012700037,22659722,2068476177,ENTRY_FILL_CLOCK,120000,2000,2000,,
TP20_SL25_T15S,65a0a2ee417a7c669cb73bfe2737ff10a0afdb5dd91faf41cfb1ea99ec2a5461,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,21,0.033070866142,11,0.017322834646,134,125,0,376,129,117,0,357,934894102,1420065000,1431751469,2851816469,-1916922367,-3178975.733002,FILLED,206,397,0,0.341625207297,20931921.354369,-15689919.813602,0.692253378380,23054085.029851,17414386,36076387,REALIZED_CLOSED_EQUITY,-1916922367,0,1970021714,ENTRY_FILL_CLOCK,15000,2000,2500,,
TP20_SL25_T30S,220385d707ee45b4ed9e1d4f1c61d5fe5e868ba0e010802cb6a6d9b4d387d287,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,19,0.029921259843,17,0.026771653543,175,162,0,298,170,154,0,275,997599249,1410645000,1423115275,2833760275,-1836161026,-3065377.338898,FILLED,226,373,0,0.377295492487,23025158.252212,-18873583.890080,0.739175996224,31675659.744574,30945296,52277254,REALIZED_CLOSED_EQUITY,-1836161026,0,1878733877,ENTRY_FILL_CLOCK,30000,2000,2500,,
TP20_SL25_T60S,a45dd8cbbe35c85a942754395f7816a8e454776443cbdf43c7cfff640d5ef31c,TP_SL_TIMEOUT,635,592,43,0.932283464567,0.067716535433,19,0.029921259843,24,0.037795275591,213,202,0,220,207,191,0,194,883643904,1394160000,1405205825,2799365825,-1915721921,-3236016.758446,FILLED,242,350,0,0.408783783784,24347293.363636,-22307905.471429,0.754638945827,129409650.163851,32517502,79521699,REALIZED_CLOSED_EQUITY,-1915721921,0,2003450181,ENTRY_FILL_CLOCK,60000,2000,2500,,
TP20_SL25_T120S,d5281aa32bac89cab14c758b4cc18efc94a3e9f22fa7dad599c93b681609ee3e,TP_SL_TIMEOUT,635,578,57,0.910236220472,0.089763779528,20,0.031496062992,37,0.058267716535,243,237,0,155,235,221,0,122,835889773,1361190000,1371638897,2732828897,-1896939124,-3281901.598616,FILLED,252,326,0,0.435986159170,25144025.575397,-25255317.696319,0.769599743758,155750468.408304,31051615,143895151,REALIZED_CLOSED_EQUITY,-1896939124,75876,1951853198,ENTRY_FILL_CLOCK,120000,2000,2500,,
TP20_SL30_T15S,51e7d7a6c44520894d1ee68eef20cad1c04e43ff5c8a9dfc71676ac01b91af6f,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,135,105,0,395,130,100,0,375,969197415,1424775000,1436890262,2861665262,-1892467847,-3128046.028099,FILLED,212,393,0,0.350413223140,21036823.712264,-16163548.279898,0.702080277742,23584643.254545,17674494,37473009,REALIZED_CLOSED_EQUITY,-1892467847,0,1945567194,ENTRY_FILL_CLOCK,15000,2000,3000,,
TP20_SL30_T30S,f2dd7ecd66f437b94537e00d903ad55080be844b8aac19bbf36c7ea7c3d9a537,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,17,0.026771653543,17,0.026771653543,179,138,0,318,174,132,0,295,1188269597,1415355000,1430208660,2845563660,-1657294063,-2757560.836938,FILLED,234,367,0,0.389351081531,23515099.970085,-19509066.637602,0.768528770674,32546355.620632,31117051,51918981,REALIZED_CLOSED_EQUITY,-1657294063,0,1699866914,ENTRY_FILL_CLOCK,30000,2000,3000,,
TP20_SL30_T60S,c4bc85ff89e3b28f414d46482da9391571a5be0ebd760d7195585087d7103f82,TP_SL_TIMEOUT,635,591,44,0.930708661417,0.069291338583,18,0.028346456693,26,0.040944881890,222,172,0,241,216,162,0,213,1258434379,1391805000,1407535710,2799340710,-1540906331,-2607286.516074,FILLED,254,337,0,0.429780033841,25071933.122047,-23469368.973294,0.805174891903,132433761.759729,35542938,82120076,REALIZED_CLOSED_EQUITY,-1540906331,0,1628634591,ENTRY_FILL_CLOCK,60000,2000,3000,,
TP20_SL30_T120S,bacd23e4f89729b75ebd5ae41a3fe7652ee60613e72abc25ff478b5faa52c0fa,TP_SL_TIMEOUT,635,579,56,0.911811023622,0.088188976378,17,0.026771653543,39,0.061417322835,255,206,0,174,247,193,0,139,1141575430,1363545000,1377814969,2741359969,-1599784539,-2763013.020725,FILLED,265,314,0,0.457685664940,25851486.637736,-26912192.668790,0.810685985997,160257006.234888,34896554,148170998,REALIZED_CLOSED_EQUITY,-1599784539,15831801,1664423286,ENTRY_FILL_CLOCK,120000,2000,3000,,
TP20_SL40_T15S,3b879b11ed55fc78347abae72338527d26a6334933410fb1902b8b1cd6dcf7e6,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,135,83,0,417,130,78,0,396,636855249,1422420000,1430380991,2852800991,-2215945742,-3668784.341060,FILLED,212,392,0,0.350993377483,20847391.735849,-16927532.627551,0.666051577888,23921576.031457,17866202,37584017,REALIZED_CLOSED_EQUITY,-2215945742,0,2269045089,ENTRY_FILL_CLOCK,15000,2000,4000,,
TP20_SL40_T30S,d71d2629c0c7c90848d75bffe80af8ec5f019ba74b6772c062189a21201c6dde,TP_SL_TIMEOUT,635,595,40,0.937007874016,0.062992125984,22,0.034645669291,18,0.028346456693,181,102,0,352,176,95,0,324,1024215796,1401225000,1414027989,2815252989,-1791037193,-3010146.542857,FILLED,233,362,0,0.391596638655,23717290.686695,-20213165.533149,0.755228019721,33559633.821849,31700536,52818874,REALIZED_CLOSED_EQUITY,-1791037193,0,1833610044,ENTRY_FILL_CLOCK,30000,2000,4000,,
TP20_SL40_T60S,42297a716fe85cd1488e26d70e9992b62ebea09a223365b7fde8ef23dedbbb03,TP_SL_TIMEOUT,635,587,48,0.924409448819,0.075590551181,19,0.029921259843,29,0.045669291339,228,135,0,272,222,126,0,239,1206517992,1382385000,1397466753,2779851753,-1573333761,-2680296.015332,FILLED,259,328,0,0.441226575809,26054481.810811,-25370257.774390,0.810930211510,135995096.366269,45991564,84526623,REALIZED_CLOSED_EQUITY,-1573333761,0,1710013043,ENTRY_FILL_CLOCK,60000,2000,4000,,
TP20_SL40_T120S,9288e28fad07260a1aedf7903b6a81de16d6d880425e7a926fe55943acf014d5,TP_SL_TIMEOUT,635,571,64,0.899212598425,0.100787401575,18,0.028346456693,46,0.072440944882,267,158,0,210,259,148,0,164,1316406634,1344705000,1361160355,2705865355,-1389458721,-2433377.795096,FILLED,270,301,0,0.472854640981,26854216.155556,-28704641.471761,0.839184825396,168786334.486865,42182576,155187764,REALIZED_CLOSED_EQUITY,-1389458721,59242817,1548271601,ENTRY_FILL_CLOCK,120000,2000,4000,,
TP25_SL10_T15S,f58dd7e1d53840fb913cac9bdb1e1ec80fb24a27a3608bb9680dfaa7429de9e9,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,97,238,0,300,95,228,0,282,1128519654,1424775000,1438881792,2863656792,-1735137138,-2867995.269421,FILLED,194,411,0,0.320661157025,21379388.974227,-14313232.600973,0.705046024262,21334535.662810,16974493,34601952,REALIZED_CLOSED_EQUITY,-1735137138,0,1779149113,ENTRY_FILL_CLOCK,15000,2500,1000,,
TP25_SL10_T30S,ebf7fab8c8d17945d4c996c360f54b4a94442de1dc6fc05e7aa3b5b8dee2fbaa,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,18,0.028346456693,15,0.023622047244,126,290,0,219,123,278,0,201,726516650,1417710000,1426791756,2844501756,-2117985106,-3518247.684385,FILLED,199,403,0,0.330564784053,23231871.984925,-16727363.848635,0.685811451446,28181584.586379,22340708,49600148,REALIZED_CLOSED_EQUITY,-2117985106,0,2123538794,ENTRY_FILL_CLOCK,30000,2500,1000,,
TP25_SL10_T60S,69390492eead5df6bdd0a6a1f40bec78a2afd91daa16fc8f01fc127fc0dff53d,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,18,0.028346456693,18,0.028346456693,152,342,0,141,148,329,0,122,694553924,1410645000,1419327213,2829972213,-2135418289,-3564972.101836,FILLED,208,391,0,0.347245409015,25338474.673077,-18940718.723785,0.711656778776,121660737.143573,22287878,72230458,REALIZED_CLOSED_EQUITY,-2135418289,0,2139247104,ENTRY_FILL_CLOCK,60000,2500,1000,,
TP25_SL10_T120S,e79a087d573fcaa3246ae1ad3117644b3f0b99a72854cc037754a43a8069d046,TP_SL_TIMEOUT,635,592,43,0.932283464567,0.067716535433,20,0.031496062992,23,0.036220472441,176,368,0,91,171,354,0,67,691986324,1394160000,1402810121,2796970121,-2104983797,-3555715.873311,FILLED,215,377,0,0.363175675676,25889371.372093,-20348007.007958,0.725599101883,135862868.179054,21912933,124264142,REALIZED_CLOSED_EQUITY,-2104983797,0,2104983797,ENTRY_FILL_CLOCK,120000,2500,1000,,
TP25_SL15_T15S,7ec8caa09070c304a1e33d444454488e701d042c84898289a7f53ff5c4e33ea4,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,104,182,0,349,102,171,0,331,1381664428,1422420000,1439691105,2862111105,-1480446677,-2451070.657285,FILLED,200,404,0,0.331125827815,22079559.035000,-14594946.742574,0.748921867451,22258541.422185,17335313,36076387,REALIZED_CLOSED_EQUITY,-1480446677,0,1525878055,ENTRY_FILL_CLOCK,15000,2500,1500,,
TP25_SL15_T30S,186a589e3835583a7a8269ba68f45a154ef4536f1222c6d02516b5d046a66b79,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,20,0.031496062992,17,0.026771653543,137,236,0,262,133,224,0,241,957450083,1408290000,1420258422,2828548422,-1871098339,-3128926.988294,FILLED,207,391,0,0.346153846154,24041738.164251,-17513396.774936,0.726756733243,30468721.799331,28774726,51548214,REALIZED_CLOSED_EQUITY,-1871098339,0,1884273340,ENTRY_FILL_CLOCK,30000,2500,1500,,
TP25_SL15_T60S,e8bcbae66674caada5c58ea976399bd0df2eea319bca0aebd63f4aa78f104d17,TP_SL_TIMEOUT,635,595,40,0.937007874016,0.062992125984,19,0.029921259843,21,0.033070866142,168,280,0,187,163,267,0,165,776159918,1401225000,1410927289,2812152289,-2035992371,-3421835.917647,FILLED,216,379,0,0.363025210084,26230559.180556,-20321353.968338,0.735646968142,126843501.339496,28614600,76955106,REALIZED_CLOSED_EQUITY,-2035992371,33489483,2097828796,ENTRY_FILL_CLOCK,60000,2500,1500,,
TP25_SL15_T120S,7456c70237c96b4eeaa87cc893a2052a9de2a4a13f98dcad62d18b66db8e895b,TP_SL_TIMEOUT,635,584,51,0.919685039370,0.080314960630,21,0.033070866142,30,0.047244094488,197,319,0,119,190,304,0,90,770461137,1375320000,1384951054,2760271054,-1989809917,-3407208.761986,FILLED,226,358,0,0.386986301370,26729769.584071,-22432228.611732,0.752225766063,144995927.652397,28211732,133705844,REALIZED_CLOSED_EQUITY,-1989809917,32032573,2021842490,ENTRY_FILL_CLOCK,120000,2500,1500,,
