mint,price_identity,max_return_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_drawdown_depth_bps,max_3s_buys,max_3s_net_flow_reserve_ppm,broad_impulse_reached,broad_impulse_age_ms,broad_impulse_return_bps,broad_impulse_trades,broad_impulse_unique_buyers,broad_pullback_reached,broad_pullback_age_ms,broad_pullback_depth_at_activation_bps,max_pullback_depth_after_broad_impulse_bps,broad_proto_response_reached,broad_proto_response_age_ms,max_rebound_after_pullback_bps,max_3s_buys_after_pullback,max_3s_net_flow_reserve_ppm_after_pullback,max_reclaim_extension_after_proto_response_bps,data_valid_states,data_invalid_states
GjfYkeaXYEDPFFWiJYm6chZoudUgdHS3yeEVhuGXpump,SOL_NATIVE,0,1,0,0,0,-249,False,,,,,False,,,,False,,,,,,1,0
Gk84xYtbSRAis6jHPeRVgGpAPvPPwt1xYmE3bdH9zDkV,SOL_NATIVE,0,9,0,3458,0,-2177,False,,,,,False,,,,False,,,,,,9,0
GkPnQThFemCoF5ni61H7Ztb7Cw4r1SW5jdkWS5SWpump,SOL_NATIVE,0,1,0,0,0,-24681,False,,,,,False,,,,False,,,,,,1,0
GkWGVxec8hiVaG2Rt4dhaobbz8Ki3CxLHSUCYWy1pump,SOL_NATIVE,0,2,0,711,0,-37610,False,,,,,False,,,,False,,,,,,2,0
GkXVsgHnTrswtYSNRNub7rC1NnnBosfHBuJ7FMjFpump,SOL_NATIVE,5951,10,10,0,3,22295,True,9809,518,5,5,False,,,0,False,,,,,,10,0
GmTLB3e7E6JERHJWaafKum9x8MKdMS5tNeRGUoAvr3hG,SOL_NATIVE,0,1,1,0,1,1412,False,,,,,False,,,,False,,,,,,1,0
Gmy1zuxH383cydnMa1SEoJBMbRqw418PN3YcjMDxyWJ4,SOL_NATIVE,0,1,0,0,0,-4165,False,,,,,False,,,,False,,,,,,1,0
GnSZ7XrqWiqJuVTZdKDoVcSJquXioy8W4vuQSD2Epump,SOL_NATIVE,0,14,5,888,1,7818,False,,,,,False,,,,False,,,,,,14,0
GncJk4Bqm9JtZziVTpCC4bJsF19NdhivJuaR9fCUpump,SOL_NATIVE,0,13,5,895,3,2976,False,,,,,False,,,,False,,,,,,13,0
GnvTKJ55We5UHrrgyh8Rcv9n5W2T7cxE12maCBNzpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Gnx2qmY6J7ZvBELPXchqX6duQzneEcRLYZDGUCzZpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
GoEUPw4XAY7xnWALHdmdvSo9ZZ5gog78bHZzkHwkpump,SOL_NATIVE,0,1,0,0,0,-37896,False,,,,,False,,,,False,,,,,,1,0
GoKvu5JWEMA3EpVqEWDtz6t7Bt8zVYza2eKLWXSmH1Tm,SOL_NATIVE,741,3,3,0,2,141343,True,7697,741,3,3,False,,,,False,,,,,,3,0
Gotn3D24ADBwpWxjUPWAdMPZQ6wtz1NxQZvSgQVxpump,SOL_NATIVE,0,1,1,0,1,332,False,,,,,False,,,,False,,,,,,1,0
Gp2cLQUtM6w64ABdYBuWZYswpvxMowUXiRtg8ZLNBcU3,SOL_NATIVE,0,3,0,1214,0,-36872,False,,,,,False,,,,False,,,,,,3,0
GpM6u3FKikLSBBpZPS2NbA4eRTwaP8TfcuwQ99oFpZ6Z,SOL_NATIVE,0,1,0,0,0,-65281,False,,,,,False,,,,False,,,,,,1,0
GpfKkdLNjj9yZEHJaupuhY4YmbfNVKLjQDsxyaX4pump,SOL_NATIVE,0,1,0,0,0,-328,False,,,,,False,,,,False,,,,,,1,0
GqE36QjB3BhCxc9rv3sKrJDKByA7zGvytAKjfVX6pump,SOL_NATIVE,10258,46,5,8483,3,88183,True,2801,3249,5,1,True,5042,1501,8483,True,102819,26063,2,88183,17983,46,0
GqKp51kbk11yoM1F5pHUVzCXVPnQzAr7UnuKAcRNpump,SOL_NATIVE,500,2,1,0,1,24093,True,3017,500,2,1,False,,,,False,,,,,,2,0
GqPErgvui2Up3RTG12SN1jPpTePnGtTp7HAeiqDA6c15,SOL_NATIVE,44,4,3,0,3,2182,False,,,,,False,,,,False,,,,,,4,0
GqoHoE5bMvBkiZ9TXrU7UAWLtUMBpeRzeCxofyuLpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
GrRQ8wJ2LePenkmCHeUjckJz9zPbUXLgq3wBKAGapump,SOL_NATIVE,0,2,0,701,0,-279298,False,,,,,False,,,,False,,,,,,2,0
GrXoSkwF5RRncT3fgTChVr1xxKmcKoQc28GArYoUpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Grawwa5aFYAZ61zD8JojvdCnpQRr7JRwbEDPQNXxpump,SOL_NATIVE,533,29,23,4337,5,11054,True,41824,533,28,23,True,114913,4337,4337,False,,,,,,29,0
GtGUKTmfaisNvGPNLozWqXYKrqdwvJ44F3tSMaFfLLYb,SOL_NATIVE,0,1,1,0,1,1978,False,,,,,False,,,,False,,,,,,1,0
GtJodoLjHSZ7mmR3MNCZn7Sm5xYDALqkJGJH36oPpump,SOL_NATIVE,3460,4,1,746,1,2570,True,15454,2878,2,1,False,,,746,False,,,,,,4,0
GtVFV7BQzhUtEeBW3Qr7pzw4hgw6xBhUGnKDPbWXpump,SOL_NATIVE,215,24,7,4616,4,41746,False,,,,,False,,,,False,,,,,,24,0
GuEs6KnSMjyDeVhZpjHwdb43CS3Hhi4cbJ6wexRuGxtp,SOL_NATIVE,0,1,0,0,0,-3894,False,,,,,False,,,,False,,,,,,1,0
GuFGBdwmTmVZfhQbArPKa1muVzk1hCJvXXq5xBX2pump,SOL_NATIVE,0,1,0,0,0,-5646,False,,,,,False,,,,False,,,,,,1,0
GubeDzpSydvXbP52bNLqXRKiGapnvB1JUobYM7j5pump,SOL_NATIVE,0,1,0,0,0,-14929,False,,,,,False,,,,False,,,,,,1,0
GupN8i8AmyJsc7bgo9K17pR1ssNfKtEXtSTHAJ4Tpump,SOL_NATIVE,0,19,2,6156,1,3408,False,,,,,False,,,,False,,,,,,19,0
Guvd1USF34T9kLGD8qHZuxg2TyGqDWXPpadDRgA2pump,SOL_NATIVE,3054,6,5,4964,3,295662,True,1,2279,2,2,True,207595,4964,4964,False,,,,,,6,0
GvNjmvMrCdVpWsgGNNDDpPzQd1zUzQ1hEEr97886pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1741,3,1,2996,1,12157,True,21032,1741,2,1,True,33425,2996,2996,False,,,,,,3,0
GvpyEmFAK7fJWQgunuWowHdiwGBcSBKJLaayRFFMa6sd,SOL_NATIVE,0,3,1,54,1,426,False,,,,,False,,,,False,,,,,,3,0
Gw6jVFwXvFjU5GHFP58y7MAjtf7tdAb8b4sc7RUwpump,SOL_NATIVE,486,3,0,353,0,-6304,False,,,,,False,,,,False,,,,,,3,0
GwDKxXH1n4VzGbnVv9CCCMRq89PYkV6sRusHTUjmpump,SOL_NATIVE,799,2,2,0,2,84650,True,3,799,2,2,False,,,,False,,,,,,2,0
GwFHahno4suyrVqENPWnrPF2x9PaaQkA1Mqjuomxpump,SOL_NATIVE,754,37,11,9846,3,120708,True,27422,754,15,7,True,32544,2389,9846,True,68155,10750,3,120708,6980,37,0
GwHu1JWM5dtHuSg669JBRCatAiUacrdEqBPLSYh4pump,SOL_NATIVE,5327,23,10,2027,3,19489,True,42273,3605,2,2,True,181683,1393,2027,True,181685,142,3,10070,,23,0
GwkaYvASnqbeEC8Remprvv2pAxjyENRF7AH93v8c73uR,SOL_NATIVE,0,1,0,0,0,-1251,False,,,,,False,,,,False,,,,,,1,0
GxVmb3wBJ58giUvgEWeiVjgT96HMjhkStJRAuASvpump,SOL_NATIVE,7450,30,11,5672,3,93762,True,66960,661,20,7,True,77556,4910,4910,True,79722,19608,3,81846,18209,30,0
GxttC5QrEmNWudJJhwfhqDcpUU3oUoXqhirAM47bpump,SOL_NATIVE,0,1,1,0,1,4646,False,,,,,False,,,,False,,,,,,1,0
GyAZ4x4it6NMvGezqM4zvLLboaT5PvQs8rq9SwDwpump,SOL_NATIVE,392,27,23,68,5,6295,False,,,,,False,,,,False,,,,,,27,0
GyHaKaX8qYapyeXmUWYySnY3LZjuPe9B962VPbCipump,SOL_NATIVE,1084,2,2,0,1,3323,True,81849,1084,2,2,False,,,,False,,,,,,2,0
GyLS9mXH36mMeKs8yF4uRjiTPyVyrLP1muZbARqoJ2Eg,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
GyW1EgMyxW8d1bZNWWxZjJdhdx1HzXgUAccGXTg9pump,SOL_NATIVE,14299,32,4,6668,2,28466,True,264186,2826,22,4,True,289062,2238,5567,True,298533,2200,1,-1666,,32,0
GzCApBeSvLABtnjsZjhs7nmWPSicdjPYXR5PZwdypump,SOL_NATIVE,1196,7,6,49,4,65729,True,2545,1074,3,3,False,,,49,False,,,,,,7,0
GzD5wvrCXvSL14MjkQu4e2QLT6feyKtDCAaxHhL36p8L,SOL_NATIVE,1466,3,3,0,2,328256,True,1977,966,2,2,False,,,0,False,,,,,,3,0
GzG1iAUDYYJQTPj84gsCMSSQTK9geLmQC69gmCCAWng2,SOL_NATIVE,3679,13,10,1062,6,126384,True,1,524,2,2,True,27088,1062,1062,False,,,,,,13,0
Gzd9fu1jZkx4d3YLTsTxfKMXY4co285odiyRBRsApump,SOL_NATIVE,0,3,0,53,0,-919,False,,,,,False,,,,False,,,,,,3,0
H1XYgHBWNsh9eqAMkw1WjefcQsHPHqwUqCSEbcYYJcb2,SOL_NATIVE,0,1,1,0,1,30334,False,,,,,False,,,,False,,,,,,1,0
H24paPKpU8KkRFJ73dUErzaD4gNTbcDJPM9VLZhJpump,SOL_NATIVE,0,1,0,0,0,-2730,False,,,,,False,,,,False,,,,,,1,0
H2EsChjFvrDnUySEpu1wYrt6gPCJZS6txRbroxjtpump,SOL_NATIVE,937,4,2,1,2,175,True,17026,937,3,2,False,,,1,False,,,,,,4,0
H2TKUdy1DFyus1c7jcDEzKm9Lx8iMHCr2pUhrBPrpump,SOL_NATIVE,0,1,0,0,0,-1,False,,,,,False,,,,False,,,,,,1,0
H2hCHg5eycF2BSm1dGGyJLTsceGMRy8XYKmW7p8opump,SOL_NATIVE,0,2,0,8,0,-29821,False,,,,,False,,,,False,,,,,,2,0
H2whpWkGZBHb9DeKWPR925ohSmaRmG79dsAMqBS8pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
H3QGoRAP5UwEUdM2sSzXGVCcS7fnrgnjXfCtMyQfFsTd,SOL_NATIVE,0,1,0,0,0,-24018,False,,,,,False,,,,False,,,,,,1,0
H3Zo4YogAkrTMZAxtvEPFtBPeQhuDFShsWRZW5xHpump,SOL_NATIVE,0,1,0,0,0,-15274,False,,,,,False,,,,False,,,,,,1,0
H3mqqQzSvbajcUgixqVPFRo27yzfPcNcBnAiovLapump,SOL_NATIVE,0,1,0,0,0,-1,False,,,,,False,,,,False,,,,,,1,0
H44g5J3fHsQVzJp1FP3NTvxNXu3vTRwXS6g3BKDspump,SOL_NATIVE,59,11,2,6829,2,2942,False,,,,,False,,,,False,,,,,,11,0
H4FUJhJ9QcMjDQMujLZQ6Qdqo9LsUL1ca3rGUorwpump,SOL_NATIVE,4586,5,5,0,5,215807,True,0,1332,2,2,False,,,0,False,,,,,,5,0
H4HVW6JndY5ScWbgowUzJ49sCfVXMMBWVAxUJh1Npump,SOL_NATIVE,500,2,1,0,1,15182,True,14,500,2,1,False,,,,False,,,,,,2,0
H4XzoYhh4MBhSSuPFpFxAxZU2iW2rNwMr9YgyPvspump,SOL_NATIVE,0,1,0,0,0,-63274,False,,,,,False,,,,False,,,,,,1,0
H4oVAFf8Uor3G3rwuHMmACqaY1HMRVSeDg4zk8nzpump,SOL_NATIVE,0,1,0,0,0,-901,False,,,,,False,,,,False,,,,,,1,0
H5uGzkBy52Ca9Sk52TYJWZcqctgmcD8xaYPRf1Sypump,SOL_NATIVE,0,10,2,4058,2,-14252,False,,,,,False,,,,False,,,,,,10,0
H5zpBfwx82o8fTy7WPYewBr6oSVGTFkxkfbMpysJpump,SOL_NATIVE,0,1,0,0,0,-1607,False,,,,,False,,,,False,,,,,,1,0
H64hLpEnAAuHoKgzei5HFt217CEpmx9UPMoRtquCpump,SOL_NATIVE,0,1,0,0,0,-8815,False,,,,,False,,,,False,,,,,,1,0
H6BVimfBJHzAJWiC89tmR2R2ZVVuxM6WF4x5pcLPpump,SOL_NATIVE,0,3,0,4184,0,-70698,False,,,,,False,,,,False,,,,,,3,0
H79oBnLgHACfSgZMCqahBgFtpAFkZdmUwsz8nKgWpump,SOL_NATIVE,0,1,0,0,0,-963,False,,,,,False,,,,False,,,,,,1,0
H7Dpc6oFjnRqq1dS73BVSYNKkqn2m1xRga5itK32pump,SOL_NATIVE,0,3,0,263,0,-6056,False,,,,,False,,,,False,,,,,,3,0
H7aVdNCfzCLmZEDK3kXnCigjL62v3KrAzHhpZ2Z2pump,SOL_NATIVE,86,8,2,4,1,2031,False,,,,,False,,,,False,,,,,,8,0
H7d3QZfLp5S5Hnh2tqahCfFHsbtQkA5j8o1CXiCepump,SOL_NATIVE,0,31,4,9984,3,47928,False,,,,,False,,,,False,,,,,,31,0
H7xQ1DAqYdT9Yb9MF7FiqnKVcXYVupNTd9aWVnA7pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
H87My1UxLGGRcgYYqS3aqDPrPPDpV4J8YZNfsW1kCQvb,SOL_NATIVE,0,4,1,549,1,288,False,,,,,False,,,,False,,,,,,4,0
H8T4y2arTEP7caSiDrBDBS21QuXqVpvvEXa8jq71pump,SOL_NATIVE,0,1,0,0,0,-4760,False,,,,,False,,,,False,,,,,,1,0
H8Tzb9WdVk46ody7bu81EDYE2RAmucx8b4rEv8qtpump,SOL_NATIVE,0,1,0,0,0,-1442,False,,,,,False,,,,False,,,,,,1,0
H9LjZJb3z48iLQaq7ehmAdvgg5A9G7QQWSUcVTNa6YH9,SOL_NATIVE,0,1,0,0,0,-38591,False,,,,,False,,,,False,,,,,,1,0
H9S9qFsRNck2Kp3jKxkgW6uZenEWqsicDQ3WtyGpump,SOL_NATIVE,3994,35,20,3923,4,92865,True,115857,2574,4,3,True,157706,1008,3923,True,295984,2489,4,92865,1181,35,0
H9UoZx4beVp7JNXr5HnAJ2KMeFB8cTwobhhZ62Eopump,SOL_NATIVE,24896,173,106,1026,13,105848,True,9728,622,26,14,False,,,975,False,,,,,,173,0
H9r8dVhszRLUsdc8LjxUP2UABuGMYWsCpfWcEGrapump,SOL_NATIVE,264,49,27,5557,7,82441,False,,,,,False,,,,False,,,,,,49,0
HAitwTdTkkfbs7U6WDLRddM7ih5KrZQxfhCuwtUupump,SOL_NATIVE,3,2,2,0,2,325,False,,,,,False,,,,False,,,,,,2,0
HAzmFt4RbTnhLwD8exmC6xzAKwkekK6dnP1Cuo6Npump,SOL_NATIVE,185,18,16,104,3,6089,False,,,,,False,,,,False,,,,,,18,0
HBKiLLUCQLndQpEKQny4mBJacsaxWS8aX8J2RBAvpump,SOL_NATIVE,11173,131,57,5437,9,242951,True,12,1343,2,2,True,83335,1225,5437,True,87270,552,2,-28,51,131,0
HBk6J6J78yxUbh9LWJ5XQz7Ahbi5byGJzGonrXcBmHB2,SOL_NATIVE,0,28,7,6339,3,19924,False,,,,,False,,,,False,,,,,,28,0
HBmPXu3jATp9DtdymoT5gMUR6HLiBeZsE5KzuZtdpump,SOL_NATIVE,0,27,3,4872,2,1114,False,,,,,False,,,,False,,,,,,27,0
HBpmGs7eVPCZZLx5ec1Nk8y6UiwV5efAVoAmPki4pump,SOL_NATIVE,0,1,0,0,0,-5578,False,,,,,False,,,,False,,,,,,1,0
HCJ5EvTSj4oUCkwJLQ5dsyzYgdmtBP4PTkAnFj5vpump,SOL_NATIVE,0,2,1,1,1,42,False,,,,,False,,,,False,,,,,,2,0
HCQGp2EpU2ZDrdDpt1RKA5jsyKMiuTCkXxfr7Bbepump,SOL_NATIVE,193,30,24,4416,5,5620,False,,,,,False,,,,False,,,,,,30,0
HCjYLf3pWrwCb4i4y9nwgK4xem3AFEGj4aYE4HmApump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HCnZgsFH45ZGR9irM6D5R2dTdFF2hcHBc9XeRXDcpump,SOL_NATIVE,0,1,0,0,0,-321,False,,,,,False,,,,False,,,,,,1,0
HCqNGZiuLo9B9CLbXPkpcSWfT4PPq6BSgqjjNGpBpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HDTuo93tMCie5NCR67Tg1GrGoXaFG6m49vHQjJ9upump,SOL_NATIVE,0,1,1,0,1,315,False,,,,,False,,,,False,,,,,,1,0
HDW9avXEHYh7dsuPGJN3mgohfKXpNmjDAFxxiyS3pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,9,3,4070,2,8514,False,,,,,False,,,,False,,,,,,9,0
HE8ZSk2iuhDEJA4EGtmpzK5AeZtA9oPrMSwbNG9wpump,SOL_NATIVE,48365,3,1,9285,1,353973,True,14578,48365,2,1,False,,,9285,False,,,,,,3,0
HEPh9L1wQvjJQh8b8DqdKC74jgjPEHmhtyEYdaX7pump,SOL_NATIVE,0,1,0,0,0,-2517,False,,,,,False,,,,False,,,,,,1,0
HEg9rbsUXbTC4TiSD9Za39WdmtnjSrieU2DrHNgffPFH,SOL_NATIVE,0,6,1,2696,1,12821,False,,,,,False,,,,False,,,,,,6,0
HEnbUYgXqJKaEMj7pWw5tZ4vAYXd5UdkZSuScUYbpump,SOL_NATIVE,0,1,1,0,1,333,False,,,,,False,,,,False,,,,,,1,0
HF63RfdxSvsp2YCd7nRhm4gtkfVa3NRDvViaePX9VeY3,SOL_NATIVE,1495,15,9,1220,2,28366,True,280293,1495,13,8,False,,,292,False,,,,,,15,0
HFA4EdiJ6FkKkyNcRqbHbLK6SVvA9BpErBD3d717qAcx,SOL_NATIVE,94,2,2,0,2,161993,False,,,,,False,,,,False,,,,,,2,0
HFBiadz9qtmtiFHmpS4RY6uKxRMaLJcXCho9t6kApump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
HFD1zCJZNp1TuXHpPHx1wPdCYg23Edh5V4KDiaW2pump,SOL_NATIVE,0,1,0,0,0,-9335,False,,,,,False,,,,False,,,,,,1,0
HFuth5zVvtzk1yBTKQcEX8W555qAZhjF8xaz1GmRpump,SOL_NATIVE,0,1,0,0,0,-327,False,,,,,False,,,,False,,,,,,1,0
HG3jWnPhExfrdK1gMMTGkGmg2Za9dmdMG2v7q6P2pump,SOL_NATIVE,0,1,0,0,0,-40682,False,,,,,False,,,,False,,,,,,1,0
HG8yCPKzxkrXvJEsRNkSS7ZgTcKvEZZCHKgYrAwKpump,SOL_NATIVE,0,19,9,2185,4,77130,False,,,,,False,,,,False,,,,,,19,0
HH6WRxj2rXHkcfeM2Au8FThs4RKfz87vL7XTJSVwpump,SOL_NATIVE,0,2,0,265,0,-4887,False,,,,,False,,,,False,,,,,,2,0
HHEK9pFCXbK6GevCgBkTTzHdpdMCr1PwEFjioxh5pump,SOL_NATIVE,2911,22,12,2866,5,164704,True,3,1345,2,2,True,41955,1072,2866,True,121730,721,2,11748,212,22,0
HJ7sJJW1MBG5CWduoCL5e5j8QR8zftsyKK6J1wRGpump,SOL_NATIVE,0,1,0,0,0,-103204,False,,,,,False,,,,False,,,,,,1,0
HJMat3yYfo4ZsotwMtnjdtKXNfDDTrqf3TswLmy7pump,SOL_NATIVE,0,2,0,180,0,-3574,False,,,,,False,,,,False,,,,,,2,0
HJmenWneNHJps98VnRjZxeFnvZj1265x5bLYhyoZ1vAc,SOL_NATIVE,1665,5,4,863,3,153307,True,2,867,2,2,False,,,863,False,,,,,,5,0
HJsiVD1yAUs8dbhaoDZHq1mm6imuKGME2LX7nh2hmyhr,SOL_NATIVE,0,1,1,0,1,1590,False,,,,,False,,,,False,,,,,,1,0
HL4x3JDqhdXRJXq1jLnh1TRUR1YwbDA87arfa7S2pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1166,6,1,9961,1,17625,True,54204,1165,4,1,False,,,9961,False,,,,,,6,0
HL7RA2ATirhS14BgBAEUhvbDrcTdZ4Yp7dUcKoKapump,SOL_NATIVE,0,1,0,0,0,-33483,False,,,,,False,,,,False,,,,,,1,0
HL8bunGjs96pH6jXMGGqKnUke9pwFaMiUJFAHgBYpump,SOL_NATIVE,0,1,1,0,1,448,False,,,,,False,,,,False,,,,,,1,0
HLLfisU9wwNnakYS9ugT7RfisexUjYTpD1xx9q5upump,SOL_NATIVE,0,2,0,70,0,-3523,False,,,,,False,,,,False,,,,,,2,0
HLmNBcj8p4XT5P8bqQ7ukAuYAngw8ognkCXf7xkWpump,SOL_NATIVE,0,4,0,1359,0,-20451,False,,,,,False,,,,False,,,,,,4,0
HM1YhBWxLGgupWe6yBzrbEpbomgGjAQcJxAFFDZGpump,SOL_NATIVE,0,1,0,0,0,-19085,False,,,,,False,,,,False,,,,,,1,0
HMVZBarouQihaVcnRavhwi1P6mFymd8AngiWHYBbpump,SOL_NATIVE,35,3,1,443,1,-28363,False,,,,,False,,,,False,,,,,,3,0
HMkBNZWxBNHAEcpVweWTKbCqyBMJfp4hb7BJ8Hztpump,SOL_NATIVE,0,7,0,1147,0,-3123,False,,,,,False,,,,False,,,,,,7,0
HMpaMTFhTi5JC4jGi19WfPLCuodv3ifCYV8dWNmfpump,SOL_NATIVE,0,34,8,4785,4,5489,False,,,,,False,,,,False,,,,,,34,0
HN9gkM1zuGWgEUP9nV83BAuaLHe7x6KrXj4nLFLopump,SOL_NATIVE,0,1,1,0,1,4403,False,,,,,False,,,,False,,,,,,1,0
HNKCC9MRbADQZeud31YvyDapjjD1JENkwvEKSvvgpump,SOL_NATIVE,472,4,3,0,2,16063,False,,,,,False,,,,False,,,,,,4,0
HNTu7xXvGaccbxw5TzfDadYWLYrLz4mQvKuSRRdwpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HNZ2dvwwdAYxTfPR3G8QkGoEUHzkR9ZHo6mCi8nppump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HNZvPXcK6b7T11A6nLH7etYrcMXwfmqXiAv5G3Qrpump,SOL_NATIVE,0,2,1,1,1,44,False,,,,,False,,,,False,,,,,,2,0
HNsS8GcTpK77erjuHRMEXeE3aJ8zXhNywehLjfzDpump,SOL_NATIVE,38642,25,9,8490,9,857142,True,23,7273,2,2,True,11607,2214,8490,False,,0,0,-249,,25,0
HNxui9amdoxYwoF9TUNgimza1Yaa1FoHjZGoiyBwpump,SOL_NATIVE,2481,2,2,0,1,36820,True,29368,2481,2,2,False,,,,False,,,,,,2,0
HPEqFRP2wp9RJzTsafbwUchq7nRFgg2NdbRtAyE2pump,SOL_NATIVE,0,13,7,5223,7,59797,False,,,,,False,,,,False,,,,,,13,0
HPH3EjMym2Vr3adP1CKeJK4Ld4fQnW6YQ1aeEZrypump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1543,7,2,2273,2,6780,True,30004,1543,6,2,False,,,436,False,,,,,,7,0
HPP39j8zpAzcRjUmWMrZZd4j6hbkdUbJj2kMXum3pump,SOL_NATIVE,0,1,0,0,0,-63745,False,,,,,False,,,,False,,,,,,1,0
HPRSwJVbSVhgqutT1f7XK5eg8sCYMQuDiSj4hNx7pump,SOL_NATIVE,11921,51,43,7712,9,12660,True,37070,8866,9,5,True,150842,7712,7712,False,,,,,,51,0
HPympp8tJvsgGphbHy41MiB2R3eYezLgZoXRontGpump,SOL_NATIVE,6,6,4,114,1,6095,False,,,,,False,,,,False,,,,,,6,0
HQ9bG7FeTWVbFvKEvXonjHc5CJVjVFNXG8tveE9icyvZ,SOL_NATIVE,0,1,1,0,1,4609,False,,,,,False,,,,False,,,,,,1,0
HQCFyRNtCtb5yacgWp96EUjChQxG2GmdQCTufi2Hpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HQHnrWJCxwoBXGPtRj692RwrxBmhxhbvJJhDHRGopump,SOL_NATIVE,0,40,6,8303,4,175691,False,,,,,False,,,,False,,,,,,40,0
HQNmDLAxBWVpHi81vh6fUTdBJFUpgP32LAPjJMWqpump,SOL_NATIVE,0,4,0,1338,0,-8865,False,,,,,False,,,,False,,,,,,4,0
HQYNoHLM6hycKbsntS3AFepVcXUKeP6TzMowsb37pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HQZmUCrpzhnCjVQin6CTZvxEsXqVMstp2WpYL4KTpump,SOL_NATIVE,105,5,3,206,2,5197,False,,,,,False,,,,False,,,,,,5,0
HRhTnbXgFgTZRkcU7DLNx1T5ZG6Ew3FMHpJ6aVJVYBxF,SOL_NATIVE,0,2,0,179,0,-43786,False,,,,,False,,,,False,,,,,,2,0
HSVKgLAAF6fusGSMg77e4siccehw2wq1pEw349MQpump,SOL_NATIVE,0,1,0,0,0,-1948,False,,,,,False,,,,False,,,,,,1,0
HSWKDLQvH2L2qUMoxw2M7wJ7x4ioaeHxoT4tLvw8pump,SOL_NATIVE,0,1,0,0,0,-130788,False,,,,,False,,,,False,,,,,,1,0
HSugGPHYeLR6xx8pEScQ7JEHTEng3pL9DutSuF5Tpump,SOL_NATIVE,0,1,0,0,0,-6466,False,,,,,False,,,,False,,,,,,1,0
HTB6NYh4QQuGbJ5611LbFwAoD1dtjtdFc3VTveCopump,SOL_NATIVE,276,7,4,4,3,2394,False,,,,,False,,,,False,,,,,,7,0
HTMdtbkxFtbHLiUbW9VH3FT9wydanuUhdaAcbgmucqdZ,SOL_NATIVE,5598,4,4,0,4,241980,True,2814,1185,2,2,False,,,0,False,,,,,,4,0
HTc42NzhwM7B1C2ksGkibyD8oPUwTmXy8VKkPdyvpump,SOL_NATIVE,0,1,1,0,1,2082,False,,,,,False,,,,False,,,,,,1,0
HTugdzVxqKC9JKxcbJkNgU5XjWy9reFDsBprsauupump,SOL_NATIVE,0,1,0,0,0,-6496,False,,,,,False,,,,False,,,,,,1,0
HTxeYPjmSQeULJ4Dmw7h3pvD5HPYMg3wEWmy3kTqb3Vi,SOL_NATIVE,0,4,0,2656,0,-53052,False,,,,,False,,,,False,,,,,,4,0
HTxijxkZpNTerb4AkYJ63PXCvrvjVm9Dub1Av8LSpump,SOL_NATIVE,0,1,0,0,0,-1327,False,,,,,False,,,,False,,,,,,1,0
HUGLQto7y6XEA1rBfkMwdYBn7b5EdfMEqDGfkCxjpump,SOL_NATIVE,0,1,0,0,0,-31271,False,,,,,False,,,,False,,,,,,1,0
HUxMtwnKnLHR1Sknw3JbSV89PxFWSsY6w3HqMvo8pump,SOL_NATIVE,10065,118,53,2191,4,32403,True,36475,972,20,17,True,91632,1111,2191,True,133163,6869,4,6354,6692,118,0
HV3hCbfoj62e9JL3j7YW7j7nVhNLp8vvTfJFr3wApump,SOL_NATIVE,0,1,0,0,0,-269,False,,,,,False,,,,False,,,,,,1,0
HVqYTS18CV9TirJfXyFaEEr9RrzAjPZkEYG2vJympump,SOL_NATIVE,9274,17,8,4877,8,256944,True,1,3418,2,2,True,11891,1474,4877,True,19458,2037,1,88547,,17,0
HVzmtidSqpyzzTo3jRy4ivc7D7YCu6U7e9i4sJBEpump,SOL_NATIVE,0,1,0,0,0,-3383,False,,,,,False,,,,False,,,,,,1,0
