mint,price_path_class,price_identity,flow_compatibility,flow_identity_conflict,strategy_error,strategy_final_state,strategy_candidate_compat_only,since_t0_trades,since_t0_sol_buy_lamports,since_t0_sol_sell_lamports,since_t0_quote_buy_raw,since_t0_quote_sell_raw,since_t0_net_flow_raw,since_t0_net_flow_reserve_ppm,sol_legacy_parity
FjxKj672inUk8ZkBxhxUVMgWQvs3grHCqNk5gWhRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
FkY58wZT5STjiVXPxdejJAryJ9wQVsRany1Q9ZRqSBn4,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,15,839390431,8098765427,839390431,8098765427,-7259374996,-218304,True
Fm7pgXVvuFbofBTDKHSB9SBHx24ReKYvqPrfJfL3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,105873900,0,105873900,0,105873900,3517,True
FmXsJy3S3g7Bh4PqQjoMqyTNsZ3nEQLsTF2thrb3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,10,9159327401,10716748005,9159327401,10716748005,-1557420604,-39868,True
Fmu6jxFZPnTvuaHbDsgpC9QnsFtHrHyCuyyHKwfcpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,740625000,1402597402,740625000,1402597402,-661972402,-22127,True
Fn4hEsCQ4zuogCQE19QLDMyx3vqLtUf3iF6HJTRNpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,17090240364,0,17090240364,0,17090240364,426423,True
FnDJajeeLUmq1w32q2UmYqCgVmQumTWBGQ9TxA89pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,INVALIDATED,False,11,117751843,229728902,117751843,229728902,-111977059,-149818,True
FnRfq69Daq5Jwcera91jhZP3V5MmvdArn93rwHGqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,816295244,0,816295244,-816295244,-27046,True
FnSSQvEEeBg96T2VYHULmMb6j6WUUrevgcb3zwJ5MW5R,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,497185183,0,497185183,0,497185183,14747,True
FnyPJRwR6mphqf3qqhcackoqKukd1yNDFFFoy6Lhpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,888888888,0,888888888,0,888888888,12424,True
Fo2vsd8UB6HsEAj7jnpqPAoyKzfpwAz1fzyNtKnEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,48888888,0,48888888,0,48888888,1620,True
FoPbZP2gZgKPgB7jaykv6Dzq5au23iGQQPLka42Jpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,355555554,0,355555554,-355555554,-11637,True
Fog1jWhUgPhJS6Df8B9PkMFRKw5Y4vPNj3XxJEndpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,790123455,993163332,790123455,993163332,-203039877,-6798,True
FovjU7ggN4fN8F4uk21n4zbkedS4vMnB32EWexiXpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,12961745,0,12961745,-12961745,-422,True
FpLxq3gkwSVwr2wPCVoVyj4SKmRH4iYwrNRFgvgopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,140383651,140621505,140383651,140621505,-237854,51,True
FpUX2Tv6anPpmNjRkYzNH5mrFLDDA3jNCUgeiqWVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,23,13154739211,11290739043,13154739211,11290739043,1864000168,40690,True
FpWrRbwR7GYRdeeqo7ZfASE5PuCPh1vZ8X97NbqSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,50,17129908988,19122306493,17129908988,19122306493,-1992397505,-42725,True
FpokBxFtPyeBYCpwYrnCxtWR4Dr1CVYX8VPHjVUCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,9,56208162,3889121030,56208162,3889121030,-3832912868,-64392,True
FqKttCVYG5JgBT81A3esBReAopfevFTCi1PC9YwMpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,16376,0,16376,-16376,-1,True
Fqwc2hQK2d2T324FgSKEB5DLkJqCcWnSxMsJfjRnpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,99,0,99,99,0,False
FrPcvzyGAvCtUZggUb7Doh6zGc7Rw28gdDiEeNBzpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,980683505,0,980683505,-980683505,-31825,True
FrPqGhJnSsFxg7M2QWqBuCNFmY6EL9DmsqtG41xRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
Frc2DmXyxLvTVx4DJCcgH15xLtY9P3YEWPraEdp2pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,41,2768695946,4305046509,2768695946,4305046509,-1536350563,-170074,True
FrwzSJqS3EdCP95yoQEBnjKycu64ZRs5sEUhr9t1pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,55954,0,55954,-55954,-2,True
Fs47a5ugFPHNGj3FNGVeh8Vfv4uPaAsc6CjQuNfepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,3463666,0,3463666,-3463666,-115,True
FsDF8Uj3VoFPRZqMR9NjLwsafPJhm1ge4VWohG8dWemw,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,206435751,0,206435751,-206435751,-6407,True
FsSX2ZuVRTGC8JyswwL6MUQSWBbJWDNtJUVX38wfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,103711323,0,103711323,0,103711323,3154,True
FsTQDLE8bthkwsE6kzzXgPj5Ui4iqMX1SfiAv4zapump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,13,1003437792,301909595,1003437792,301909595,701528197,13928,True
FsVYi2p2HDDL1LwTMubicDjCzKCjyNdheDHntH4npump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,285913279,0,285913279,-285913279,-9530,True
FsgVnNsph7d7qKuh4Vwx4jN1JnHgskXTWXDNjRMGpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,882615154,0,882615154,-882615154,-27840,True
FsgtaXpAisBM4MFwjo2yz1j4G9grPuaMDt8NKbJqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1291456788,0,1291456788,0,1291456788,41282,True
FsqfkuDGVEq8FgckHBrUCvCUcr7wpidLEfgkjKP9pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,260111849,0,260111849,0,260111849,8391,True
FtBkRoLCa8QG3W2tEWsWuABPWELD1bxokXMW6Haupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,16032752,0,16032752,-16032752,-59,True
FtEo2Mq6QMEbmwSzMwDGSKU7KswMtRPWzDtBF9veNmg8,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,303111110,0,303111110,0,303111110,7816,True
FtMyUinSqkzi8pTEBFS8qCe9HFKbNCvXm6J6QQZWpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
FtUvuvWa4dH2QeEiC9L1gwtTS5DWc3v69Gqyojaopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
FthMtG5G3GcEGzdXhqoHF4wtEFmuGhX2UXjxAEjLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,2933333332,6477582034,2933333332,6477582034,-3544248702,-95690,True
FtuaHHJQbHVLhe7yvBVhtzoZDRdeigNyuJptdBWwpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,4,2894222222,0,2894222222,0,2894222222,87825,True
Ftxc5tMB1jDoC5GqXK5Y9uF4SZ6u9UZuAwm6fizeSoQ2,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,58903701,0,58903701,-58903701,-1223,True
FuCndHLJKJveUWTthkZ7Q9nLgQ4D4RTLmWmfhqBWpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,1000000001,0,1000000001,0,1000000001,28158,True
FuGuFz7UFAxtRLGVeR5LjQ1oUJQEFNAiF59eUEH7LgUg,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,50000000,0,50000000,0,50000000,1664,True
Fusiy3cT5ZTVkmFZyTQ1kLFDZ8otdcB8C4R1S8pC1S7L,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,18,1271500168,2112743142,1271500168,2112743142,-841242974,-23814,True
FvAGz9dsd5CQquVnPVwatFY3H8Mye5LQPRfSToCepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,977777778,0,977777778,0,977777778,31444,True
FvF2P6HN8avEcxpUg3MnyK2tNzTsHuMrtKzYvPGXpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,752365584,0,752365584,-752365584,-24885,True
FvU1y3JxEfReDVG17i53i7aumcYNe1e9UtjJJMY4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,0,6999655336,0,6999655336,-6999655336,-204530,True
FvvReWR5Cw6ps7RdvuoKg29BmxmxTHfugKVfe68Bpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,29035745,0,29035745,-29035745,-968,True
Fw6yJNjD31DfhrDLJitY37dJCay1xsg5qLMe3r7Spump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2798,0,2798,2798,0,False
Fw7GfoL8cXqqu4VzzyiWaueruossqmmXJggCT4vrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,1475240621,0,1475240621,-1475240621,-48792,True
FwGSHzaNVeifteud9HyGmtJjzpJ9yRZnt5mXBg71pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,10483663,0,10483663,-10483663,-349,True
FwWinWxnmg9sdiqKZ5kS8EY369K1EgPyPELKqzV8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,71,1848038251,1974093175,1848038251,1974093175,-126054924,-25449,True
FwhqFNUAZLbxJw2WReYjDW1EizbkoDD1ht8SqdCnJ33Z,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,11505388,0,11505388,-11505388,-341,True
Fwr92ZBGMXeBfv8NcpW5P1mpNZXhwhVtBwYd4UJSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,202061521,0,202061521,-202061521,-6501,True
FxAYTYYv5AZwtcBgBNJrfKefrtncVhnNQgbXAHYZpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,1481481478,3107921164,1481481478,3107921164,-1626439686,-42906,True
FxEkEXPjD6fbRTY4C4jpdUnUqXfncnD4VPoDTQAbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,97777777,0,97777777,0,97777777,2791,True
FyT7k6QJTotMyMDamWYTfgSgA7dTeRutVFFyEVpMPcGD,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,64044083,0,64044083,0,64044083,1780,True
Fyucz52exzEtsGDCqgW42vHkex4tXFDzqCm1MPjQpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,49382715,3027594633,49382715,3027594633,-2978211918,-97737,True
Fywarw347zdb8gXev5Fa3x5z5v4v2BSzSgNHRPZapump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,5591,0,5591,5591,0,False
FyzRXs2ag8Hz8xj66HgipAwpFu39DHTzaKYnejffpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,15,7597358888,1511113372,7597358888,1511113372,6086273530,173967,False
FzJd9MrY7JWJ8v3JHHiDUc98KhAVUL7rK3cgTU5jpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
FzV9aEQpdohzram1Ttd2MeQd2L9X1cH9by2LEUYppump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,0,0,1791063,-1791063,-2456,
FzbjHbn9kz4PiecQ6ybQv9y1FGvxfnCZDQwJgBmmpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,2942050520,1334106235,2942050520,1334106235,1607944285,39978,True
Fzn8Z3cPf6teB4f8QCCY4jCXGdQH3nzJtMX9WoPopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,88,4631118598,18401253831,4631118598,18401253831,-13770135233,-376514,True
G1USpSEP61KmQKgZ6hcFKGvY1agtGmj7pQt59bZQpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,49382715,0,49382715,0,49382715,743,True
G1wxajaqbFyoMJRCYYNodSEpPS9JC4AagTRCHMXbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,7,3190123454,99021838,3190123454,99021838,3091101616,87238,True
G2nPp5n2v8oELA1zpsBLwuovAz2wTVr8jXhBySdPpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,0,1027443797,0,1027443797,-1027443797,-33940,True
G2pg2tKm1qah4uKY6dE26iEuPxmBMMFtZRSvU2qtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,70775473,0,70775473,-70775473,-2327,True
G2xuM9GymyoHvAtihegWDGE5d9zehFkvwtbX6bZepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,2754703798,0,2754703798,-2754703798,-77824,True
G3UsSR2mWFrDDWf84UdXcyTp2Pvwudrzvh5u1ejPpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,677171572,3032345012,677171572,3032345012,-2355173440,-75755,True
G3cgSiqKTgRr5fG4MipqxwhCovN5mB9539AXELrSAGjV,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,9,14316049382,579352475,14316049382,579352475,13736696907,361046,True
G3eK6SE4hznULkWT2AAn5bEUVGQtUhHsXNAv2x8Gpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2962962961,0,2962962961,-2962962961,-98765,True
G4RD3cSR94crK7ZYSJERK6JVFCpQYFgsPutP8Vtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2388363,0,2388363,-2388363,-80,True
G4UqR5d95ZV4uxwfqUCFu1TQ4Zqo8gRfooz8QsE5pump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,INVALIDATED,False,20,0,0,95225419,19491881,75733538,41934,
G4g1zqJPWMUwKFGeejHq6C5TzWZTZhCfSREf3ZTnpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,36,3603208335,18427486925,3603208335,18427486925,-14824278590,-390340,True
G4mxSyeiS8ah9SVKp8xJQ3p5LAw8bJfJiqq2xAyBpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,29629627,0,29629627,-29629627,-988,True
G5V7PZozQ77CXzhAGAaLPz8q7SHuKSWoh2QmSZeDafyR,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,9,3746846137,3731218560,3746846137,3731218560,15627577,-4792,True
G5XsVmTRngxtEzdXUibA3pvqv3UMH4oVu6BXkM2tpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,5866666,1678056731,5866666,1678056731,-1672190065,-44766,True
G5fnJx3Xom6ycmo1EP1szbgbyBSQ8YRwvLXeTq7hpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,68284245,0,68284245,-68284245,-2257,True
G5ufrm1ScH9xXCQ1xBXgo2R6rKEqjPSy6ZGojLR2XZTW,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,4843879,0,4843879,0,4843879,150,True
G67zTbei93DdJph4MzD7vJn51dn3CdwPZdKHfydFpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,7,0,5962680970,0,5962680970,-5962680970,-142770,True
G6CphRFTadysW9SP9eibctG6EdzqfTmzmoKBuY31pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,1284802879,0,1284802879,0,1284802879,41061,True
G6CzwDuRer7JVRjT5okNLrx8gmvtd4HJcGEGKPCMpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,INVALIDATED,False,13,290746281,203886874,290746281,203886874,86859407,-2324,True
G6cyLHD84wq27a3vsz5Cv27nQEsZ1BxPZy4mZiEdFDpc,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,661728393,0,661728393,-661728393,-22058,True
G6fYYYJhmiqGyuX8wBamJ9oUbt4koNpj3fHZSNVepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,7,3824700075,0,3824700075,0,3824700075,80936,True
G7GQXnwo4HgJZwacfNFRpUWh5GjWqPnHnxDtNaCtpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,0,413055,-413055,-5725,
G7PgFPtp4ievgoU7NJvTiL3FCuJprLAfphJNXp7Apump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,557892613,259587648,557892613,259587648,298304965,77133,True
G7yTabGxZANTrsyEwgJDsrWHdVTDWCE8h1sRUbHqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
G8Lhs993hT1xMWh9cu7DXj7TYCaXpoQ5QGeveZsRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
G8ySmLuJdG7ToeD3S1SqAK2KJbAXuDbRyGiVEs6Epump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,107947381,497791948,107947381,497791948,-389844567,-20510,True
G93EkCbMEm5pusi8rXuc6QvPDJ6YTmJVuPjRVt1Bpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,36,26585293000,5597955491,26585293000,5597955491,20987337509,512462,True
G9BBhVVVcE452s5U7EoGr2sUC1LyAcNv4qUbL2zuM3Lj,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,11877502307,0,11877502307,0,11877502307,314412,True
G9PqYykfEGYvTa3K8qZkkFL2Y2Tbet2dDaMhor4Spump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,118,51867676878,47250276741,51867676878,47250276741,4617400137,75001,True
GAGYtMbXnPY73XGhMS2nTr86FJgM6gBAmjRTdMZopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1181,0,1181,1181,0,False
GB4qkEPBrTcb5bHJVhTiZUBsQofwPjt2yX3QMqzMpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,295354053,0,295354053,-295354053,-7147,True
GB8vVTucs6jS1uNmvwRPBikQcLkt5KPPE7DCZkaWpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,395061726,0,395061726,-395061726,-13169,True
GBBXsBxEkugK2GxK24fkbaDQoJfMQjtDxAKmjBCSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,170,79677319233,62796418669,79677319233,62796418669,16880900564,144138,True
GBGoUEQEsZdgKCUvcqP2jYz9bPzprRwD3fh46tgDpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,9,15574658343,0,15574658343,0,15574658343,404115,True
GBNqTSht7zoRVegq3aU2BureC3UFgTU34F3vXLsqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,290037034,0,290037034,-290037034,-5820,True
GBSBX9ySY36AXBcKppTVQUsiRko1jQmdejKT2futpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1453891222,0,1453891222,-1453891222,-21910,True
GBkDEFC7MaUogfk89rzCqRsUPw2GZqMg16hxXmckpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,920083,0,920083,-920083,-28,True
GBzQa36RWDHtQcMsnQcb1S6vWwJtJmB1tdtPeRyppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1797749834,0,1797749834,-1797749834,-47860,True
GC2EQr5cjkW2r4CKrgwzJxopYt1wWTvnPYZkvoM12i4z,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,0,4694320985,0,4694320985,-4694320985,-91676,True
GCKiDwfa1GRqg5DdUxev6vyt6uAFxPGbBCr8xVD4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
GCZVabQrFB33Tixef8gB7anxiWV39FkWHujdjksGTG5g,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,169122026,0,169122026,-169122026,-5293,True
GCombYe6p1EMsf7v6TTLWeepdqeCFz8YZ1JGebzupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1026666665,0,1026666665,0,1026666665,29391,True
GD3KdagGKdgjR8Xogq9kqSVrw7c658CcaAwxxa3Xpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,97459,0,97459,-97459,-3,True
GD78P2bDc6c8V8MKLpS4rzqxTK3eqUwfbKJ5JfF1pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,169060771,0,169060771,0,169060771,5604,True
GDFGRFA98nsJYD9SYyWuk4YDXV73ffP211JKFRVZpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,17,1781936494,2528634617,1781936494,2528634617,-746698123,-16145,True
GDZgZchNFFhTaUteLt3PgDVb9XAiTg6hyxBEuSn4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
GDw3R3FxDW3LFoQrPWjER2hy2ktUj9LX4sno3FCQpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,585096,27526484,585096,27526484,-26941388,-11719,True
GEDmJDFQv1KJ7LgpGZdgFyTDZyXqmGZRtbrKRtY9pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,3,1013648951,0,1013648951,0,1013648951,27821,True
GEJHipUhtpAfKinhkJED7YojsvT6L94e9mNxmu38AUMk,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,25052134,0,25052134,-25052134,-835,True
GEqLp23rMG5JG3fFMxi7PesZQMinFPqae3U1SYHypump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,40320809,0,40320809,-40320809,-4101,True
GEsrnsDas2B9u1s3CyoHq1i5uLkyRNSKujwYCgkfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,29451851,0,29451851,0,29451851,877,True
GExHZ7ayv82fM1fQcjbUPzNwzemnhiZNf6TZUBdApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,0,254054489,0,254054489,-254054489,-8380,True
GFCRJDEoSE5cLW4Z2CEZ45BLfyG25MyyamxzikYTpkCz,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,77361632,0,77361632,-77361632,-2420,True
GFHnc3qXMchXye1FHuqhve4qTVakV8AwHsegmJfppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
GFXGpRyQQEcj8zpG7wDG2xKoCGKQpEkfX26XdpjmgPLm,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,48197687,0,48197687,-48197687,-963,True
GFbQH5JgJZbsJvqhawKRx9AenwJ8XMtPNJJSXEDspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,977777777,0,977777777,0,977777777,29026,True
